step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 4.9e-07, n/a, 7.394, 0.011, 14.2, 37.6, 8.7
128, 3.83, 6.25e-05, 6.55, 5.396, -0.055, 10.8, 27.3, 6.7
256, 3.86, 0.000125, 4.6, 4.701, 0.112, 27.2, 49.3, 18.8
384, 3.8, 0.0001875, 4.14, 4.118, 0.301, 42.6, 68.7, 30.9
512, 3.79, 0.00025, 3.68, 3.63, 0.355, 44.4, 77.1, 31.2
640, 3.88, 0.0003125, 3.35, 3.66, 0.358, 44.7, 77.5, 31.4
768, 3.82, 0.000375, 3.09, 3.543, 0.39, 49.6, 77.1, 36.6
896, 3.86, 0.0004375, 2.88, 3.555, 0.424, 53.4, 78.7, 40.4
1024, 3.8, 0.0005, 2.65, 3.459, 0.456, 55.9, 81.2, 42.6
1152, 3.75, 0.00049107, 2.48, 3.414, 0.487, 59.2, 82.5, 46.2
1280, 3.84, 0.00048214, 2.35, 3.462, 0.521, 62.3, 84.2, 49.5
1408, 3.72, 0.00047321, 2.23, 3.406, 0.537, 63.6, 85.4, 50.7
1536, 3.78, 0.00046429, 2.19, 3.326, 0.548, 64.6, 85.8, 51.8
1664, 3.8, 0.00045536, 2.05, 3.252, 0.582, 68.0, 86.7, 56.0
1792, 3.81, 0.00044643, 2.03, 3.265, 0.594, 69.3, 86.8, 57.7
1920, 3.78, 0.0004375, 1.98, 3.273, 0.598, 69.2, 88.0, 57.0
2048, 3.75, 0.00042857, 1.95, 3.211, 0.599, 69.3, 88.1, 57.1
2176, 3.81, 0.00041964, 1.91, 3.193, 0.602, 69.5, 88.2, 57.4
2304, 3.65, 0.00041071, 1.9, 3.221, 0.605, 69.5, 88.9, 57.1
2432, 3.75, 0.00040179, 1.86, 3.276, 0.599, 69.4, 87.7, 57.4
2560, 3.82, 0.00039286, 1.84, 3.305, 0.598, 69.1, 88.2, 56.7
2688, 3.67, 0.00038393, 1.82, 3.211, 0.613, 70.5, 88.5, 58.6
2816, 3.75, 0.000375, 1.77, 3.305, 0.603, 69.5, 88.4, 57.3
2944, 3.74, 0.00036607, 1.75, 3.295, 0.61, 70.4, 88.1, 58.6
3072, 3.76, 0.00035714, 1.77, 3.384, 0.609, 70.1, 88.7, 57.9
3200, 3.75, 0.00034821, 1.72, 3.257, 0.609, 70.0, 88.9, 57.7
3328, 3.73, 0.00033929, 1.68, 3.257, 0.61, 70.4, 88.1, 58.7
3456, 3.79, 0.00033036, 1.72, 3.335, 0.598, 69.2, 87.8, 57.1
3584, 3.89, 0.00032143, 1.7, 3.369, 0.608, 70.5, 87.3, 59.2
3712, 3.84, 0.0003125, 1.64, 3.361, 0.607, 70.3, 87.6, 58.7
3840, 3.88, 0.00030357, 1.64, 3.413, 0.599, 69.6, 87.3, 57.9
3968, 3.89, 0.00029464, 1.63, 3.418, 0.605, 69.8, 88.2, 57.7
4096, 3.9, 0.00028571, 1.62, 3.404, 0.599, 69.6, 87.4, 57.8
4224, 3.92, 0.00027679, 1.63, 3.43, 0.599, 69.3, 88.0, 57.2
4352, 3.93, 0.00026786, 1.57, 3.37, 0.605, 70.0, 87.9, 58.1
4480, 3.75, 0.00025893, 1.6, 3.467, 0.599, 69.4, 87.6, 57.5
4608, 3.75, 0.00025, 1.58, 3.453, 0.597, 69.2, 87.6, 57.2
4736, 3.65, 0.00024107, 1.55, 3.494, 0.597, 69.2, 87.6, 57.2
4864, 3.76, 0.00023214, 1.56, 3.482, 0.599, 69.4, 87.7, 57.5
4992, 3.75, 0.00022321, 1.58, 3.482, 0.592, 68.9, 87.2, 57.0
5120, 3.62, 0.00021429, 1.51, 3.603, 0.582, 67.9, 87.0, 55.7
5248, 3.71, 0.00020536, 1.54, 3.534, 0.592, 68.9, 87.3, 56.9
5376, 3.7, 0.00019643, 1.51, 3.533, 0.586, 68.4, 87.0, 56.4
5504, 3.85, 0.0001875, 1.52, 3.546, 0.597, 69.3, 87.4, 57.4
5632, 3.72, 0.00017857, 1.5, 3.588, 0.596, 69.3, 87.3, 57.4
5760, 3.67, 0.00016964, 1.51, 3.574, 0.591, 68.8, 87.1, 56.8
5888, 3.76, 0.00016071, 1.48, 3.589, 0.587, 68.5, 86.8, 56.6
6016, 3.64, 0.00015179, 1.49, 3.561, 0.592, 68.9, 87.1, 57.0
6144, 3.75, 0.00014286, 1.46, 3.607, 0.592, 68.9, 87.2, 56.9
6272, 3.67, 0.00013393, 1.49, 3.639, 0.592, 68.8, 87.4, 56.7
6400, 3.83, 0.000125, 1.45, 3.628, 0.589, 68.6, 87.0, 56.6
6528, 3.63, 0.00011607, 1.47, 3.667, 0.583, 68.2, 86.7, 56.2
6656, 3.73, 0.00010714, 1.47, 3.653, 0.59, 68.8, 87.0, 56.9
