step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 9.8e-07, n/a, 5.69, 0.251, 48.2, 55.3, 42.7
64, 3.71, 6.25e-05, 5.19, 5.0, 0.254, 51.3, 52.9, 49.9
128, 3.63, 0.000125, 4.14, 4.332, 0.304, 56.4, 53.9, 59.1
192, 3.73, 0.0001875, 3.51, 3.964, 0.354, 60.1, 55.9, 65.1
256, 3.67, 0.00025, 3.12, 3.823, 0.39, 62.3, 58.0, 67.3
320, 3.67, 0.0003125, 2.86, 3.821, 0.393, 62.1, 59.0, 65.6
384, 3.68, 0.000375, 2.67, 3.751, 0.419, 63.4, 61.3, 65.7
448, 3.78, 0.0004375, 2.49, 3.826, 0.428, 63.9, 61.9, 66.0
512, 3.75, 0.0005, 2.34, 3.811, 0.415, 62.7, 61.9, 63.6
576, 3.68, 0.00049107, 2.21, 3.854, 0.418, 62.8, 62.3, 63.3
640, 3.72, 0.00048214, 2.1, 3.885, 0.411, 62.2, 62.2, 62.3
704, 3.71, 0.00047321, 1.99, 3.903, 0.411, 62.3, 62.1, 62.5
768, 3.71, 0.00046429, 1.9, 3.969, 0.413, 62.5, 62.0, 63.0
832, 3.7, 0.00045536, 1.83, 3.958, 0.404, 61.6, 62.0, 61.2
896, 3.68, 0.00044643, 1.77, 4.034, 0.409, 62.0, 62.2, 61.8
960, 3.68, 0.0004375, 1.68, 4.095, 0.399, 61.2, 61.9, 60.5
1024, 3.68, 0.00042857, 1.63, 4.098, 0.41, 62.2, 62.1, 62.3
1088, 3.67, 0.00041964, 1.56, 4.223, 0.393, 60.8, 61.4, 60.3
1152, 3.69, 0.00041071, 1.5, 4.227, 0.399, 61.4, 61.5, 61.3
1216, 3.66, 0.00040179, 1.46, 4.242, 0.398, 61.2, 61.7, 60.6
1280, 3.67, 0.00039286, 1.4, 4.344, 0.396, 61.2, 61.3, 61.1
1344, 3.73, 0.00038393, 1.36, 4.336, 0.385, 60.2, 61.1, 59.4
1408, 3.71, 0.000375, 1.32, 4.434, 0.385, 60.4, 60.7, 60.1
1472, 3.77, 0.00036607, 1.28, 4.398, 0.391, 60.8, 61.2, 60.3
1536, 3.68, 0.00035714, 1.23, 4.442, 0.387, 60.4, 61.1, 59.7
1600, 3.68, 0.00034821, 1.2, 4.488, 0.39, 60.6, 61.4, 59.8
1664, 3.74, 0.00033929, 1.16, 4.478, 0.394, 61.0, 61.4, 60.5
1728, 3.7, 0.00033036, 1.12, 4.539, 0.382, 60.0, 60.8, 59.3
