step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 2e-07, n/a, 5.69, 0.251, 48.2, 55.3, 42.7
64, 3.76, 1.25e-05, 5.46, 5.523, 0.273, 51.0, 55.8, 46.9
128, 3.75, 2.5e-05, 5.01, 5.077, 0.245, 50.4, 52.6, 48.3
192, 3.76, 3.75e-05, 4.42, 4.702, 0.263, 53.1, 52.3, 53.9
256, 3.74, 5e-05, 4.02, 4.419, 0.289, 55.4, 53.1, 58.0
320, 3.72, 6.25e-05, 3.73, 4.225, 0.307, 57.0, 53.6, 60.9
384, 3.74, 7.5e-05, 3.49, 4.068, 0.331, 58.8, 54.5, 63.8
448, 3.74, 8.75e-05, 3.28, 3.942, 0.338, 59.5, 54.5, 65.5
512, 3.74, 0.0001, 3.11, 3.872, 0.351, 60.2, 55.1, 66.4
576, 3.74, 9.821e-05, 2.99, 3.866, 0.362, 60.9, 55.8, 67.0
640, 3.74, 9.643e-05, 2.89, 3.827, 0.363, 60.9, 56.1, 66.6
704, 3.73, 9.464e-05, 2.8, 3.816, 0.367, 60.9, 56.7, 65.8
768, 3.74, 9.286e-05, 2.73, 3.827, 0.366, 60.7, 56.9, 65.1
832, 3.74, 9.107e-05, 2.67, 3.82, 0.367, 60.7, 57.1, 64.7
896, 3.74, 8.929e-05, 2.61, 3.823, 0.37, 60.8, 57.3, 64.8
960, 3.74, 8.75e-05, 2.55, 3.835, 0.367, 60.6, 57.2, 64.5
1024, 3.74, 8.571e-05, 2.51, 3.835, 0.369, 60.7, 57.5, 64.2
1088, 3.73, 8.393e-05, 2.46, 3.844, 0.368, 60.6, 57.6, 63.9
1152, 3.73, 8.214e-05, 2.42, 3.848, 0.365, 60.4, 57.3, 63.8
1216, 3.73, 8.036e-05, 2.38, 3.857, 0.373, 60.8, 57.9, 64.0
1280, 3.73, 7.857e-05, 2.35, 3.897, 0.371, 60.6, 57.9, 63.7
1344, 3.73, 7.679e-05, 2.32, 3.862, 0.375, 60.9, 58.0, 64.2
1408, 3.73, 7.5e-05, 2.28, 3.896, 0.364, 60.3, 57.4, 63.4
1472, 3.74, 7.321e-05, 2.26, 3.868, 0.362, 60.1, 57.4, 63.1
1536, 3.73, 7.143e-05, 2.23, 3.871, 0.378, 61.1, 58.2, 64.2
1600, 3.73, 6.964e-05, 2.2, 3.869, 0.369, 60.4, 58.0, 62.9
1664, 3.73, 6.786e-05, 2.18, 3.905, 0.367, 60.4, 57.8, 63.2
1728, 3.72, 6.607e-05, 2.16, 3.898, 0.365, 60.2, 57.7, 62.8
1792, 3.74, 6.429e-05, 2.14, 3.931, 0.365, 60.1, 57.9, 62.5
1856, 3.74, 6.25e-05, 2.11, 3.902, 0.367, 60.2, 58.0, 62.7
1920, 3.74, 6.071e-05, 2.09, 3.903, 0.365, 60.1, 57.9, 62.5
1984, 3.73, 5.893e-05, 2.08, 3.935, 0.373, 60.6, 58.3, 63.2
2048, 3.73, 5.714e-05, 2.06, 3.956, 0.365, 60.1, 57.8, 62.6
2112, 3.75, 5.536e-05, 2.04, 3.964, 0.363, 59.9, 57.8, 62.2
2176, 3.74, 5.357e-05, 2.03, 3.963, 0.367, 60.3, 57.9, 62.8
2240, 3.73, 5.179e-05, 2.01, 3.956, 0.37, 60.4, 58.2, 62.9
2304, 3.73, 5e-05, 2.0, 3.975, 0.359, 59.7, 57.6, 61.9
2368, 3.73, 4.821e-05, 1.98, 3.98, 0.358, 59.5, 57.6, 61.5
2432, 3.74, 4.643e-05, 1.97, 3.985, 0.369, 60.3, 58.2, 62.6
2496, 3.73, 4.464e-05, 1.96, 3.978, 0.364, 59.9, 58.0, 62.0
2560, 3.73, 4.286e-05, 1.94, 3.998, 0.353, 59.2, 57.4, 61.1
2624, 3.74, 4.107e-05, 1.93, 4.001, 0.361, 59.7, 57.9, 61.6
2688, 3.73, 3.929e-05, 1.92, 4.022, 0.36, 59.7, 57.7, 61.9
2752, 3.73, 3.75e-05, 1.91, 4.0, 0.358, 59.5, 57.6, 61.5
2816, 3.74, 3.571e-05, 1.9, 3.979, 0.363, 59.8, 57.9, 61.9
2880, 3.73, 3.393e-05, 1.89, 4.025, 0.361, 59.7, 57.8, 61.8
2944, 3.72, 3.214e-05, 1.88, 4.044, 0.358, 59.5, 57.7, 61.4
3008, 3.72, 3.036e-05, 1.87, 4.008, 0.361, 59.7, 57.9, 61.7
3072, 3.68, 2.857e-05, 1.86, 4.041, 0.357, 59.4, 57.6, 61.3
3136, 3.68, 2.679e-05, 1.86, 4.044, 0.359, 59.6, 57.7, 61.6
3200, 3.67, 2.5e-05, 1.85, 4.028, 0.36, 59.6, 57.8, 61.5
3264, 3.69, 2.321e-05, 1.84, 4.029, 0.365, 59.9, 58.1, 61.9
3328, 3.67, 2.143e-05, 1.84, 4.02, 0.358, 59.4, 57.8, 61.2
3392, 3.67, 1.964e-05, 1.83, 4.029, 0.354, 59.3, 57.5, 61.1
3456, 3.68, 1.786e-05, 1.83, 4.046, 0.357, 59.4, 57.6, 61.4
3520, 3.67, 1.607e-05, 1.83, 4.024, 0.355, 59.3, 57.5, 61.2
3584, 3.67, 1.429e-05, 1.82, 4.036, 0.353, 59.2, 57.4, 61.0
3648, 3.68, 1.25e-05, 1.82, 4.057, 0.357, 59.4, 57.7, 61.2
3712, 3.68, 1.071e-05, 1.81, 4.059, 0.355, 59.3, 57.5, 61.4
3776, 3.67, 8.93e-06, 1.81, 4.049, 0.356, 59.4, 57.6, 61.2
3840, 3.69, 7.14e-06, 1.81, 4.04, 0.366, 60.0, 58.1, 62.1
3904, 3.7, 5.36e-06, 1.81, 4.07, 0.358, 59.5, 57.7, 61.3
3968, 3.74, 3.57e-06, 1.81, 4.065, 0.36, 59.6, 57.8, 61.5
4032, 3.74, 1.79e-06, 1.8, 4.051, 0.36, 59.6, 57.9, 61.3
4096, 3.74, 0.0, 1.8, 4.074, 0.352, 59.1, 57.3, 61.0
