step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1.5e-07, n/a, 5.87, 0.158, 43.3, 47.4, 39.8
64, 3.8, 9.37e-06, 5.58, 5.734, 0.169, 44.9, 47.7, 42.3
128, 3.8, 1.875e-05, 5.25, 5.361, 0.19, 48.0, 48.1, 47.9
192, 3.74, 2.812e-05, 4.72, 4.946, 0.189, 49.2, 47.1, 51.5
256, 3.81, 3.75e-05, 4.29, 4.629, 0.201, 50.5, 47.5, 53.9
320, 3.79, 4.687e-05, 3.98, 4.411, 0.208, 51.0, 47.8, 54.6
384, 3.76, 5.625e-05, 3.71, 4.231, 0.221, 51.7, 48.6, 55.2
448, 3.77, 6.562e-05, 3.48, 4.069, 0.234, 52.5, 49.4, 56.0
512, 3.77, 7.5e-05, 3.29, 3.99, 0.248, 53.4, 50.2, 56.9
576, 3.77, 7.366e-05, 3.12, 3.908, 0.26, 54.0, 51.1, 57.3
640, 3.81, 7.232e-05, 3.0, 3.886, 0.254, 53.4, 50.8, 56.3
704, 3.78, 7.098e-05, 2.91, 3.832, 0.261, 54.1, 51.1, 57.4
768, 3.82, 6.964e-05, 2.83, 3.797, 0.272, 54.5, 52.0, 57.2
832, 3.76, 6.83e-05, 2.76, 3.759, 0.273, 54.7, 51.9, 57.7
896, 3.77, 6.696e-05, 2.7, 3.761, 0.281, 55.0, 52.6, 57.7
960, 3.76, 6.562e-05, 2.65, 3.749, 0.276, 54.6, 52.4, 57.0
1024, 3.78, 6.429e-05, 2.6, 3.733, 0.275, 54.5, 52.4, 56.7
1088, 3.79, 6.295e-05, 2.55, 3.74, 0.281, 54.8, 52.8, 57.0
1152, 3.81, 6.161e-05, 2.52, 3.735, 0.288, 55.2, 53.3, 57.1
1216, 3.75, 6.027e-05, 2.48, 3.725, 0.283, 54.8, 53.0, 56.7
1280, 3.8, 5.893e-05, 2.45, 3.717, 0.288, 55.2, 53.4, 57.1
1344, 3.83, 5.759e-05, 2.42, 3.739, 0.286, 55.0, 53.3, 56.7
1408, 3.78, 5.625e-05, 2.39, 3.715, 0.292, 55.3, 53.7, 57.1
1472, 3.73, 5.491e-05, 2.36, 3.734, 0.289, 55.2, 53.4, 57.2
1536, 3.81, 5.357e-05, 2.34, 3.702, 0.284, 54.8, 53.3, 56.4
1600, 3.73, 5.223e-05, 2.31, 3.745, 0.291, 55.2, 53.7, 56.8
1664, 3.68, 5.089e-05, 2.29, 3.741, 0.296, 55.5, 54.0, 57.1
1728, 3.78, 4.955e-05, 2.27, 3.761, 0.291, 55.1, 53.8, 56.3
1792, 3.77, 4.821e-05, 2.25, 3.76, 0.295, 55.4, 54.1, 56.7
1856, 3.7, 4.687e-05, 2.23, 3.75, 0.292, 55.1, 53.9, 56.4
1920, 3.79, 4.554e-05, 2.21, 3.749, 0.289, 55.0, 53.7, 56.3
1984, 3.72, 4.42e-05, 2.19, 3.757, 0.295, 55.3, 54.2, 56.4
2048, 3.72, 4.286e-05, 2.17, 3.768, 0.291, 55.1, 53.9, 56.2
2112, 3.72, 4.152e-05, 2.16, 3.769, 0.289, 54.9, 53.8, 56.0
