step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 7.3e-07, n/a, 5.751, 0.283, 50.7, 57.4, 45.4
128, 3.9, 9.375e-05, 4.79, 4.674, 0.324, 56.5, 56.8, 56.1
256, 3.86, 0.0001875, 3.53, 3.929, 0.402, 62.0, 60.8, 63.3
384, 3.8, 0.00028125, 3.02, 3.665, 0.441, 64.8, 62.7, 67.0
512, 3.75, 0.000375, 2.74, 3.472, 0.456, 65.5, 64.2, 66.8
640, 3.83, 0.00046875, 2.57, 3.427, 0.472, 66.5, 65.1, 68.0
768, 3.79, 0.0005625, 2.43, 3.364, 0.475, 66.7, 65.3, 68.2
896, 3.8, 0.00065625, 2.33, 3.366, 0.484, 67.0, 66.6, 67.3
1024, 3.75, 0.00075, 2.25, 3.339, 0.492, 67.4, 67.5, 67.3
1152, 3.69, 0.00073661, 2.16, 3.373, 0.492, 67.1, 68.1, 66.2
1280, 3.81, 0.00072321, 2.07, 3.324, 0.495, 67.5, 68.0, 67.0
1408, 3.74, 0.00070982, 1.98, 3.309, 0.502, 67.8, 68.8, 66.8
1536, 3.79, 0.00069643, 1.96, 3.305, 0.495, 67.1, 68.9, 65.4
1664, 3.72, 0.00068304, 1.94, 3.293, 0.489, 66.6, 68.9, 64.4
1792, 3.82, 0.00066964, 1.88, 3.309, 0.499, 67.4, 69.2, 65.7
1920, 3.74, 0.00065625, 1.86, 3.3, 0.5, 67.4, 69.1, 65.8
2048, 3.79, 0.00064286, 1.8, 3.31, 0.5, 67.3, 69.4, 65.4
2176, 3.71, 0.00062946, 1.83, 3.296, 0.497, 67.0, 69.7, 64.5
2304, 3.75, 0.00061607, 1.77, 3.319, 0.499, 67.2, 69.6, 64.9
2432, 3.79, 0.00060268, 1.74, 3.305, 0.495, 66.7, 69.8, 63.8
2560, 3.7, 0.00058929, 1.78, 3.279, 0.497, 67.0, 69.7, 64.4
2688, 3.77, 0.00057589, 1.67, 3.299, 0.487, 66.1, 69.4, 63.1
2816, 3.69, 0.0005625, 1.73, 3.295, 0.495, 66.7, 69.8, 63.8
2944, 3.77, 0.00054911, 1.69, 3.316, 0.492, 66.5, 69.7, 63.5
3072, 3.64, 0.00053571, 1.67, 3.322, 0.495, 66.7, 70.0, 63.7
3200, 3.84, 0.00052232, 1.67, 3.306, 0.488, 66.1, 69.5, 63.1
3328, 3.78, 0.00050893, 1.64, 3.316, 0.488, 66.2, 69.5, 63.2
3456, 3.94, 0.00049554, 1.63, 3.286, 0.505, 67.3, 70.5, 64.4
