step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 9.8e-07, n/a, 5.87, 0.158, 43.3, 47.4, 39.8
128, 3.95, 0.000125, 4.71, 4.471, 0.217, 51.8, 48.1, 56.1
256, 4.01, 0.00025, 3.3, 3.701, 0.309, 57.6, 53.0, 63.1
384, 3.85, 0.000375, 2.75, 3.442, 0.339, 59.3, 55.0, 64.3
512, 4.24, 0.0005, 2.47, 3.384, 0.369, 61.0, 57.0, 65.6
640, 4.15, 0.000625, 2.45, 3.323, 0.389, 62.0, 58.5, 65.9
768, 3.93, 0.00075, 2.32, 3.289, 0.391, 61.7, 59.4, 64.2
896, 3.91, 0.000875, 2.2, 3.266, 0.397, 62.0, 59.9, 64.3
1024, 4.01, 0.001, 2.12, 3.258, 0.396, 61.4, 61.1, 61.6
1152, 3.91, 0.00098214, 2.07, 3.224, 0.421, 63.2, 62.2, 64.1
1280, 4.08, 0.00096429, 1.97, 3.253, 0.417, 62.7, 62.4, 63.1
1408, 4.15, 0.00094643, 2.06, 3.226, 0.42, 62.5, 63.2, 61.9
1536, 4.07, 0.00092857, 1.97, 3.184, 0.416, 62.3, 62.9, 61.8
1664, 4.03, 0.00091071, 1.93, 3.211, 0.419, 62.4, 63.4, 61.5
1792, 3.92, 0.00089286, 1.99, 3.162, 0.426, 62.8, 63.9, 61.7
1920, 3.94, 0.000875, 1.91, 3.248, 0.435, 63.3, 64.7, 62.0
2048, 3.94, 0.00085714, 1.86, 3.139, 0.422, 61.9, 64.7, 59.4
2176, 3.95, 0.00083929, 1.95, 3.159, 0.423, 62.2, 64.6, 60.0
2304, 3.92, 0.00082143, 1.92, 3.085, 0.433, 62.4, 66.1, 59.1
2432, 3.96, 0.00080357, 1.75, 3.107, 0.431, 62.1, 66.1, 58.6
2560, 3.87, 0.00078571, 1.84, 3.086, 0.45, 63.8, 66.7, 61.1
2688, 4.12, 0.00076786, 1.83, 3.103, 0.438, 62.6, 66.6, 59.0
2816, 4.17, 0.00075, 1.79, 3.087, 0.44, 62.8, 66.7, 59.3
2944, 3.88, 0.00073214, 1.88, 3.155, 0.438, 62.4, 67.0, 58.4
3072, 3.85, 0.00071429, 1.85, 3.106, 0.439, 62.6, 66.8, 58.8
3200, 4.2, 0.00069643, 1.82, 3.094, 0.445, 62.8, 67.5, 58.7
3328, 4.04, 0.00067857, 1.82, 3.12, 0.441, 62.6, 67.2, 58.5
3456, 3.82, 0.00066071, 1.76, 3.099, 0.439, 62.4, 67.3, 58.1
3584, 4.09, 0.00064286, 1.78, 3.117, 0.445, 62.8, 67.8, 58.4
3712, 3.97, 0.000625, 1.78, 3.148, 0.45, 63.0, 68.2, 58.6
3840, 4.11, 0.00060714, 1.73, 3.162, 0.439, 62.1, 67.8, 57.2
3968, 4.13, 0.00058929, 1.73, 3.137, 0.452, 63.0, 68.8, 58.0
4096, 3.84, 0.00057143, 1.73, 3.132, 0.448, 62.7, 68.4, 57.9
4224, 4.06, 0.00055357, 1.83, 3.075, 0.447, 62.5, 68.6, 57.4
4352, 4.03, 0.00053571, 1.71, 3.103, 0.446, 62.4, 68.5, 57.4
4480, 3.99, 0.00051786, 1.76, 3.043, 0.444, 62.3, 68.5, 57.1
4608, 3.83, 0.0005, 1.74, 3.076, 0.444, 62.1, 68.7, 56.7
4736, 4.04, 0.00048214, 1.63, 3.096, 0.442, 62.0, 68.5, 56.6
4864, 4.05, 0.00046429, 1.66, 3.103, 0.449, 62.5, 69.0, 57.1
4992, 4.01, 0.00044643, 1.66, 3.065, 0.447, 62.4, 68.9, 57.0
5120, 3.84, 0.00042857, 1.77, 3.084, 0.447, 62.3, 68.9, 56.9
5248, 3.94, 0.00041071, 1.69, 3.063, 0.452, 62.6, 69.4, 57.0
5376, 4.2, 0.00039286, 1.64, 3.089, 0.453, 62.7, 69.3, 57.2
5504, 3.8, 0.000375, 1.75, 3.091, 0.454, 62.9, 69.3, 57.5
5632, 3.97, 0.00035714, 1.68, 3.034, 0.455, 62.9, 69.5, 57.5
5760, 3.97, 0.00033929, 1.67, 3.072, 0.455, 62.8, 69.5, 57.3
5888, 3.99, 0.00032143, 1.65, 3.07, 0.454, 62.8, 69.4, 57.3
6016, 4.05, 0.00030357, 1.72, 3.053, 0.45, 62.5, 69.1, 57.0
6144, 4.08, 0.00028571, 1.6, 3.091, 0.452, 62.5, 69.5, 56.8
6272, 4.32, 0.00026786, 1.62, 3.048, 0.454, 62.8, 69.4, 57.3
6400, 4.08, 0.00025, 1.57, 3.061, 0.454, 62.8, 69.5, 57.3
6528, 3.98, 0.00023214, 1.66, 3.059, 0.455, 63.0, 69.3, 57.7
6656, 3.8, 0.00021429, 1.74, 3.029, 0.451, 62.5, 69.3, 56.9
6784, 4.02, 0.00019643, 1.68, 3.04, 0.456, 62.8, 69.7, 57.2
6912, 4.07, 0.00017857, 1.65, 3.064, 0.457, 62.9, 69.8, 57.2
7040, 3.85, 0.00016071, 1.64, 3.04, 0.449, 62.3, 69.3, 56.5
7168, 3.9, 0.00014286, 1.64, 3.043, 0.451, 62.5, 69.4, 56.9
7296, 3.96, 0.000125, 1.62, 3.041, 0.458, 62.9, 70.0, 57.2
7424, 4.04, 0.00010714, 1.64, 3.04, 0.456, 62.8, 69.8, 57.1
7552, 4.03, 8.929e-05, 1.66, 3.051, 0.453, 62.5, 69.7, 56.7
7680, 4.12, 7.143e-05, 1.53, 3.046, 0.454, 62.7, 69.7, 56.9
7808, 4.08, 5.357e-05, 1.6, 3.048, 0.453, 62.6, 69.6, 56.8
7936, 3.95, 3.571e-05, 1.57, 3.044, 0.457, 63.0, 69.8, 57.3
8064, 3.94, 1.786e-05, 1.64, 3.044, 0.454, 62.7, 69.7, 56.9
8192, 3.79, 0.0, 1.64, 3.053, 0.453, 62.5, 69.7, 56.6
