step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 2.4e-07, n/a, 5.751, 0.283, 50.7, 57.4, 45.4
128, 3.62, 3.125e-05, 5.14, 5.165, 0.288, 53.1, 55.6, 50.8
256, 3.52, 6.25e-05, 4.23, 4.493, 0.348, 58.5, 57.6, 59.4
384, 3.61, 9.375e-05, 3.58, 4.035, 0.389, 61.4, 59.6, 63.4
512, 3.62, 0.000125, 3.21, 3.772, 0.419, 63.5, 61.1, 66.1
640, 3.56, 0.00015625, 2.98, 3.588, 0.435, 64.3, 62.3, 66.5
768, 3.54, 0.0001875, 2.81, 3.493, 0.456, 65.6, 63.7, 67.6
896, 3.67, 0.00021875, 2.68, 3.506, 0.47, 66.4, 65.2, 67.6
1024, 3.55, 0.00025, 2.59, 3.475, 0.473, 66.5, 65.5, 67.5
1152, 3.54, 0.00024554, 2.5, 3.412, 0.477, 66.6, 66.0, 67.3
1280, 3.58, 0.00024107, 2.4, 3.406, 0.483, 66.8, 66.7, 67.0
1408, 3.58, 0.00023661, 2.34, 3.412, 0.481, 66.8, 66.6, 67.0
1536, 3.6, 0.00023214, 2.27, 3.414, 0.479, 66.5, 66.7, 66.3
1664, 3.5, 0.00022768, 2.23, 3.389, 0.477, 66.3, 66.7, 65.9
1792, 3.61, 0.00022321, 2.15, 3.39, 0.471, 65.9, 66.6, 65.2
1920, 3.47, 0.00021875, 2.13, 3.458, 0.472, 65.8, 66.9, 64.8
2048, 3.7, 0.00021429, 2.1, 3.427, 0.476, 66.0, 67.2, 64.9
2176, 3.66, 0.00020982, 2.06, 3.435, 0.478, 66.1, 67.3, 65.0
2304, 3.8, 0.00020536, 2.02, 3.473, 0.474, 65.8, 67.2, 64.5
2432, 3.86, 0.00020089, 1.99, 3.45, 0.471, 65.6, 67.1, 64.2
2560, 3.89, 0.00019643, 2.0, 3.479, 0.477, 66.0, 67.6, 64.4
2688, 3.85, 0.00019196, 1.93, 3.451, 0.475, 65.8, 67.5, 64.1
2816, 3.88, 0.0001875, 1.92, 3.477, 0.48, 66.1, 68.0, 64.3
