step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
3520, 3.98, 8.036e-05, 0.93, 4.819, 0.385, 59.4, 62.5, 56.6
3584, 3.87, 7.143e-05, 0.93, 4.825, 0.387, 59.5, 62.7, 56.6
3648, 3.88, 6.25e-05, 0.92, 4.864, 0.379, 59.0, 62.1, 56.1
3712, 3.88, 5.357e-05, 0.92, 4.856, 0.385, 59.3, 62.6, 56.4
3776, 3.95, 4.464e-05, 0.91, 4.866, 0.39, 59.7, 62.8, 56.8
3840, 3.86, 3.571e-05, 0.91, 4.889, 0.391, 59.7, 63.0, 56.8
3904, 3.87, 2.679e-05, 0.9, 4.94, 0.385, 59.3, 62.5, 56.5
3968, 3.88, 1.786e-05, 0.9, 4.908, 0.39, 59.7, 62.9, 56.7
4032, 3.94, 8.93e-06, 0.9, 4.947, 0.386, 59.3, 62.7, 56.3
4096, 3.9, 0.0, 0.9, 4.914, 0.387, 59.4, 62.8, 56.3
