step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1e-07, n/a, 7.082, 0.018, 14.6, 38.7, 9.0
64, 3.68, 6.25e-06, 6.72, 7.048, -0.005, 13.2, 35.1, 8.2
128, 3.72, 1.25e-05, 6.65, 6.926, -0.052, 10.4, 27.5, 6.4
192, 3.65, 1.875e-05, 6.45, 6.572, -0.085, 8.8, 22.5, 5.4
256, 3.66, 2.5e-05, 5.79, 5.494, -0.096, 9.3, 21.8, 5.9
320, 3.67, 3.125e-05, 4.88, 5.005, -0.09, 16.0, 25.9, 11.6
384, 3.65, 3.75e-05, 4.7, 4.879, -0.076, 18.4, 28.0, 13.7
448, 3.69, 4.375e-05, 4.64, 4.793, -0.064, 19.8, 29.3, 15.0
512, 3.63, 5e-05, 4.59, 4.718, -0.053, 21.1, 30.6, 16.1
576, 3.66, 4.911e-05, 4.52, 4.635, -0.056, 22.0, 30.5, 17.2
640, 3.64, 4.821e-05, 4.45, 4.54, -0.057, 23.3, 30.7, 18.8
704, 3.66, 4.732e-05, 4.36, 4.435, -0.062, 24.8, 30.6, 20.8
768, 3.67, 4.643e-05, 4.25, 4.25, -0.057, 26.7, 31.3, 23.2
832, 3.63, 4.554e-05, 4.14, 4.101, -0.052, 29.0, 32.0, 26.5
896, 3.64, 4.464e-05, 4.06, 4.009, -0.049, 30.0, 32.3, 28.0
960, 3.72, 4.375e-05, 3.99, 3.952, -0.047, 30.9, 32.6, 29.3
1024, 3.7, 4.286e-05, 3.93, 3.907, -0.046, 31.0, 32.6, 29.6
1088, 3.71, 4.196e-05, 3.89, 3.844, -0.051, 30.1, 32.2, 28.3
1152, 3.69, 4.107e-05, 3.84, 3.828, -0.061, 29.3, 31.5, 27.4
1216, 3.68, 4.018e-05, 3.8, 3.795, -0.062, 28.8, 31.3, 26.6
1280, 3.71, 3.929e-05, 3.76, 3.74, -0.064, 28.4, 31.2, 26.0
1344, 3.72, 3.839e-05, 3.73, 3.716, -0.066, 28.1, 31.0, 25.7
1408, 3.71, 3.75e-05, 3.7, 3.707, -0.068, 27.6, 30.8, 25.0
1472, 3.68, 3.661e-05, 3.67, 3.673, -0.069, 27.3, 30.6, 24.7
1536, 3.67, 3.571e-05, 3.65, 3.664, -0.075, 26.7, 30.2, 23.9
1600, 3.7, 3.482e-05, 3.63, 3.65, -0.078, 26.6, 30.0, 23.9
1664, 3.68, 3.393e-05, 3.61, 3.639, -0.077, 26.3, 29.9, 23.5
1728, 3.73, 3.304e-05, 3.59, 3.637, -0.086, 25.4, 29.2, 22.5
1792, 3.69, 3.214e-05, 3.57, 3.586, -0.086, 25.4, 29.1, 22.4
1856, 3.71, 3.125e-05, 3.55, 3.606, -0.089, 24.9, 28.9, 21.9
1920, 3.69, 3.036e-05, 3.53, 3.61, -0.09, 24.6, 28.7, 21.5
1984, 3.7, 2.946e-05, 3.51, 3.595, -0.095, 24.2, 28.3, 21.1
2048, 3.68, 2.857e-05, 3.5, 3.585, -0.092, 24.3, 28.5, 21.2
2112, 3.72, 2.768e-05, 3.48, 3.593, -0.099, 23.3, 27.8, 20.1
2176, 3.75, 2.679e-05, 3.47, 3.577, -0.096, 23.9, 28.2, 20.8
2240, 3.69, 2.589e-05, 3.45, 3.578, -0.094, 23.9, 28.3, 20.7
2304, 3.7, 2.5e-05, 3.44, 3.566, -0.095, 23.3, 28.0, 20.0
2368, 3.67, 2.411e-05, 3.43, 3.565, -0.093, 23.7, 28.3, 20.4
2432, 3.68, 2.321e-05, 3.42, 3.55, -0.092, 23.6, 28.3, 20.2
2496, 3.67, 2.232e-05, 3.41, 3.567, -0.097, 23.0, 27.9, 19.6
2560, 3.68, 2.143e-05, 3.39, 3.575, -0.097, 23.0, 27.8, 19.7
2624, 3.67, 2.054e-05, 3.38, 3.562, -0.101, 22.9, 27.6, 19.5
2688, 3.69, 1.964e-05, 3.37, 3.559, -0.096, 23.1, 27.9, 19.7
2752, 3.68, 1.875e-05, 3.36, 3.541, -0.094, 23.3, 28.1, 19.9
2816, 3.69, 1.786e-05, 3.35, 3.542, -0.095, 23.0, 27.9, 19.5
2880, 3.67, 1.696e-05, 3.35, 3.529, -0.094, 23.1, 28.1, 19.7
