step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1e-07, n/a, 7.431, 0.119, 34.9, 43.5, 29.2
64, 4.07, 6.25e-06, 6.63, 7.167, 0.127, 36.6, 43.8, 31.5
128, 4.07, 1.25e-05, 6.06, 6.429, 0.123, 38.1, 42.6, 34.5
192, 4.05, 1.875e-05, 5.34, 5.626, 0.161, 43.4, 44.1, 42.7
256, 4.04, 2.5e-05, 4.8, 5.049, 0.219, 48.4, 47.2, 49.7
320, 4.04, 3.125e-05, 4.38, 4.609, 0.263, 51.8, 49.5, 54.3
384, 4.03, 3.75e-05, 4.03, 4.239, 0.284, 53.4, 50.3, 56.9
448, 4.03, 4.375e-05, 3.75, 3.972, 0.31, 55.3, 51.6, 59.5
512, 4.33, 5e-05, 3.54, 3.74, 0.346, 57.6, 53.9, 61.8
576, 4.05, 4.911e-05, 3.38, 3.602, 0.374, 59.3, 55.7, 63.4
640, 4.03, 4.821e-05, 3.27, 3.523, 0.389, 60.2, 56.8, 64.1
704, 4.03, 4.732e-05, 3.18, 3.449, 0.405, 61.2, 57.9, 65.0
768, 4.04, 4.643e-05, 3.1, 3.404, 0.406, 61.2, 58.1, 64.6
832, 4.01, 4.554e-05, 3.05, 3.363, 0.41, 61.4, 58.5, 64.7
896, 4.02, 4.464e-05, 3.0, 3.341, 0.416, 61.8, 58.8, 65.1
960, 4.03, 4.375e-05, 2.95, 3.318, 0.419, 61.9, 59.2, 64.9
1024, 4.03, 4.286e-05, 2.92, 3.31, 0.421, 62.1, 59.3, 65.1
1088, 4.04, 4.196e-05, 2.88, 3.297, 0.424, 62.3, 59.6, 65.3
1152, 4.03, 4.107e-05, 2.85, 3.295, 0.424, 62.2, 59.7, 64.9
1216, 4.02, 4.018e-05, 2.82, 3.286, 0.425, 62.2, 59.8, 64.8
1280, 4.04, 3.929e-05, 2.8, 3.274, 0.435, 62.8, 60.6, 65.3
1344, 4.01, 3.839e-05, 2.77, 3.267, 0.44, 63.1, 61.1, 65.2
1408, 4.03, 3.75e-05, 2.75, 3.256, 0.441, 63.2, 61.1, 65.5
1472, 4.02, 3.661e-05, 2.72, 3.257, 0.436, 62.8, 60.9, 64.9
1536, 3.99, 3.571e-05, 2.7, 3.254, 0.44, 63.1, 61.1, 65.1
1600, 3.99, 3.482e-05, 2.68, 3.259, 0.439, 63.0, 61.1, 65.1
1664, 4.02, 3.393e-05, 2.67, 3.251, 0.437, 62.8, 60.9, 64.8
1728, 4.0, 3.304e-05, 2.65, 3.248, 0.441, 63.1, 61.3, 65.1
