step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1e-07, n/a, 5.87, 0.164, 43.8, 47.8, 40.3
128, 4.05, 1.25e-05, 5.44, 5.541, 0.181, 46.8, 47.9, 45.7
256, 3.96, 2.5e-05, 4.71, 4.919, 0.189, 49.4, 47.0, 52.2
384, 4.02, 3.75e-05, 4.09, 4.465, 0.211, 51.1, 48.1, 54.5
512, 3.95, 5e-05, 3.66, 4.146, 0.24, 53.0, 49.6, 57.0
640, 4.04, 6.25e-05, 3.28, 3.92, 0.282, 55.7, 51.9, 59.9
768, 3.87, 7.5e-05, 3.05, 3.735, 0.299, 56.9, 52.7, 61.7
896, 4.0, 8.75e-05, 2.88, 3.648, 0.321, 58.2, 54.0, 63.0
1024, 3.97, 0.0001, 2.74, 3.572, 0.334, 58.9, 54.7, 63.8
1152, 3.9, 9.821e-05, 2.65, 3.536, 0.345, 59.5, 55.6, 64.1
1280, 4.08, 9.643e-05, 2.53, 3.547, 0.357, 60.2, 56.4, 64.5
1408, 3.83, 9.464e-05, 2.54, 3.468, 0.355, 60.0, 56.4, 64.1
1536, 4.05, 9.286e-05, 2.41, 3.478, 0.364, 60.6, 56.8, 65.0
1664, 3.92, 9.107e-05, 2.42, 3.517, 0.366, 60.6, 57.1, 64.5
1792, 3.87, 8.929e-05, 2.4, 3.473, 0.373, 61.0, 57.7, 64.7
1920, 3.93, 8.75e-05, 2.34, 3.453, 0.379, 61.3, 58.1, 64.8
2048, 3.94, 8.571e-05, 2.32, 3.431, 0.381, 61.3, 58.4, 64.5
2176, 3.9, 8.393e-05, 2.27, 3.444, 0.377, 61.0, 58.2, 64.1
2304, 3.94, 8.214e-05, 2.29, 3.46, 0.377, 61.1, 58.1, 64.4
2432, 3.94, 8.036e-05, 2.23, 3.455, 0.379, 61.1, 58.4, 64.1
2560, 3.95, 7.857e-05, 2.23, 3.417, 0.379, 61.1, 58.5, 63.9
2688, 3.85, 7.679e-05, 2.24, 3.414, 0.381, 61.1, 58.7, 63.7
2816, 4.02, 7.5e-05, 2.17, 3.406, 0.377, 60.9, 58.4, 63.6
2944, 3.89, 7.321e-05, 2.18, 3.424, 0.382, 61.2, 58.9, 63.7
3072, 3.92, 7.143e-05, 2.13, 3.407, 0.386, 61.4, 59.1, 63.9
3200, 3.94, 6.964e-05, 2.14, 3.419, 0.385, 61.4, 59.0, 63.9
3328, 3.92, 6.786e-05, 2.15, 3.402, 0.384, 61.3, 59.1, 63.6
3456, 3.88, 6.607e-05, 2.12, 3.414, 0.383, 61.1, 59.2, 63.1
3584, 3.86, 6.429e-05, 2.13, 3.423, 0.383, 61.0, 59.3, 62.7
3712, 3.95, 6.25e-05, 2.1, 3.434, 0.382, 61.0, 59.2, 63.0
3840, 3.94, 6.071e-05, 2.07, 3.429, 0.384, 61.1, 59.2, 63.1
3968, 3.89, 5.893e-05, 2.08, 3.389, 0.382, 60.9, 59.4, 62.5
4096, 3.95, 5.714e-05, 2.07, 3.414, 0.391, 61.4, 59.9, 63.0
4224, 3.85, 5.536e-05, 2.07, 3.415, 0.383, 60.9, 59.5, 62.5
4352, 4.02, 5.357e-05, 2.01, 3.416, 0.385, 61.0, 59.6, 62.6
4480, 3.81, 5.179e-05, 2.07, 3.422, 0.386, 61.1, 59.7, 62.5
4608, 3.86, 5e-05, 2.06, 3.408, 0.384, 61.0, 59.6, 62.4
4736, 3.94, 4.821e-05, 2.03, 3.423, 0.385, 61.0, 59.7, 62.5
4864, 3.88, 4.643e-05, 2.03, 3.435, 0.387, 61.0, 59.9, 62.2
4992, 4.0, 4.464e-05, 2.0, 3.422, 0.386, 61.1, 59.8, 62.4
5120, 3.89, 4.286e-05, 2.04, 3.434, 0.387, 61.1, 59.9, 62.4
5248, 3.89, 4.107e-05, 2.03, 3.435, 0.385, 60.9, 59.9, 61.9
5376, 4.04, 3.929e-05, 1.94, 3.396, 0.384, 60.9, 59.7, 62.2
5504, 3.76, 3.75e-05, 2.04, 3.415, 0.383, 60.8, 59.7, 62.0
5632, 3.96, 3.571e-05, 2.0, 3.426, 0.386, 60.9, 60.0, 62.0
5760, 3.88, 3.393e-05, 2.0, 3.426, 0.389, 61.1, 60.2, 62.1
5888, 3.97, 3.214e-05, 1.99, 3.429, 0.39, 61.2, 60.1, 62.4
6016, 3.83, 3.036e-05, 2.01, 3.424, 0.391, 61.2, 60.4, 62.0
6144, 4.0, 2.857e-05, 1.96, 3.393, 0.387, 61.0, 60.2, 61.8
6272, 3.84, 2.679e-05, 2.01, 3.43, 0.388, 61.1, 60.1, 62.1
6400, 3.91, 2.5e-05, 1.94, 3.414, 0.387, 61.0, 60.1, 61.9
