step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1e-07, n/a, 7.431, 0.119, 34.9, 43.5, 29.2
128, 4.06, 1.25e-05, 6.3, 6.434, 0.127, 38.7, 42.8, 35.3
256, 4.11, 2.5e-05, 5.04, 5.119, 0.216, 48.2, 47.0, 49.5
384, 4.12, 3.75e-05, 4.2, 4.316, 0.282, 53.4, 50.2, 56.9
512, 4.06, 5e-05, 3.65, 3.815, 0.333, 56.8, 53.1, 61.0
640, 4.0, 6.25e-05, 3.31, 3.547, 0.375, 59.4, 55.9, 63.3
768, 3.95, 7.5e-05, 3.09, 3.392, 0.395, 60.7, 57.1, 64.8
896, 3.99, 8.75e-05, 2.92, 3.337, 0.415, 61.8, 58.6, 65.4
1024, 3.8, 0.0001, 2.84, 3.297, 0.425, 62.4, 59.2, 65.9
1152, 3.92, 9.821e-05, 2.7, 3.294, 0.426, 62.4, 59.7, 65.3
1280, 3.9, 9.643e-05, 2.62, 3.256, 0.434, 62.9, 60.2, 65.9
1408, 4.01, 9.464e-05, 2.52, 3.264, 0.43, 62.5, 60.1, 65.2
1536, 3.81, 9.286e-05, 2.51, 3.222, 0.449, 63.7, 61.6, 65.9
1664, 4.04, 9.107e-05, 2.41, 3.204, 0.45, 63.8, 61.7, 65.9
1792, 3.97, 8.929e-05, 2.38, 3.205, 0.455, 64.1, 62.2, 66.1
1920, 3.89, 8.75e-05, 2.34, 3.203, 0.458, 64.2, 62.4, 66.1
2048, 3.81, 8.571e-05, 2.31, 3.189, 0.461, 64.3, 62.8, 65.9
2176, 3.96, 8.393e-05, 2.24, 3.187, 0.455, 63.9, 62.5, 65.4
2304, 3.91, 8.214e-05, 2.2, 3.17, 0.459, 64.2, 62.6, 65.9
2432, 3.9, 8.036e-05, 2.22, 3.174, 0.462, 64.4, 63.0, 65.8
2560, 3.83, 7.857e-05, 2.19, 3.164, 0.458, 64.0, 62.9, 65.2
2688, 3.85, 7.679e-05, 2.18, 3.152, 0.468, 64.6, 63.7, 65.6
2816, 3.91, 7.5e-05, 2.14, 3.158, 0.47, 64.7, 64.0, 65.4
