step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1e-07, n/a, 5.873, 0.173, 44.7, 48.2, 41.6
64, 3.75, 6.25e-06, 5.53, 5.794, 0.19, 46.4, 49.1, 44.0
128, 3.67, 1.25e-05, 5.33, 5.538, 0.208, 48.6, 49.6, 47.6
192, 3.7, 1.875e-05, 4.95, 5.285, 0.218, 49.9, 49.7, 50.2
256, 3.71, 2.5e-05, 4.59, 4.981, 0.222, 50.6, 49.7, 51.5
320, 3.68, 3.125e-05, 4.29, 4.726, 0.243, 52.2, 50.8, 53.7
384, 3.67, 3.75e-05, 4.02, 4.536, 0.247, 52.3, 51.0, 53.7
448, 3.77, 4.375e-05, 3.79, 4.348, 0.272, 53.6, 52.9, 54.3
512, 3.74, 5e-05, 3.58, 4.223, 0.281, 54.1, 53.6, 54.7
576, 3.76, 4.911e-05, 3.42, 4.086, 0.3, 55.3, 54.8, 55.9
640, 3.71, 4.821e-05, 3.28, 3.97, 0.311, 56.1, 55.4, 56.8
704, 3.72, 4.732e-05, 3.21, 3.88, 0.312, 56.0, 55.6, 56.5
768, 3.79, 4.643e-05, 3.11, 3.819, 0.321, 56.7, 56.1, 57.3
832, 3.79, 4.554e-05, 3.05, 3.752, 0.322, 56.7, 56.1, 57.3
896, 3.74, 4.464e-05, 2.99, 3.689, 0.324, 57.0, 56.2, 57.8
960, 3.85, 4.375e-05, 2.94, 3.677, 0.326, 57.0, 56.5, 57.6
1024, 3.72, 4.286e-05, 2.92, 3.649, 0.331, 57.3, 56.7, 58.0
1088, 3.83, 4.196e-05, 2.87, 3.628, 0.332, 57.4, 56.8, 58.0
1152, 3.6, 4.107e-05, 2.85, 3.577, 0.333, 57.5, 56.9, 58.0
1216, 3.66, 4.018e-05, 2.82, 3.549, 0.332, 57.4, 56.8, 57.9
1280, 3.57, 3.929e-05, 2.8, 3.557, 0.337, 57.7, 57.1, 58.3
1344, 3.69, 3.839e-05, 2.76, 3.568, 0.343, 58.0, 57.7, 58.3
1408, 3.64, 3.75e-05, 2.74, 3.515, 0.336, 57.5, 57.2, 57.8
1472, 3.68, 3.661e-05, 2.74, 3.546, 0.341, 57.9, 57.5, 58.2
1536, 3.57, 3.571e-05, 2.71, 3.526, 0.341, 57.7, 57.7, 57.7
1600, 3.71, 3.482e-05, 2.7, 3.504, 0.337, 57.5, 57.5, 57.5
1664, 3.64, 3.393e-05, 2.66, 3.503, 0.344, 57.9, 57.9, 57.9
1728, 3.62, 3.304e-05, 2.67, 3.458, 0.344, 58.0, 57.9, 58.1
1792, 3.67, 3.214e-05, 2.64, 3.502, 0.342, 57.7, 57.9, 57.6
1856, 3.59, 3.125e-05, 2.63, 3.479, 0.347, 58.0, 58.3, 57.7
1920, 3.69, 3.036e-05, 2.62, 3.482, 0.343, 57.7, 58.1, 57.3
1984, 3.62, 2.946e-05, 2.61, 3.495, 0.352, 58.3, 58.6, 58.0
2048, 3.78, 2.857e-05, 2.58, 3.471, 0.348, 58.0, 58.4, 57.5
2112, 3.58, 2.768e-05, 2.59, 3.48, 0.35, 58.1, 58.6, 57.5
2176, 3.57, 2.679e-05, 2.59, 3.445, 0.35, 58.0, 58.7, 57.4
2240, 3.7, 2.589e-05, 2.56, 3.448, 0.348, 57.9, 58.6, 57.2
2304, 3.7, 2.5e-05, 2.54, 3.442, 0.354, 58.3, 59.0, 57.7
2368, 3.58, 2.411e-05, 2.56, 3.468, 0.353, 58.2, 58.9, 57.6
2432, 3.63, 2.321e-05, 2.54, 3.462, 0.355, 58.3, 59.1, 57.5
2496, 3.66, 2.232e-05, 2.53, 3.433, 0.359, 58.5, 59.4, 57.6
2560, 3.64, 2.143e-05, 2.52, 3.454, 0.356, 58.3, 59.2, 57.3
2624, 3.64, 2.054e-05, 2.52, 3.445, 0.357, 58.3, 59.3, 57.3
2688, 3.59, 1.964e-05, 2.5, 3.445, 0.357, 58.3, 59.4, 57.4
