step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 7.3e-07, n/a, 7.387, 0.012, 14.2, 37.7, 8.8
128, 3.89, 9.375e-05, 6.26, 4.964, -0.043, 21.1, 31.4, 15.9
256, 3.91, 0.0001875, 4.45, 4.461, 0.204, 32.3, 61.3, 21.9
384, 3.88, 0.00028125, 3.88, 3.758, 0.345, 44.7, 74.8, 31.9
512, 3.85, 0.000375, 3.45, 3.538, 0.372, 47.6, 76.4, 34.6
640, 3.91, 0.00046875, 3.13, 3.576, 0.394, 49.5, 78.2, 36.2
768, 3.88, 0.0005625, 2.88, 3.475, 0.444, 55.2, 80.0, 42.2
896, 3.84, 0.00065625, 2.67, 3.484, 0.513, 60.8, 85.2, 47.3
1024, 3.79, 0.00075, 2.48, 3.427, 0.522, 61.3, 86.5, 47.5
1152, 3.85, 0.00073661, 2.34, 3.371, 0.561, 65.1, 87.8, 51.8
1280, 3.9, 0.00072321, 2.22, 3.311, 0.596, 68.9, 88.1, 56.5
1408, 3.75, 0.00070982, 2.12, 3.312, 0.581, 66.8, 89.2, 53.4
1536, 3.87, 0.00069643, 2.09, 3.278, 0.592, 68.0, 89.1, 55.0
1664, 3.87, 0.00068304, 1.95, 3.284, 0.604, 68.9, 90.1, 55.7
1792, 3.9, 0.00066964, 1.94, 3.224, 0.608, 69.7, 89.3, 57.1
1920, 3.92, 0.00065625, 1.89, 3.177, 0.609, 69.1, 90.7, 55.8
2048, 3.82, 0.00064286, 1.87, 3.189, 0.608, 69.4, 90.0, 56.4
2176, 3.9, 0.00062946, 1.84, 3.165, 0.605, 69.3, 89.5, 56.5
2304, 3.7, 0.00061607, 1.83, 3.445, 0.607, 69.1, 90.5, 55.9
2432, 3.8, 0.00060268, 1.79, 3.195, 0.61, 69.5, 90.0, 56.7
2560, 3.85, 0.00058929, 1.77, 3.231, 0.602, 68.9, 89.6, 56.0
2688, 3.71, 0.00057589, 1.75, 3.167, 0.619, 70.4, 90.3, 57.7
2816, 3.81, 0.0005625, 1.72, 3.165, 0.615, 69.8, 90.7, 56.8
2944, 3.77, 0.00054911, 1.69, 3.145, 0.614, 69.9, 90.3, 57.0
3072, 3.81, 0.00053571, 1.71, 3.269, 0.605, 68.7, 90.6, 55.3
