step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 2.4e-07, n/a, 7.269, 0.092, 33.8, 40.9, 28.8
128, 3.9, 3.125e-05, 5.76, 5.257, 0.133, 43.7, 41.2, 46.4
256, 4.13, 6.25e-05, 4.09, 4.053, 0.242, 52.0, 46.5, 58.9
384, 4.06, 9.375e-05, 3.18, 3.559, 0.282, 54.9, 47.9, 64.4
512, 3.93, 0.000125, 2.7, 3.339, 0.301, 56.3, 48.5, 67.1
640, 4.03, 0.00015625, 2.4, 3.266, 0.309, 56.8, 48.9, 67.8
768, 4.28, 0.0001875, 2.39, 3.178, 0.323, 57.6, 49.6, 68.8
896, 4.06, 0.00021875, 2.23, 3.13, 0.325, 57.6, 49.8, 68.4
1024, 3.91, 0.00025, 2.19, 3.108, 0.329, 57.9, 50.1, 68.5
1152, 4.07, 0.00024554, 1.97, 3.082, 0.333, 58.1, 50.4, 68.6
1280, 4.07, 0.00024107, 2.01, 3.075, 0.341, 58.6, 50.7, 69.5
1408, 3.94, 0.00023661, 1.92, 3.069, 0.345, 58.8, 51.0, 69.3
1536, 3.93, 0.00023214, 1.86, 3.056, 0.341, 58.6, 50.7, 69.4
1664, 4.04, 0.00022768, 1.8, 3.017, 0.345, 58.8, 51.0, 69.3
1792, 4.05, 0.00022321, 1.7, 3.018, 0.349, 59.1, 51.1, 70.1
1920, 3.95, 0.00021875, 1.79, 3.03, 0.346, 58.9, 51.0, 69.6
2048, 4.07, 0.00021429, 1.75, 3.004, 0.35, 59.1, 51.4, 69.5
2176, 4.0, 0.00020982, 1.55, 3.008, 0.357, 59.5, 51.6, 70.3
2304, 3.96, 0.00020536, 1.68, 3.012, 0.363, 59.9, 51.9, 70.8
2432, 3.89, 0.00020089, 1.77, 2.99, 0.361, 59.8, 51.7, 71.0
2560, 4.04, 0.00019643, 1.6, 2.989, 0.375, 60.7, 52.3, 72.2
2688, 4.02, 0.00019196, 1.68, 2.983, 0.372, 60.5, 52.1, 72.0
2816, 3.81, 0.0001875, 1.65, 2.96, 0.371, 60.4, 52.4, 71.3
2944, 3.75, 0.00018304, 1.55, 2.99, 0.376, 60.7, 52.5, 72.1
3072, 4.11, 0.00017857, 1.58, 2.961, 0.378, 60.8, 52.6, 72.0
3200, 4.13, 0.00017411, 1.54, 2.98, 0.374, 60.6, 52.5, 71.5
3328, 3.89, 0.00016964, 1.62, 2.961, 0.379, 60.9, 52.5, 72.4
3456, 3.92, 0.00016518, 1.57, 2.949, 0.384, 61.2, 52.7, 73.1
3584, 4.05, 0.00016071, 1.56, 2.952, 0.384, 61.2, 52.9, 72.7
3712, 4.09, 0.00015625, 1.58, 2.953, 0.379, 60.9, 52.6, 72.2
3840, 3.92, 0.00015179, 1.5, 2.941, 0.384, 61.2, 52.8, 72.8
3968, 3.85, 0.00014732, 1.58, 2.948, 0.387, 61.4, 53.1, 72.8
4096, 3.87, 0.00014286, 1.57, 2.939, 0.382, 61.1, 52.7, 72.5
