step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 2e-07, n/a, 5.693, 0.258, 48.8, 55.7, 43.4
64, 3.74, 1.25e-05, 5.46, 5.536, 0.275, 51.2, 55.8, 47.3
128, 3.73, 2.5e-05, 5.03, 5.12, 0.255, 50.9, 53.4, 48.6
192, 3.69, 3.75e-05, 4.48, 4.743, 0.269, 52.9, 53.4, 52.4
256, 3.71, 5e-05, 4.08, 4.446, 0.292, 55.2, 53.9, 56.5
320, 3.69, 6.25e-05, 3.78, 4.215, 0.325, 57.7, 55.4, 60.2
384, 3.69, 7.5e-05, 3.54, 4.024, 0.348, 59.1, 56.8, 61.5
448, 3.68, 8.75e-05, 3.34, 3.884, 0.363, 60.1, 57.5, 62.9
512, 3.71, 0.0001, 3.18, 3.798, 0.379, 61.0, 58.6, 63.6
576, 3.76, 9.821e-05, 3.05, 3.724, 0.4, 62.3, 60.1, 64.7
640, 3.89, 9.643e-05, 2.94, 3.711, 0.414, 63.0, 61.0, 65.1
704, 3.76, 9.464e-05, 2.86, 3.685, 0.419, 63.2, 61.6, 64.8
768, 3.74, 9.286e-05, 2.79, 3.679, 0.423, 63.5, 62.0, 65.0
832, 3.8, 9.107e-05, 2.72, 3.636, 0.435, 64.1, 63.0, 65.2
896, 3.71, 8.929e-05, 2.67, 3.673, 0.442, 64.6, 63.4, 65.8
960, 3.79, 8.75e-05, 2.62, 3.676, 0.441, 64.4, 63.4, 65.4
1024, 3.83, 8.571e-05, 2.58, 3.653, 0.437, 64.1, 63.3, 65.0
1088, 3.75, 8.393e-05, 2.54, 3.641, 0.444, 64.6, 63.9, 65.3
1152, 3.69, 8.214e-05, 2.51, 3.657, 0.447, 64.8, 63.8, 65.8
1216, 3.68, 8.036e-05, 2.48, 3.668, 0.446, 64.6, 63.9, 65.4
1280, 3.73, 7.857e-05, 2.45, 3.687, 0.445, 64.6, 63.9, 65.2
1344, 3.7, 7.679e-05, 2.42, 3.684, 0.445, 64.6, 64.0, 65.3
1408, 3.71, 7.5e-05, 2.39, 3.677, 0.447, 64.6, 64.2, 65.1
1472, 3.71, 7.321e-05, 2.37, 3.662, 0.445, 64.6, 64.0, 65.2
1536, 3.75, 7.143e-05, 2.34, 3.674, 0.448, 64.8, 64.2, 65.4
1600, 3.75, 6.964e-05, 2.32, 3.673, 0.448, 64.7, 64.2, 65.3
1664, 3.74, 6.786e-05, 2.29, 3.691, 0.442, 64.3, 64.1, 64.5
1728, 3.75, 6.607e-05, 2.28, 3.675, 0.44, 64.1, 64.0, 64.3
1792, 3.68, 6.429e-05, 2.26, 3.711, 0.444, 64.4, 64.2, 64.6
1856, 3.73, 6.25e-05, 2.24, 3.703, 0.445, 64.5, 64.2, 64.9
1920, 3.72, 6.071e-05, 2.22, 3.688, 0.442, 64.2, 64.2, 64.2
1984, 3.79, 5.893e-05, 2.2, 3.727, 0.436, 63.8, 63.8, 63.9
2048, 3.73, 5.714e-05, 2.18, 3.702, 0.446, 64.5, 64.4, 64.5
2112, 3.71, 5.536e-05, 2.17, 3.727, 0.444, 64.3, 64.3, 64.3
2176, 3.72, 5.357e-05, 2.15, 3.726, 0.443, 64.3, 64.1, 64.5
2240, 3.77, 5.179e-05, 2.14, 3.743, 0.438, 63.9, 64.0, 63.9
2304, 3.68, 5e-05, 2.12, 3.72, 0.44, 64.1, 64.0, 64.2
2368, 3.7, 4.821e-05, 2.11, 3.763, 0.439, 64.0, 64.0, 64.1
2432, 3.7, 4.643e-05, 2.1, 3.773, 0.442, 64.2, 64.2, 64.3
2496, 3.73, 4.464e-05, 2.09, 3.748, 0.439, 64.0, 63.9, 64.2
2560, 3.74, 4.286e-05, 2.08, 3.756, 0.443, 64.2, 64.4, 64.0
