step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 7.3e-07, n/a, 7.394, 0.011, 14.2, 37.6, 8.7
128, 3.79, 9.375e-05, 6.27, 4.978, -0.05, 20.2, 30.6, 15.0
256, 3.87, 0.0001875, 4.46, 4.478, 0.186, 31.1, 59.2, 21.1
384, 3.76, 0.00028125, 3.89, 3.772, 0.349, 44.1, 76.5, 30.9
512, 3.8, 0.000375, 3.46, 3.532, 0.381, 47.7, 78.1, 34.3
640, 3.87, 0.00046875, 3.14, 3.548, 0.412, 51.4, 79.2, 38.0
768, 3.8, 0.0005625, 2.88, 3.441, 0.478, 58.0, 82.7, 44.6
896, 3.81, 0.00065625, 2.65, 3.451, 0.507, 60.3, 84.9, 46.7
1024, 3.81, 0.00075, 2.45, 3.455, 0.541, 63.2, 87.1, 49.6
1152, 3.78, 0.00073661, 2.3, 3.422, 0.55, 64.0, 87.5, 50.4
1280, 3.81, 0.00072321, 2.2, 3.397, 0.555, 64.3, 87.9, 50.7
1408, 3.74, 0.00070982, 2.12, 3.295, 0.573, 66.7, 87.6, 53.8
1536, 3.86, 0.00069643, 2.08, 3.272, 0.588, 67.7, 88.9, 54.7
1664, 4.05, 0.00068304, 1.93, 3.242, 0.6, 68.8, 89.3, 56.0
1792, 3.99, 0.00066964, 1.92, 3.23, 0.603, 69.1, 89.2, 56.4
1920, 3.83, 0.00065625, 1.88, 3.223, 0.617, 70.4, 89.9, 57.9
2048, 3.81, 0.00064286, 1.86, 3.272, 0.612, 70.0, 89.6, 57.4
2176, 3.84, 0.00062946, 1.82, 3.207, 0.615, 70.2, 89.9, 57.5
2304, 3.68, 0.00061607, 1.81, 3.298, 0.605, 68.8, 90.5, 55.4
2432, 3.79, 0.00060268, 1.77, 3.244, 0.606, 68.9, 90.6, 55.6
2560, 3.83, 0.00058929, 1.74, 3.238, 0.603, 69.0, 89.6, 56.1
2688, 3.71, 0.00057589, 1.74, 3.163, 0.608, 69.5, 89.5, 56.9
2816, 3.77, 0.0005625, 1.69, 3.205, 0.589, 67.3, 89.9, 53.7
2944, 3.77, 0.00054911, 1.67, 3.191, 0.576, 66.1, 89.2, 52.6
3072, 3.8, 0.00053571, 1.69, 3.252, 0.565, 64.9, 89.2, 51.0
3200, 3.78, 0.00052232, 1.64, 3.169, 0.564, 65.1, 88.6, 51.4
3328, 3.76, 0.00050893, 1.61, 3.256, 0.55, 63.4, 88.7, 49.3
3456, 3.75, 0.00049554, 1.63, 3.261, 0.558, 64.2, 89.0, 50.2
3584, 3.77, 0.00048214, 1.62, 3.303, 0.549, 63.5, 88.2, 49.6
3712, 3.71, 0.00046875, 1.56, 3.282, 0.546, 63.2, 88.2, 49.3
3840, 3.75, 0.00045536, 1.57, 3.225, 0.549, 63.7, 87.9, 49.9
3968, 3.76, 0.00044196, 1.56, 3.268, 0.548, 63.2, 88.5, 49.2
4096, 3.81, 0.00042857, 1.55, 3.286, 0.544, 63.0, 88.2, 49.0
4224, 3.81, 0.00041518, 1.56, 3.292, 0.546, 62.8, 89.0, 48.5
4352, 3.84, 0.00040179, 1.5, 3.337, 0.541, 62.5, 88.5, 48.2
4480, 3.66, 0.00038839, 1.53, 3.292, 0.547, 63.4, 87.9, 49.6
4608, 3.8, 0.000375, 1.51, 3.375, 0.537, 62.3, 87.9, 48.2
4736, 3.72, 0.00036161, 1.48, 3.389, 0.536, 62.0, 88.3, 47.7
4864, 3.81, 0.00034821, 1.49, 3.377, 0.54, 62.9, 87.5, 49.1
4992, 3.82, 0.00033482, 1.5, 3.355, 0.54, 62.2, 88.6, 48.0
5120, 3.67, 0.00032143, 1.44, 3.426, 0.536, 62.0, 88.1, 47.8
5248, 3.78, 0.00030804, 1.46, 3.402, 0.535, 62.1, 87.7, 48.1
