step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1.5e-07, n/a, 7.089, 0.031, 15.4, 40.8, 9.5
64, 3.78, 9.37e-06, 6.72, 7.022, -0.014, 12.6, 33.5, 7.8
128, 3.71, 1.875e-05, 6.59, 6.799, -0.066, 9.6, 25.4, 5.9
192, 3.62, 2.812e-05, 6.18, 6.04, -0.115, 8.4, 19.2, 5.3
256, 3.59, 3.75e-05, 5.1, 5.031, -0.085, 16.1, 26.4, 11.6
320, 3.61, 4.687e-05, 4.71, 4.871, -0.078, 19.1, 28.0, 14.5
384, 3.63, 5.625e-05, 4.63, 4.768, -0.062, 20.8, 29.7, 16.0
448, 3.69, 6.562e-05, 4.56, 4.672, -0.056, 22.2, 30.5, 17.5
512, 3.65, 7.5e-05, 4.47, 4.536, -0.059, 24.2, 30.7, 20.0
576, 3.62, 7.366e-05, 4.33, 4.301, -0.057, 27.4, 31.4, 24.2
640, 3.64, 7.232e-05, 4.16, 4.064, -0.056, 31.0, 32.1, 30.0
704, 3.6, 7.098e-05, 4.03, 3.951, -0.058, 31.5, 32.0, 31.0
768, 3.62, 6.964e-05, 3.93, 3.873, -0.061, 31.3, 31.8, 30.8
832, 3.62, 6.83e-05, 3.85, 3.786, -0.063, 31.0, 31.7, 30.4
896, 3.61, 6.696e-05, 3.78, 3.75, -0.061, 30.8, 31.8, 30.0
960, 3.62, 6.562e-05, 3.72, 3.712, -0.059, 30.7, 31.8, 29.6
1024, 3.61, 6.429e-05, 3.66, 3.695, -0.063, 30.8, 31.6, 30.0
1088, 3.62, 6.295e-05, 3.62, 3.69, -0.074, 29.3, 30.7, 28.1
1152, 3.58, 6.161e-05, 3.58, 3.688, -0.07, 30.0, 31.1, 29.0
1216, 3.58, 6.027e-05, 3.54, 3.682, -0.078, 28.9, 30.4, 27.6
1280, 3.59, 5.893e-05, 3.5, 3.685, -0.067, 30.3, 31.3, 29.3
1344, 3.6, 5.759e-05, 3.46, 3.698, -0.066, 30.3, 31.4, 29.4
1408, 3.6, 5.625e-05, 3.43, 3.682, -0.073, 30.1, 31.0, 29.3
1472, 3.59, 5.491e-05, 3.39, 3.705, -0.072, 30.2, 31.0, 29.3
1536, 3.59, 5.357e-05, 3.36, 3.704, -0.077, 29.7, 30.6, 28.8
1600, 3.59, 5.223e-05, 3.33, 3.71, -0.076, 29.8, 30.7, 28.9
1664, 3.6, 5.089e-05, 3.3, 3.715, -0.088, 28.8, 29.9, 27.8
1728, 3.58, 4.955e-05, 3.27, 3.739, -0.085, 29.0, 30.1, 28.1
1792, 3.59, 4.821e-05, 3.24, 3.76, -0.081, 29.6, 30.4, 28.8
1856, 3.59, 4.687e-05, 3.21, 3.79, -0.073, 30.2, 30.9, 29.5
1920, 3.58, 4.554e-05, 3.19, 3.794, -0.084, 29.0, 30.2, 28.0
1984, 3.6, 4.42e-05, 3.16, 3.819, -0.079, 29.3, 30.4, 28.3
2048, 3.58, 4.286e-05, 3.13, 3.814, -0.081, 29.5, 30.4, 28.6
2112, 3.58, 4.152e-05, 3.11, 3.829, -0.078, 29.6, 30.6, 28.7
2176, 3.58, 4.018e-05, 3.09, 3.854, -0.074, 29.8, 30.8, 28.8
2240, 3.6, 3.884e-05, 3.06, 3.848, -0.073, 30.0, 30.9, 29.1
2304, 3.61, 3.75e-05, 3.04, 3.858, -0.08, 29.2, 30.4, 28.2
2368, 3.61, 3.616e-05, 3.02, 3.852, -0.072, 29.8, 31.0, 28.8
