step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1.5e-07, n/a, 7.431, 0.119, 34.9, 43.5, 29.2
64, 3.92, 9.37e-06, 6.58, 7.033, 0.126, 36.8, 43.5, 31.8
128, 3.88, 1.875e-05, 5.81, 6.039, 0.136, 40.2, 43.1, 37.6
192, 3.87, 2.812e-05, 5.03, 5.224, 0.198, 46.6, 46.1, 47.2
256, 4.0, 3.75e-05, 4.48, 4.656, 0.265, 51.8, 49.7, 54.1
320, 3.9, 4.687e-05, 4.04, 4.207, 0.287, 53.7, 50.5, 57.3
384, 3.86, 5.625e-05, 3.71, 3.888, 0.324, 56.2, 52.5, 60.4
448, 4.23, 6.562e-05, 3.47, 3.67, 0.362, 58.5, 55.0, 62.6
512, 3.91, 7.5e-05, 3.29, 3.504, 0.394, 60.6, 56.9, 64.7
576, 3.84, 7.366e-05, 3.16, 3.419, 0.408, 61.4, 58.0, 65.2
640, 3.87, 7.232e-05, 3.06, 3.383, 0.413, 61.6, 58.6, 64.9
704, 3.88, 7.098e-05, 2.98, 3.343, 0.424, 62.4, 59.2, 65.8
768, 3.88, 6.964e-05, 2.92, 3.315, 0.423, 62.1, 59.4, 65.1
832, 3.86, 6.83e-05, 2.87, 3.294, 0.425, 62.3, 59.6, 65.3
896, 3.88, 6.696e-05, 2.82, 3.283, 0.427, 62.4, 59.9, 65.2
960, 3.92, 6.562e-05, 2.78, 3.268, 0.432, 62.6, 60.5, 64.9
1024, 3.87, 6.429e-05, 2.74, 3.253, 0.437, 62.9, 60.9, 65.0
1088, 3.85, 6.295e-05, 2.71, 3.253, 0.441, 63.2, 61.1, 65.5
1152, 3.85, 6.161e-05, 2.67, 3.258, 0.438, 62.9, 61.0, 65.0
1216, 3.85, 6.027e-05, 2.65, 3.246, 0.442, 63.1, 61.3, 65.1
1280, 3.88, 5.893e-05, 2.62, 3.243, 0.442, 63.1, 61.3, 65.1
1344, 3.88, 5.759e-05, 2.59, 3.243, 0.442, 63.1, 61.4, 64.8
1408, 3.88, 5.625e-05, 2.57, 3.24, 0.442, 63.2, 61.4, 65.0
1472, 3.86, 5.491e-05, 2.54, 3.233, 0.438, 62.8, 61.3, 64.4
1536, 3.9, 5.357e-05, 2.52, 3.23, 0.442, 63.1, 61.5, 64.7
1600, 3.93, 5.223e-05, 2.5, 3.247, 0.442, 63.1, 61.7, 64.5
1664, 3.89, 5.089e-05, 2.48, 3.231, 0.444, 63.2, 61.8, 64.7
1728, 3.87, 4.955e-05, 2.46, 3.229, 0.445, 63.2, 61.9, 64.5
1792, 3.92, 4.821e-05, 2.44, 3.228, 0.444, 63.1, 62.0, 64.3
1856, 3.9, 4.687e-05, 2.42, 3.239, 0.444, 63.1, 62.1, 64.2
1920, 3.96, 4.554e-05, 2.41, 3.233, 0.449, 63.4, 62.4, 64.5
1984, 3.89, 4.42e-05, 2.39, 3.226, 0.449, 63.4, 62.5, 64.3
2048, 3.92, 4.286e-05, 2.37, 3.227, 0.446, 63.2, 62.3, 64.1
2112, 3.93, 4.152e-05, 2.36, 3.239, 0.45, 63.4, 62.6, 64.2
2176, 3.89, 4.018e-05, 2.34, 3.237, 0.448, 63.3, 62.6, 64.0
2240, 3.93, 3.884e-05, 2.33, 3.238, 0.451, 63.4, 62.9, 63.9
2304, 3.89, 3.75e-05, 2.31, 3.254, 0.45, 63.3, 62.8, 63.9
2368, 3.92, 3.616e-05, 2.3, 3.246, 0.45, 63.3, 62.9, 63.6
2432, 3.9, 3.482e-05, 2.29, 3.236, 0.451, 63.3, 63.0, 63.5
2496, 3.9, 3.348e-05, 2.28, 3.253, 0.453, 63.5, 63.0, 64.1
2560, 3.94, 3.214e-05, 2.27, 3.246, 0.448, 63.2, 62.7, 63.6
2624, 3.88, 3.08e-05, 2.26, 3.252, 0.455, 63.6, 63.2, 64.1
2688, 3.97, 2.946e-05, 2.25, 3.24, 0.448, 63.2, 62.9, 63.5
2752, 3.89, 2.812e-05, 2.24, 3.255, 0.453, 63.4, 63.3, 63.6
2816, 3.87, 2.679e-05, 2.23, 3.244, 0.455, 63.6, 63.3, 63.9
2880, 3.9, 2.545e-05, 2.23, 3.246, 0.451, 63.3, 63.0, 63.7
2944, 3.91, 2.411e-05, 2.22, 3.255, 0.448, 63.2, 62.9, 63.5
3008, 3.93, 2.277e-05, 2.21, 3.248, 0.45, 63.2, 63.1, 63.4
3072, 3.89, 2.143e-05, 2.21, 3.251, 0.451, 63.3, 63.2, 63.3
3136, 3.92, 2.009e-05, 2.2, 3.253, 0.45, 63.2, 63.1, 63.4
3200, 3.9, 1.875e-05, 2.19, 3.268, 0.448, 63.1, 63.0, 63.2
3264, 3.89, 1.741e-05, 2.19, 3.256, 0.45, 63.2, 63.2, 63.2
3328, 3.9, 1.607e-05, 2.18, 3.268, 0.45, 63.2, 63.2, 63.3
3392, 3.9, 1.473e-05, 2.18, 3.267, 0.45, 63.3, 63.1, 63.4
3456, 3.95, 1.339e-05, 2.17, 3.267, 0.452, 63.3, 63.3, 63.4
3520, 3.96, 1.205e-05, 2.17, 3.265, 0.451, 63.2, 63.3, 63.2
3584, 3.94, 1.071e-05, 2.17, 3.26, 0.452, 63.3, 63.3, 63.3
3648, 3.92, 9.37e-06, 2.16, 3.269, 0.445, 62.8, 63.0, 62.7
3712, 3.98, 8.04e-06, 2.16, 3.264, 0.453, 63.4, 63.4, 63.4
3776, 3.99, 6.7e-06, 2.16, 3.264, 0.451, 63.3, 63.2, 63.3
3840, 3.99, 5.36e-06, 2.16, 3.269, 0.448, 63.0, 63.1, 62.9
3904, 3.97, 4.02e-06, 2.15, 3.267, 0.452, 63.4, 63.3, 63.4
3968, 3.93, 2.68e-06, 2.15, 3.256, 0.455, 63.5, 63.5, 63.4
4032, 3.94, 1.34e-06, 2.15, 3.269, 0.449, 63.1, 63.1, 63.2
4096, 3.91, 0.0, 2.15, 3.258, 0.45, 63.2, 63.2, 63.2
