step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1e-07, n/a, 5.873, 0.173, 44.7, 48.2, 41.6
128, 3.9, 1.25e-05, 5.43, 5.58, 0.198, 48.2, 48.8, 47.6
256, 3.81, 2.5e-05, 4.77, 4.999, 0.222, 50.7, 49.6, 51.9
384, 3.88, 3.75e-05, 4.15, 4.525, 0.255, 52.9, 51.6, 54.3
512, 3.79, 5e-05, 3.7, 4.189, 0.283, 54.7, 53.3, 56.1
640, 3.87, 6.25e-05, 3.33, 3.968, 0.314, 56.5, 55.4, 57.6
768, 3.77, 7.5e-05, 3.11, 3.75, 0.327, 57.2, 56.3, 58.2
896, 3.92, 8.75e-05, 2.93, 3.675, 0.341, 58.1, 57.2, 59.0
1024, 3.85, 0.0001, 2.81, 3.502, 0.35, 58.7, 57.7, 59.7
1152, 3.78, 9.821e-05, 2.72, 3.487, 0.361, 59.2, 58.8, 59.6
1280, 3.95, 9.643e-05, 2.62, 3.45, 0.364, 59.3, 59.2, 59.3
1408, 3.76, 9.464e-05, 2.61, 3.441, 0.361, 58.9, 59.2, 58.7
1536, 3.96, 9.286e-05, 2.5, 3.433, 0.368, 59.3, 59.7, 58.9
1664, 3.85, 9.107e-05, 2.5, 3.433, 0.374, 59.7, 60.1, 59.2
1792, 3.78, 8.929e-05, 2.48, 3.408, 0.375, 59.5, 60.5, 58.7
1920, 3.85, 8.75e-05, 2.42, 3.41, 0.372, 59.3, 60.3, 58.3
2048, 3.86, 8.571e-05, 2.4, 3.392, 0.375, 59.4, 60.7, 58.1
2176, 3.8, 8.393e-05, 2.35, 3.406, 0.381, 59.8, 61.1, 58.5
2304, 3.86, 8.214e-05, 2.37, 3.383, 0.378, 59.7, 60.8, 58.6
2432, 3.85, 8.036e-05, 2.32, 3.377, 0.38, 59.7, 61.0, 58.4
2560, 3.87, 7.857e-05, 2.31, 3.369, 0.381, 59.7, 61.4, 58.0
2688, 3.77, 7.679e-05, 2.32, 3.378, 0.383, 59.8, 61.5, 58.2
2816, 3.92, 7.5e-05, 2.25, 3.377, 0.385, 59.9, 61.6, 58.4
2944, 3.8, 7.321e-05, 2.27, 3.365, 0.385, 59.8, 61.7, 57.9
3072, 3.85, 7.143e-05, 2.21, 3.403, 0.386, 59.8, 62.0, 57.8
3200, 3.88, 6.964e-05, 2.22, 3.367, 0.382, 59.6, 61.6, 57.8
3328, 3.85, 6.786e-05, 2.22, 3.367, 0.384, 59.8, 61.7, 58.1
3456, 3.81, 6.607e-05, 2.2, 3.419, 0.384, 59.7, 61.8, 57.7
3584, 3.79, 6.429e-05, 2.2, 3.399, 0.387, 59.9, 62.1, 57.8
3712, 3.87, 6.25e-05, 2.17, 3.399, 0.383, 59.5, 61.9, 57.3
3840, 3.87, 6.071e-05, 2.14, 3.377, 0.385, 59.6, 62.1, 57.3
3968, 3.83, 5.893e-05, 2.15, 3.361, 0.389, 59.8, 62.4, 57.4
4096, 3.89, 5.714e-05, 2.13, 3.38, 0.393, 60.0, 62.9, 57.4
4224, 3.78, 5.536e-05, 2.14, 3.369, 0.391, 59.9, 62.6, 57.4
4352, 3.96, 5.357e-05, 2.08, 3.38, 0.389, 59.8, 62.4, 57.5
4480, 3.73, 5.179e-05, 2.14, 3.376, 0.388, 59.7, 62.6, 57.1
4608, 3.76, 5e-05, 2.13, 3.381, 0.387, 59.5, 62.6, 56.8
4736, 3.87, 4.821e-05, 2.08, 3.397, 0.386, 59.5, 62.5, 56.7
4864, 3.79, 4.643e-05, 2.1, 3.384, 0.389, 59.7, 62.7, 56.9
4992, 3.91, 4.464e-05, 2.06, 3.353, 0.385, 59.4, 62.5, 56.5
5120, 3.78, 4.286e-05, 2.1, 3.369, 0.391, 59.8, 62.9, 56.9
5248, 3.8, 4.107e-05, 2.08, 3.385, 0.389, 59.7, 62.7, 56.9
5376, 3.95, 3.929e-05, 2.0, 3.38, 0.394, 60.0, 63.1, 57.2
5504, 3.68, 3.75e-05, 2.09, 3.35, 0.393, 59.9, 63.1, 56.9
5632, 3.87, 3.571e-05, 2.06, 3.377, 0.387, 59.4, 62.7, 56.4
5760, 3.79, 3.393e-05, 2.05, 3.384, 0.393, 59.8, 63.3, 56.7
5888, 3.88, 3.214e-05, 2.04, 3.375, 0.394, 59.8, 63.2, 56.8
6016, 3.74, 3.036e-05, 2.06, 3.392, 0.388, 59.3, 63.0, 56.0
6144, 3.91, 2.857e-05, 2.01, 3.346, 0.392, 59.7, 63.2, 56.5
6272, 3.77, 2.679e-05, 2.06, 3.388, 0.395, 59.9, 63.5, 56.7
6400, 3.83, 2.5e-05, 2.0, 3.408, 0.397, 60.0, 63.5, 56.9
6528, 3.92, 2.321e-05, 2.03, 3.395, 0.393, 59.7, 63.4, 56.4
6656, 3.8, 2.143e-05, 2.03, 3.356, 0.393, 59.7, 63.4, 56.5
6784, 4.02, 1.964e-05, 2.0, 3.376, 0.395, 59.8, 63.5, 56.6
6912, 3.78, 1.786e-05, 2.03, 3.399, 0.393, 59.7, 63.4, 56.5
7040, 3.88, 1.607e-05, 2.01, 3.362, 0.395, 59.9, 63.4, 56.7
7168, 3.79, 1.429e-05, 2.02, 3.351, 0.395, 59.9, 63.5, 56.6
7296, 3.85, 1.25e-05, 1.98, 3.38, 0.393, 59.7, 63.3, 56.4
7424, 3.77, 1.071e-05, 2.03, 3.415, 0.396, 59.9, 63.5, 56.7
7552, 3.85, 8.93e-06, 1.98, 3.402, 0.397, 60.0, 63.6, 56.8
7680, 3.85, 7.14e-06, 2.01, 3.38, 0.396, 59.9, 63.6, 56.7
7808, 3.8, 5.36e-06, 2.02, 3.373, 0.396, 59.9, 63.5, 56.7
