step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 7.3e-07, n/a, 7.269, 0.092, 33.8, 40.9, 28.8
128, 4.03, 9.375e-05, 5.16, 4.354, 0.228, 50.5, 46.3, 55.7
256, 4.34, 0.0001875, 3.24, 3.492, 0.297, 55.8, 48.7, 65.2
384, 4.1, 0.00028125, 2.5, 3.274, 0.317, 57.2, 49.5, 67.7
512, 4.01, 0.000375, 2.24, 3.182, 0.331, 58.1, 50.1, 69.0
640, 4.13, 0.00046875, 2.01, 3.132, 0.33, 57.8, 50.4, 67.8
768, 4.29, 0.0005625, 2.05, 3.055, 0.342, 58.6, 51.0, 68.8
896, 4.15, 0.00065625, 1.91, 3.019, 0.343, 58.5, 51.4, 67.8
1024, 3.98, 0.00075, 1.92, 3.009, 0.346, 58.6, 51.7, 67.6
1152, 4.21, 0.00073661, 1.71, 3.002, 0.375, 60.5, 52.9, 70.7
1280, 4.19, 0.00072321, 1.76, 3.03, 0.376, 60.6, 52.9, 70.8
1408, 4.01, 0.00070982, 1.69, 3.018, 0.379, 60.8, 53.2, 70.8
1536, 4.01, 0.00069643, 1.65, 2.969, 0.378, 60.7, 53.1, 70.7
1664, 4.09, 0.00068304, 1.59, 2.921, 0.383, 60.9, 53.5, 70.7
1792, 4.07, 0.00066964, 1.51, 2.948, 0.398, 61.9, 53.8, 72.9
1920, 3.99, 0.00065625, 1.61, 3.027, 0.38, 60.7, 53.4, 70.3
2048, 4.12, 0.00064286, 1.57, 2.953, 0.378, 60.6, 53.3, 70.4
2176, 4.04, 0.00062946, 1.39, 2.966, 0.382, 60.8, 53.5, 70.4
2304, 4.02, 0.00061607, 1.5, 2.932, 0.39, 61.3, 54.0, 70.8
2432, 3.91, 0.00060268, 1.59, 2.967, 0.386, 61.1, 53.8, 70.6
2560, 4.08, 0.00058929, 1.44, 2.889, 0.392, 61.5, 53.8, 71.7
2688, 4.05, 0.00057589, 1.51, 2.921, 0.392, 61.5, 54.1, 71.2
2816, 3.91, 0.0005625, 1.48, 2.869, 0.391, 61.4, 54.1, 70.9
2944, 3.82, 0.00054911, 1.4, 2.929, 0.397, 61.7, 54.3, 71.5
3072, 4.23, 0.00053571, 1.42, 2.882, 0.389, 61.3, 53.9, 71.0
3200, 4.22, 0.00052232, 1.39, 2.853, 0.397, 61.7, 54.3, 71.6
3328, 4.0, 0.00050893, 1.46, 2.871, 0.402, 62.1, 54.3, 72.6
3456, 3.98, 0.00049554, 1.42, 2.848, 0.403, 62.2, 54.4, 72.5
3584, 4.18, 0.00048214, 1.41, 2.881, 0.402, 62.1, 54.4, 72.2
3712, 4.14, 0.00046875, 1.42, 2.879, 0.397, 61.7, 54.4, 71.3
3840, 3.99, 0.00045536, 1.36, 2.878, 0.392, 61.5, 54.1, 71.1
3968, 3.89, 0.00044196, 1.42, 2.877, 0.399, 61.8, 54.4, 71.6
4096, 3.96, 0.00042857, 1.42, 2.878, 0.398, 61.9, 54.3, 72.0
4224, 4.34, 0.00041518, 1.31, 2.878, 0.405, 62.3, 54.8, 72.1
4352, 3.96, 0.00040179, 1.41, 2.839, 0.398, 61.8, 54.4, 71.4
4480, 3.77, 0.00038839, 1.41, 2.839, 0.398, 61.8, 54.6, 71.2
4608, 4.1, 0.000375, 1.31, 2.836, 0.402, 62.0, 54.8, 71.3
4736, 3.88, 0.00036161, 1.37, 2.837, 0.4, 61.9, 54.7, 71.3
4864, 4.06, 0.00034821, 1.32, 2.839, 0.404, 62.2, 54.7, 72.2
4992, 4.03, 0.00033482, 1.3, 2.84, 0.4, 61.9, 54.6, 71.4
5120, 4.23, 0.00032143, 1.3, 2.831, 0.403, 62.1, 54.7, 71.8
5248, 4.21, 0.00030804, 1.29, 2.857, 0.398, 61.8, 54.5, 71.3
5376, 3.94, 0.00029464, 1.35, 2.843, 0.409, 62.5, 55.0, 72.3
5504, 3.93, 0.00028125, 1.34, 2.842, 0.402, 62.0, 54.8, 71.4
5632, 3.96, 0.00026786, 1.24, 2.85, 0.406, 62.3, 54.8, 72.1
5760, 4.1, 0.00025446, 1.31, 2.916, 0.402, 62.0, 54.6, 71.8
5888, 4.16, 0.00024107, 1.31, 2.853, 0.401, 62.0, 54.8, 71.2
6016, 4.15, 0.00022768, 1.26, 2.868, 0.399, 61.8, 54.6, 71.3
6144, 3.98, 0.00021429, 1.36, 2.834, 0.408, 62.4, 55.1, 72.0
6272, 4.1, 0.00020089, 1.39, 2.835, 0.4, 61.9, 54.7, 71.4
6400, 4.05, 0.0001875, 1.29, 2.834, 0.398, 61.8, 54.6, 71.1
6528, 3.96, 0.00017411, 1.26, 2.829, 0.403, 62.1, 54.8, 71.7
6656, 4.08, 0.00016071, 1.32, 2.841, 0.406, 62.3, 54.9, 72.0
6784, 3.89, 0.00014732, 1.3, 2.811, 0.409, 62.5, 55.0, 72.2
6912, 4.11, 0.00013393, 1.28, 2.828, 0.399, 61.8, 54.7, 71.1
7040, 4.15, 0.00012054, 1.3, 2.83, 0.406, 62.3, 54.9, 71.9
7168, 4.09, 0.00010714, 1.25, 2.831, 0.406, 62.3, 54.8, 72.2
7296, 3.99, 9.375e-05, 1.26, 2.815, 0.404, 62.2, 54.8, 71.8
7424, 4.13, 8.036e-05, 1.25, 2.821, 0.405, 62.2, 54.9, 71.8
7552, 3.88, 6.696e-05, 1.31, 2.828, 0.408, 62.4, 55.0, 72.0
7680, 4.05, 5.357e-05, 1.29, 2.806, 0.41, 62.5, 55.1, 72.3
7808, 4.2, 4.018e-05, 1.27, 2.813, 0.409, 62.5, 55.0, 72.2
7936, 4.03, 2.679e-05, 1.26, 2.814, 0.407, 62.3, 55.0, 71.9
8064, 4.06, 1.339e-05, 1.27, 2.81, 0.407, 62.3, 55.0, 72.0
8192, 4.22, 0.0, 1.22, 2.81, 0.408, 62.4, 55.0, 72.2
