step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 2.44e-06, n/a, 5.693, 0.258, 48.8, 55.7, 43.4
128, 4.47, 0.0003125, 4.19, 4.168, 0.348, 59.4, 56.1, 63.2
256, 4.28, 0.000625, 2.93, 3.606, 0.442, 65.3, 61.4, 69.7
384, 4.46, 0.0009375, 2.53, 3.466, 0.475, 67.3, 63.7, 71.3
512, 4.31, 0.00125, 2.39, 3.419, 0.51, 69.0, 67.1, 71.0
640, 4.1, 0.0015625, 2.28, 3.366, 0.517, 69.3, 68.3, 70.2
768, 3.89, 0.001875, 2.32, 3.38, 0.515, 68.8, 68.9, 68.8
896, 3.81, 0.0021875, 2.39, 3.498, 0.497, 67.0, 69.4, 64.8
1024, 3.91, 0.0025, 2.44, 3.486, 0.479, 65.1, 69.9, 61.0
1152, 3.58, 0.00245536, 2.27, 3.543, 0.504, 66.3, 72.6, 61.1
1280, 4.05, 0.00241071, 2.28, 3.396, 0.483, 64.2, 72.5, 57.6
1408, 3.89, 0.00236607, 2.27, 3.445, 0.489, 64.4, 73.5, 57.3
1536, 3.89, 0.00232143, 2.24, 3.517, 0.496, 64.4, 74.9, 56.5
1664, 3.9, 0.00227679, 2.16, 3.565, 0.496, 64.3, 75.2, 56.2
1792, 3.78, 0.00223214, 2.12, 3.384, 0.496, 64.0, 75.7, 55.4
1920, 3.92, 0.0021875, 2.15, 3.331, 0.498, 64.1, 76.0, 55.5
2048, 3.71, 0.00214286, 2.12, 3.307, 0.503, 64.6, 76.1, 56.1
2176, 3.87, 0.00209821, 2.1, 3.33, 0.493, 63.5, 76.0, 54.6
2304, 3.86, 0.00205357, 2.05, 3.355, 0.489, 62.8, 76.4, 53.3
2432, 3.99, 0.00200893, 2.12, 3.325, 0.502, 64.1, 76.9, 54.9
2560, 3.98, 0.00196429, 1.97, 3.3, 0.484, 62.5, 76.2, 52.9
2688, 3.85, 0.00191964, 2.0, 3.268, 0.475, 61.5, 75.8, 51.8
2816, 3.93, 0.001875, 1.98, 3.24, 0.464, 60.3, 75.8, 50.1
2944, 3.87, 0.00183036, 1.98, 3.244, 0.449, 58.7, 75.4, 48.1
3072, 3.83, 0.00178571, 2.01, 3.225, 0.455, 59.2, 75.8, 48.6
3200, 3.91, 0.00174107, 1.98, 3.293, 0.45, 58.8, 75.5, 48.1
3328, 3.87, 0.00169643, 1.84, 3.233, 0.443, 58.0, 75.3, 47.2
3456, 3.73, 0.00165179, 1.84, 3.234, 0.441, 57.8, 75.3, 46.9
3584, 4.02, 0.00160714, 1.91, 3.264, 0.453, 58.7, 76.2, 47.8
3712, 3.84, 0.0015625, 1.9, 3.207, 0.447, 57.8, 76.4, 46.5
3840, 4.1, 0.00151786, 1.95, 3.224, 0.461, 58.8, 77.6, 47.4
3968, 3.79, 0.00147321, 1.92, 3.357, 0.452, 57.8, 77.6, 46.0
4096, 3.85, 0.00142857, 1.91, 3.237, 0.451, 57.9, 77.2, 46.3
4224, 3.91, 0.00138393, 1.91, 3.217, 0.464, 59.0, 77.8, 47.6
4352, 3.69, 0.00133929, 1.95, 3.252, 0.46, 58.4, 78.0, 46.7
4480, 3.74, 0.00129464, 1.95, 3.254, 0.46, 58.0, 78.8, 45.9
4608, 4.04, 0.00125, 1.82, 3.211, 0.469, 59.1, 78.9, 47.3
4736, 3.91, 0.00120536, 1.81, 3.28, 0.46, 58.1, 78.6, 46.1
4864, 3.93, 0.00116071, 1.86, 3.206, 0.469, 58.9, 79.2, 46.9
4992, 3.86, 0.00111607, 1.9, 3.258, 0.469, 58.7, 79.4, 46.6
5120, 3.86, 0.00107143, 1.86, 3.186, 0.47, 58.9, 79.4, 46.8
5248, 3.71, 0.00102679, 1.81, 3.17, 0.468, 58.6, 79.4, 46.4
5376, 3.91, 0.00098214, 1.77, 3.188, 0.473, 58.8, 80.2, 46.5
5504, 3.82, 0.0009375, 1.8, 3.147, 0.477, 59.3, 80.1, 47.1
5632, 3.78, 0.00089286, 1.77, 3.211, 0.474, 58.5, 80.8, 45.9
5760, 3.87, 0.00084821, 1.8, 3.176, 0.475, 58.7, 80.8, 46.0
5888, 3.92, 0.00080357, 1.79, 3.141, 0.477, 58.9, 80.8, 46.4
6016, 4.0, 0.00075893, 1.74, 3.143, 0.479, 59.0, 81.1, 46.4
6144, 3.6, 0.00071429, 1.84, 3.134, 0.479, 59.0, 81.0, 46.4
6272, 3.76, 0.00066964, 1.79, 3.137, 0.482, 59.3, 81.1, 46.7
6400, 3.78, 0.000625, 1.81, 3.146, 0.484, 59.3, 81.5, 46.7
6528, 3.98, 0.00058036, 1.72, 3.143, 0.486, 59.3, 81.9, 46.5
6656, 3.92, 0.00053571, 1.78, 3.148, 0.484, 59.2, 81.9, 46.3
6784, 3.86, 0.00049107, 1.77, 3.102, 0.485, 59.4, 81.8, 46.6
6912, 3.98, 0.00044643, 1.68, 3.104, 0.491, 59.9, 82.2, 47.1
7040, 3.79, 0.00040179, 1.79, 3.093, 0.487, 59.6, 81.8, 46.9
7168, 3.92, 0.00035714, 1.69, 3.127, 0.489, 59.6, 82.2, 46.7
7296, 3.88, 0.0003125, 1.77, 3.106, 0.491, 59.8, 82.3, 47.0
7424, 4.07, 0.00026786, 1.75, 3.069, 0.49, 59.8, 82.1, 47.0
7552, 4.11, 0.00022321, 1.69, 3.072, 0.494, 60.1, 82.5, 47.2
7680, 3.9, 0.00017857, 1.75, 3.109, 0.49, 59.6, 82.3, 46.8
7808, 3.84, 0.00013393, 1.75, 3.091, 0.489, 59.5, 82.3, 46.6
7936, 3.88, 8.929e-05, 1.72, 3.073, 0.488, 59.5, 82.1, 46.6
8064, 3.6, 4.464e-05, 1.61, 3.083, 0.489, 59.5, 82.3, 46.6
8192, 3.8, 0.0, 1.68, 3.098, 0.49, 59.6, 82.3, 46.7
