step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
1600, 3.63, 0.00017411, 1.94, 3.659, 0.377, 57.1, 64.5, 51.2
1664, 3.63, 0.00016964, 1.91, 3.694, 0.374, 57.0, 64.2, 51.2
1728, 3.64, 0.00016518, 1.89, 3.722, 0.371, 56.7, 64.1, 50.7
1792, 3.64, 0.00016071, 1.87, 3.736, 0.371, 56.6, 64.2, 50.6
1856, 3.62, 0.00015625, 1.85, 3.687, 0.367, 56.3, 63.9, 50.3
1920, 3.62, 0.00015179, 1.84, 3.74, 0.372, 56.6, 64.4, 50.5
1984, 3.62, 0.00014732, 1.82, 3.705, 0.367, 56.3, 63.9, 50.3
2048, 3.6, 0.00014286, 1.8, 3.76, 0.369, 56.4, 64.1, 50.3
2112, 3.65, 0.00013839, 1.79, 3.731, 0.368, 56.2, 64.1, 50.1
2176, 3.63, 0.00013393, 1.77, 3.813, 0.367, 56.2, 64.0, 50.2
2240, 3.6, 0.00012946, 1.76, 3.821, 0.369, 56.6, 63.9, 50.7
2304, 3.78, 0.000125, 1.74, 3.836, 0.366, 56.1, 64.0, 49.9
2368, 3.62, 0.00012054, 1.73, 3.77, 0.375, 56.7, 64.7, 50.4
2432, 3.6, 0.00011607, 1.72, 3.811, 0.369, 56.2, 64.5, 49.7
2496, 3.58, 0.00011161, 1.71, 3.808, 0.364, 55.9, 63.9, 49.7
2560, 3.58, 0.00010714, 1.7, 3.814, 0.368, 56.1, 64.3, 49.7
2624, 3.59, 0.00010268, 1.69, 3.762, 0.366, 56.1, 64.0, 49.9
2688, 3.58, 9.821e-05, 1.68, 3.872, 0.363, 55.7, 64.1, 49.3
2752, 3.58, 9.375e-05, 1.67, 3.832, 0.365, 56.0, 63.9, 49.8
2816, 3.59, 8.929e-05, 1.66, 3.837, 0.365, 56.0, 64.1, 49.6
2880, 3.59, 8.482e-05, 1.65, 3.841, 0.366, 56.0, 64.2, 49.7
2944, 3.59, 8.036e-05, 1.64, 3.901, 0.37, 56.3, 64.5, 50.0
3008, 3.59, 7.589e-05, 1.64, 3.847, 0.366, 55.9, 64.3, 49.5
3072, 3.58, 7.143e-05, 1.63, 3.908, 0.368, 56.1, 64.3, 49.7
3136, 3.59, 6.696e-05, 1.62, 3.861, 0.361, 55.6, 63.9, 49.2
3200, 3.57, 6.25e-05, 1.61, 3.886, 0.362, 55.7, 63.9, 49.4
3264, 3.57, 5.804e-05, 1.61, 3.878, 0.367, 56.0, 64.3, 49.6
3328, 3.64, 5.357e-05, 1.6, 3.913, 0.359, 55.5, 63.7, 49.2
3392, 3.58, 4.911e-05, 1.6, 3.872, 0.364, 55.7, 64.2, 49.1
3456, 3.59, 4.464e-05, 1.59, 3.847, 0.363, 55.7, 64.1, 49.2
3520, 3.61, 4.018e-05, 1.59, 3.88, 0.361, 55.5, 63.9, 49.1
3584, 3.61, 3.571e-05, 1.59, 3.941, 0.359, 55.4, 63.8, 48.9
3648, 3.6, 3.125e-05, 1.58, 3.869, 0.358, 55.3, 63.8, 48.8
3712, 3.6, 2.679e-05, 1.58, 3.893, 0.361, 55.5, 64.0, 49.0
3776, 3.6, 2.232e-05, 1.57, 3.877, 0.363, 55.7, 64.0, 49.3
3840, 3.6, 1.786e-05, 1.57, 3.935, 0.364, 55.8, 64.2, 49.3
3904, 3.62, 1.339e-05, 1.57, 3.915, 0.359, 55.4, 63.8, 49.0
3968, 3.6, 8.93e-06, 1.57, 3.924, 0.364, 55.8, 64.1, 49.3
4032, 3.58, 4.46e-06, 1.57, 3.891, 0.367, 56.0, 64.4, 49.5
4096, 3.57, 0.0, 1.57, 3.943, 0.364, 55.8, 64.1, 49.4
