step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
3840, 4.13, 6.071e-05, 2.11, 3.307, 0.404, 62.7, 59.9, 65.8
3968, 4.11, 5.893e-05, 2.11, 3.304, 0.4, 62.3, 59.9, 65.0
4096, 3.91, 5.714e-05, 2.1, 3.293, 0.397, 62.1, 59.7, 64.8
4224, 4.08, 5.536e-05, 2.21, 3.282, 0.405, 62.7, 60.3, 65.3
4352, 4.03, 5.357e-05, 2.08, 3.29, 0.407, 62.8, 60.2, 65.6
4480, 3.97, 5.179e-05, 2.14, 3.286, 0.411, 63.0, 60.5, 65.7
4608, 3.8, 5e-05, 2.12, 3.283, 0.407, 62.7, 60.4, 65.3
4736, 4.0, 4.821e-05, 1.99, 3.287, 0.41, 62.9, 60.5, 65.6
4864, 4.12, 4.643e-05, 2.03, 3.276, 0.407, 62.7, 60.4, 65.1
4992, 4.0, 4.464e-05, 2.04, 3.287, 0.406, 62.6, 60.5, 64.9
5120, 3.88, 4.286e-05, 2.15, 3.279, 0.409, 62.8, 60.8, 64.9
5248, 3.96, 4.107e-05, 2.07, 3.266, 0.411, 62.9, 60.8, 65.1
5376, 4.28, 3.929e-05, 2.01, 3.258, 0.403, 62.3, 60.4, 64.3
5504, 3.78, 3.75e-05, 2.13, 3.244, 0.407, 62.7, 60.6, 64.9
5632, 3.98, 3.571e-05, 2.06, 3.257, 0.411, 62.9, 60.8, 65.2
5760, 3.97, 3.393e-05, 2.05, 3.265, 0.41, 62.8, 60.9, 64.8
5888, 3.96, 3.214e-05, 2.03, 3.26, 0.41, 62.8, 60.8, 64.8
6016, 4.06, 3.036e-05, 2.11, 3.279, 0.406, 62.5, 60.7, 64.3
6144, 4.09, 2.857e-05, 1.98, 3.266, 0.402, 62.3, 60.4, 64.2
6272, 4.38, 2.679e-05, 1.99, 3.262, 0.408, 62.6, 60.7, 64.7
6400, 4.11, 2.5e-05, 1.95, 3.264, 0.416, 63.1, 61.2, 65.2
6528, 3.96, 2.321e-05, 2.05, 3.26, 0.407, 62.6, 60.8, 64.5
6656, 3.8, 2.143e-05, 2.15, 3.283, 0.408, 62.6, 60.9, 64.5
6784, 4.02, 1.964e-05, 2.07, 3.261, 0.408, 62.6, 60.9, 64.4
6912, 4.12, 1.786e-05, 2.04, 3.252, 0.408, 62.6, 60.9, 64.3
7040, 3.92, 1.607e-05, 2.03, 3.249, 0.408, 62.6, 60.8, 64.5
7168, 3.98, 1.429e-05, 2.03, 3.245, 0.405, 62.4, 60.7, 64.3
7296, 4.03, 1.25e-05, 2.01, 3.256, 0.405, 62.4, 60.7, 64.2
7424, 4.11, 1.071e-05, 2.05, 3.234, 0.407, 62.5, 60.9, 64.2
7552, 4.01, 8.93e-06, 2.06, 3.262, 0.409, 62.6, 60.9, 64.4
7680, 4.17, 7.14e-06, 1.92, 3.277, 0.406, 62.5, 60.8, 64.3
7808, 4.17, 5.36e-06, 2.0, 3.272, 0.409, 62.6, 61.0, 64.2
7936, 3.94, 3.57e-06, 1.97, 3.268, 0.408, 62.6, 60.9, 64.3
8064, 3.95, 1.79e-06, 2.04, 3.241, 0.407, 62.5, 60.8, 64.3
8192, 3.79, 0.0, 2.05, 3.239, 0.408, 62.6, 60.9, 64.4
