step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 2e-07, n/a, 5.751, 0.283, 50.7, 57.4, 45.4
64, 3.83, 1.25e-05, 5.34, 5.616, 0.291, 52.2, 57.1, 48.1
128, 3.79, 2.5e-05, 4.97, 5.266, 0.286, 52.7, 55.8, 49.9
192, 3.74, 3.75e-05, 4.49, 4.913, 0.3, 54.5, 55.7, 53.3
256, 3.82, 5e-05, 4.09, 4.65, 0.334, 57.5, 57.0, 57.9
320, 3.85, 6.25e-05, 3.79, 4.372, 0.352, 58.9, 57.7, 60.1
384, 3.82, 7.5e-05, 3.55, 4.198, 0.371, 60.2, 58.8, 61.7
448, 3.87, 8.75e-05, 3.34, 4.036, 0.392, 61.6, 59.9, 63.5
512, 3.75, 0.0001, 3.21, 3.95, 0.403, 62.3, 60.6, 64.1
576, 3.74, 9.821e-05, 3.09, 3.856, 0.41, 62.8, 60.9, 64.9
640, 3.77, 9.643e-05, 2.98, 3.807, 0.416, 63.2, 61.2, 65.3
704, 3.73, 9.464e-05, 2.92, 3.739, 0.426, 63.8, 61.9, 65.8
768, 3.8, 9.286e-05, 2.86, 3.71, 0.437, 64.5, 62.4, 66.8
832, 3.77, 9.107e-05, 2.81, 3.675, 0.438, 64.6, 62.5, 66.9
896, 3.81, 8.929e-05, 2.77, 3.613, 0.442, 64.8, 62.8, 67.0
960, 3.72, 8.75e-05, 2.74, 3.646, 0.446, 65.0, 63.0, 67.2
1024, 3.8, 8.571e-05, 2.69, 3.634, 0.445, 64.9, 63.2, 66.8
1088, 3.79, 8.393e-05, 2.68, 3.588, 0.448, 65.2, 63.3, 67.1
1152, 3.67, 8.214e-05, 2.64, 3.612, 0.453, 65.4, 63.7, 67.2
1216, 3.83, 8.036e-05, 2.62, 3.603, 0.454, 65.5, 63.8, 67.3
1280, 3.83, 7.857e-05, 2.58, 3.565, 0.451, 65.3, 63.7, 66.9
1344, 3.77, 7.679e-05, 2.57, 3.572, 0.458, 65.6, 64.1, 67.2
1408, 3.76, 7.5e-05, 2.53, 3.556, 0.456, 65.5, 64.0, 67.0
1472, 3.81, 7.321e-05, 2.52, 3.542, 0.457, 65.4, 64.4, 66.6
1536, 3.72, 7.143e-05, 2.53, 3.509, 0.461, 65.8, 64.5, 67.1
1600, 3.79, 6.964e-05, 2.47, 3.536, 0.466, 66.1, 64.8, 67.6
1664, 3.76, 6.786e-05, 2.47, 3.517, 0.467, 66.2, 64.9, 67.5
1728, 3.76, 6.607e-05, 2.45, 3.568, 0.457, 65.5, 64.4, 66.6
1792, 3.82, 6.429e-05, 2.43, 3.543, 0.462, 65.8, 64.8, 66.8
1856, 3.74, 6.25e-05, 2.42, 3.544, 0.465, 65.9, 65.0, 66.9
1920, 3.79, 6.071e-05, 2.39, 3.517, 0.467, 66.1, 65.0, 67.2
1984, 3.85, 5.893e-05, 2.4, 3.55, 0.469, 66.2, 65.2, 67.2
2048, 3.86, 5.714e-05, 2.35, 3.502, 0.467, 66.0, 65.1, 67.0
2112, 3.74, 5.536e-05, 2.37, 3.504, 0.465, 65.9, 65.1, 66.8
2176, 3.85, 5.357e-05, 2.35, 3.524, 0.471, 66.3, 65.4, 67.1
2240, 3.73, 5.179e-05, 2.33, 3.509, 0.465, 65.9, 65.3, 66.5
2304, 3.77, 5e-05, 2.34, 3.508, 0.465, 65.9, 65.1, 66.7
2368, 3.77, 4.821e-05, 2.3, 3.5, 0.47, 66.1, 65.6, 66.6
2432, 3.85, 4.643e-05, 2.31, 3.507, 0.464, 65.7, 65.2, 66.3
2496, 3.82, 4.464e-05, 2.29, 3.52, 0.465, 65.7, 65.5, 65.9
2560, 3.72, 4.286e-05, 2.29, 3.474, 0.472, 66.2, 65.7, 66.7
2624, 3.86, 4.107e-05, 2.27, 3.51, 0.466, 65.8, 65.5, 66.1
2688, 3.68, 3.929e-05, 2.27, 3.493, 0.465, 65.8, 65.5, 66.0
2752, 3.86, 3.75e-05, 2.28, 3.515, 0.466, 65.8, 65.6, 66.0
2816, 3.68, 3.571e-05, 2.25, 3.506, 0.468, 65.9, 65.7, 66.1
2880, 3.86, 3.393e-05, 2.24, 3.53, 0.47, 66.0, 65.9, 66.2
2944, 3.74, 3.214e-05, 2.24, 3.511, 0.467, 65.9, 65.7, 66.1
3008, 3.7, 3.036e-05, 2.24, 3.534, 0.466, 65.7, 65.7, 65.7
3072, 3.86, 2.857e-05, 2.21, 3.464, 0.473, 66.2, 66.1, 66.3
3136, 3.85, 2.679e-05, 2.23, 3.519, 0.469, 66.0, 65.8, 66.2
3200, 3.68, 2.5e-05, 2.21, 3.49, 0.466, 65.7, 65.7, 65.8
3264, 3.78, 2.321e-05, 2.2, 3.509, 0.472, 66.1, 66.1, 66.2
3328, 3.79, 2.143e-05, 2.21, 3.511, 0.469, 65.9, 65.9, 65.9
3392, 3.75, 1.964e-05, 2.2, 3.496, 0.471, 66.0, 66.1, 66.0
3456, 3.83, 1.786e-05, 2.2, 3.482, 0.471, 66.1, 66.0, 66.1
3520, 3.76, 1.607e-05, 2.19, 3.485, 0.472, 66.1, 66.2, 66.0
3584, 3.8, 1.429e-05, 2.18, 3.474, 0.471, 66.1, 66.1, 66.1
3648, 3.69, 1.25e-05, 2.2, 3.495, 0.467, 65.8, 65.9, 65.6
3712, 3.84, 1.071e-05, 2.2, 3.496, 0.472, 66.1, 66.2, 66.0
3776, 3.81, 8.93e-06, 2.18, 3.51, 0.467, 65.7, 66.0, 65.5
3840, 3.69, 7.14e-06, 2.16, 3.488, 0.467, 65.7, 65.9, 65.5
3904, 3.81, 5.36e-06, 2.2, 3.53, 0.469, 65.9, 66.0, 65.7
3968, 3.85, 3.57e-06, 2.19, 3.525, 0.469, 65.9, 66.0, 65.8
4032, 3.73, 1.79e-06, 2.17, 3.485, 0.471, 66.0, 66.1, 66.0
4096, 3.84, 0.0, 2.18, 3.519, 0.468, 65.9, 65.9, 65.8
