step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 4.88e-06, n/a, 5.697, 0.251, 48.1, 55.4, 42.5
128, 4.07, 0.000625, 3.86, 3.962, 0.373, 61.7, 56.2, 68.3
256, 3.83, 0.00125, 2.73, 3.481, 0.431, 64.8, 60.2, 70.1
384, 3.96, 0.001875, 2.43, 3.472, 0.478, 67.2, 64.5, 70.2
512, 3.91, 0.0025, 2.39, 3.372, 0.486, 67.2, 66.6, 67.7
640, 3.87, 0.003125, 2.43, 3.726, 0.491, 66.0, 70.7, 61.9
768, 3.64, 0.00375, 2.62, 3.444, 0.492, 65.0, 73.0, 58.5
896, 3.62, 0.004375, 2.55, 3.442, 0.502, 64.8, 75.6, 56.7
1024, 3.66, 0.005, 2.48, 3.393, 0.517, 65.9, 76.5, 57.8
1152, 3.36, 0.00491071, 2.33, 3.417, 0.511, 64.6, 77.7, 55.3
1280, 3.75, 0.00482143, 2.41, 3.597, 0.506, 63.7, 78.4, 53.6
1408, 3.6, 0.00473214, 2.43, 3.585, 0.523, 64.1, 81.2, 53.0
1536, 3.7, 0.00464286, 2.33, 3.536, 0.536, 64.3, 83.8, 52.2
1664, 3.72, 0.00455357, 2.25, 3.608, 0.545, 64.3, 85.8, 51.4
1792, 3.66, 0.00446429, 2.22, 3.481, 0.557, 65.4, 86.3, 52.7
1920, 3.77, 0.004375, 2.24, 3.467, 0.562, 65.6, 87.1, 52.6
2048, 3.59, 0.00428571, 2.22, 3.542, 0.576, 65.8, 90.0, 51.8
2176, 3.77, 0.00419643, 2.17, 3.603, 0.566, 64.7, 89.9, 50.5
2304, 3.69, 0.00410714, 2.16, 3.547, 0.588, 66.2, 91.9, 51.8
2432, 3.79, 0.00401786, 2.21, 3.543, 0.58, 65.6, 91.3, 51.2
2560, 3.77, 0.00392857, 2.12, 3.633, 0.579, 65.5, 91.3, 51.0
2688, 3.69, 0.00383929, 2.17, 3.548, 0.594, 66.9, 92.0, 52.5
2816, 3.75, 0.00375, 2.13, 3.554, 0.576, 64.7, 92.0, 49.9
2944, 3.75, 0.00366071, 2.12, 3.527, 0.582, 65.1, 92.7, 50.1
3072, 3.71, 0.00357143, 2.15, 3.456, 0.586, 65.6, 92.7, 50.8
3200, 3.71, 0.00348214, 2.13, 3.406, 0.568, 63.6, 92.4, 48.5
3328, 3.7, 0.00339286, 2.05, 3.467, 0.564, 63.3, 92.0, 48.3
3456, 3.59, 0.00330357, 2.05, 3.532, 0.556, 62.1, 92.5, 46.7
3584, 3.76, 0.00321429, 2.07, 3.507, 0.577, 64.6, 92.5, 49.7
3712, 3.7, 0.003125, 2.08, 3.414, 0.569, 63.8, 92.4, 48.7
3840, 3.89, 0.00303571, 2.07, 3.473, 0.572, 63.9, 93.0, 48.6
3968, 3.66, 0.00294643, 2.04, 3.503, 0.556, 62.3, 92.3, 47.0
4096, 3.67, 0.00285714, 2.07, 3.515, 0.555, 62.0, 92.4, 46.7
4224, 3.77, 0.00276786, 2.05, 3.489, 0.544, 60.7, 92.5, 45.2
4352, 3.55, 0.00267857, 2.1, 3.381, 0.541, 60.3, 92.5, 44.7
4480, 3.57, 0.00258929, 2.09, 3.503, 0.547, 61.0, 92.5, 45.5
4608, 3.91, 0.0025, 1.99, 3.494, 0.553, 61.9, 92.5, 46.5
4736, 3.75, 0.00241071, 2.0, 3.496, 0.544, 60.7, 92.4, 45.2
4864, 3.78, 0.00232143, 2.03, 3.484, 0.549, 61.3, 92.5, 45.9
4992, 3.79, 0.00223214, 2.05, 3.528, 0.532, 59.1, 92.5, 43.5
5120, 3.89, 0.00214286, 2.03, 3.471, 0.549, 61.1, 92.9, 45.6
5248, 3.74, 0.00205357, 2.03, 3.489, 0.537, 60.1, 92.1, 44.6
5376, 3.89, 0.00196429, 1.98, 3.467, 0.537, 59.7, 92.7, 44.0
5504, 3.8, 0.001875, 2.02, 3.445, 0.546, 60.7, 92.8, 45.2
5632, 3.8, 0.00178571, 1.97, 3.461, 0.539, 60.1, 92.6, 44.4
5760, 3.87, 0.00169643, 1.99, 3.428, 0.536, 59.8, 92.4, 44.2
5888, 3.82, 0.00160714, 2.0, 3.49, 0.541, 60.2, 92.6, 44.6
6016, 3.98, 0.00151786, 1.96, 3.496, 0.538, 60.1, 92.3, 44.5
6144, 3.61, 0.00142857, 2.06, 3.452, 0.533, 59.3, 92.5, 43.7
6272, 3.79, 0.00133929, 2.02, 3.402, 0.532, 59.4, 92.1, 43.8
6400, 3.72, 0.00125, 2.03, 3.413, 0.535, 59.6, 92.4, 44.0
6528, 3.98, 0.00116071, 1.95, 3.461, 0.539, 60.0, 92.6, 44.4
6656, 3.93, 0.00107143, 1.99, 3.422, 0.537, 59.8, 92.4, 44.2
6784, 3.84, 0.00098214, 2.0, 3.424, 0.532, 59.3, 92.2, 43.7
6912, 3.97, 0.00089286, 1.95, 3.461, 0.533, 59.4, 92.4, 43.7
7040, 3.78, 0.00080357, 2.03, 3.384, 0.534, 59.4, 92.6, 43.7
7168, 3.9, 0.00071429, 1.97, 3.418, 0.532, 59.2, 92.4, 43.5
7296, 3.84, 0.000625, 2.01, 3.423, 0.53, 59.1, 92.0, 43.6
7424, 4.08, 0.00053571, 1.98, 3.431, 0.53, 58.9, 92.5, 43.2
7552, 3.96, 0.00044643, 1.96, 3.41, 0.534, 59.4, 92.6, 43.8
7680, 3.74, 0.00035714, 2.0, 3.382, 0.531, 59.0, 92.4, 43.4
7808, 3.77, 0.00026786, 1.99, 3.405, 0.535, 59.5, 92.7, 43.8
7936, 3.93, 0.00017857, 1.98, 3.396, 0.534, 59.4, 92.6, 43.7
8064, 3.66, 8.929e-05, 1.93, 3.405, 0.531, 59.1, 92.5, 43.4
8192, 3.87, 0.0, 1.96, 3.403, 0.531, 59.0, 92.5, 43.4
