step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1e-07, n/a, 7.307, 0.103, 34.3, 41.9, 29.0
128, 4.02, 1.25e-05, 6.18, 6.193, 0.1, 37.9, 40.4, 35.6
256, 4.21, 2.5e-05, 4.88, 4.907, 0.209, 48.5, 45.9, 51.5
384, 4.17, 3.75e-05, 4.03, 4.216, 0.246, 51.6, 47.4, 56.7
512, 3.98, 5e-05, 3.51, 3.726, 0.286, 54.6, 49.1, 61.4
640, 4.18, 6.25e-05, 3.15, 3.532, 0.32, 56.9, 50.6, 64.9
768, 4.3, 7.5e-05, 2.97, 3.403, 0.329, 57.4, 51.1, 65.5
896, 4.06, 8.75e-05, 2.77, 3.342, 0.338, 57.9, 51.7, 65.9
1024, 3.85, 0.0001, 2.7, 3.313, 0.336, 57.7, 51.9, 65.0
1152, 4.07, 9.821e-05, 2.47, 3.262, 0.345, 58.2, 52.5, 65.3
1280, 4.08, 9.643e-05, 2.47, 3.244, 0.345, 58.1, 52.7, 64.6
1408, 4.01, 9.464e-05, 2.36, 3.217, 0.351, 58.4, 53.1, 65.0
1536, 3.92, 9.286e-05, 2.3, 3.198, 0.355, 58.7, 53.4, 65.2
1664, 4.09, 9.107e-05, 2.22, 3.183, 0.357, 58.8, 53.5, 65.1
1792, 4.09, 8.929e-05, 2.12, 3.179, 0.359, 58.9, 53.8, 64.9
1920, 3.94, 8.75e-05, 2.2, 3.16, 0.363, 59.1, 54.0, 65.3
2048, 4.13, 8.571e-05, 2.16, 3.163, 0.364, 59.1, 54.2, 64.9
2176, 4.05, 8.393e-05, 1.93, 3.159, 0.367, 59.2, 54.4, 65.0
2304, 3.97, 8.214e-05, 2.07, 3.146, 0.372, 59.6, 54.7, 65.3
2432, 3.97, 8.036e-05, 2.17, 3.126, 0.368, 59.3, 54.5, 64.9
2560, 4.04, 7.857e-05, 1.98, 3.13, 0.368, 59.2, 54.6, 64.6
2688, 4.02, 7.679e-05, 2.06, 3.108, 0.375, 59.8, 54.9, 65.6
2816, 3.85, 7.5e-05, 2.02, 3.108, 0.374, 59.7, 55.0, 65.2
2944, 3.78, 7.321e-05, 1.91, 3.098, 0.378, 59.9, 55.1, 65.7
3072, 4.2, 7.143e-05, 1.94, 3.096, 0.371, 59.4, 54.9, 64.7
3200, 4.22, 6.964e-05, 1.89, 3.106, 0.369, 59.2, 54.8, 64.4
3328, 3.92, 6.786e-05, 1.99, 3.071, 0.369, 59.3, 54.9, 64.4
3456, 3.97, 6.607e-05, 1.93, 3.082, 0.376, 59.8, 55.1, 65.4
3584, 4.1, 6.429e-05, 1.92, 3.07, 0.376, 59.7, 55.3, 65.0
3712, 4.11, 6.25e-05, 1.94, 3.08, 0.374, 59.6, 55.1, 64.8
3840, 3.96, 6.071e-05, 1.85, 3.08, 0.38, 59.9, 55.5, 65.2
3968, 3.85, 5.893e-05, 1.93, 3.067, 0.382, 60.1, 55.7, 65.3
4096, 3.93, 5.714e-05, 1.92, 3.064, 0.382, 60.1, 55.6, 65.3
4224, 4.32, 5.536e-05, 1.8, 3.075, 0.379, 59.9, 55.5, 65.0
4352, 3.95, 5.357e-05, 1.92, 3.058, 0.383, 60.1, 55.7, 65.2
4480, 3.79, 5.179e-05, 1.91, 3.052, 0.379, 59.8, 55.6, 64.7
4608, 4.11, 5e-05, 1.79, 3.057, 0.382, 60.0, 55.7, 65.0
4736, 3.89, 4.821e-05, 1.86, 3.046, 0.382, 60.0, 55.7, 65.0
4864, 4.18, 4.643e-05, 1.81, 3.047, 0.385, 60.2, 55.9, 65.2
4992, 4.0, 4.464e-05, 1.78, 3.052, 0.38, 59.9, 55.6, 64.8
5120, 4.2, 4.286e-05, 1.78, 3.04, 0.38, 59.8, 55.7, 64.7
5248, 4.22, 4.107e-05, 1.77, 3.049, 0.382, 60.1, 55.7, 65.1
5376, 3.98, 3.929e-05, 1.84, 3.038, 0.385, 60.2, 56.0, 65.2
5504, 3.99, 3.75e-05, 1.84, 3.033, 0.389, 60.4, 56.2, 65.3
5632, 3.96, 3.571e-05, 1.7, 3.04, 0.38, 59.9, 55.7, 64.7
5760, 4.0, 3.393e-05, 1.79, 3.039, 0.382, 60.0, 55.8, 64.9
5888, 4.18, 3.214e-05, 1.79, 3.034, 0.383, 60.1, 55.8, 65.0
6016, 4.03, 3.036e-05, 1.73, 3.031, 0.383, 60.0, 55.8, 64.9
6144, 3.82, 2.857e-05, 1.85, 3.021, 0.386, 60.2, 56.1, 64.9
6272, 3.96, 2.679e-05, 1.89, 3.033, 0.386, 60.3, 56.1, 65.1
6400, 3.96, 2.5e-05, 1.77, 3.031, 0.384, 60.1, 56.1, 64.7
6528, 3.96, 2.321e-05, 1.74, 3.037, 0.384, 60.1, 56.0, 64.9
6656, 4.07, 2.143e-05, 1.81, 3.031, 0.384, 60.1, 56.0, 64.8
6784, 3.89, 1.964e-05, 1.79, 3.011, 0.384, 60.1, 56.1, 64.7
6912, 4.01, 1.786e-05, 1.77, 3.032, 0.38, 59.8, 55.8, 64.4
7040, 4.08, 1.607e-05, 1.78, 3.022, 0.384, 60.1, 55.9, 65.0
7168, 4.1, 1.429e-05, 1.73, 3.025, 0.387, 60.3, 56.2, 65.0
7296, 3.98, 1.25e-05, 1.74, 3.032, 0.381, 59.9, 55.9, 64.5
7424, 4.14, 1.071e-05, 1.73, 3.025, 0.384, 60.1, 56.0, 64.8
7552, 3.88, 8.93e-06, 1.81, 3.025, 0.385, 60.1, 56.1, 64.8
7680, 3.98, 7.14e-06, 1.79, 3.026, 0.383, 60.0, 55.9, 64.8
7808, 4.2, 5.36e-06, 1.77, 3.02, 0.387, 60.3, 56.2, 65.2
7936, 3.94, 3.57e-06, 1.76, 3.01, 0.383, 60.0, 56.0, 64.6
8064, 4.3, 1.79e-06, 1.76, 3.024, 0.382, 60.0, 55.9, 64.7
8192, 4.28, 0.0, 1.71, 3.021, 0.391, 60.6, 56.4, 65.4
