step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 9.8e-07, n/a, 7.307, 0.103, 34.3, 41.9, 29.0
64, 4.05, 6.25e-05, 5.87, 5.292, 0.171, 45.3, 44.0, 46.7
128, 3.98, 0.000125, 4.28, 4.06, 0.259, 52.4, 48.2, 57.4
192, 4.0, 0.0001875, 3.45, 3.537, 0.304, 55.6, 50.3, 62.1
256, 4.02, 0.00025, 3.02, 3.385, 0.331, 57.2, 51.9, 63.7
320, 3.96, 0.0003125, 2.74, 3.37, 0.334, 57.3, 52.3, 63.3
384, 3.97, 0.000375, 2.53, 3.352, 0.341, 57.3, 53.5, 61.7
448, 3.93, 0.0004375, 2.35, 3.352, 0.355, 58.1, 54.4, 62.4
512, 3.92, 0.0005, 2.18, 3.377, 0.351, 57.8, 54.5, 61.4
576, 3.9, 0.00049107, 2.04, 3.503, 0.352, 57.7, 54.8, 60.9
640, 3.91, 0.00048214, 1.92, 3.504, 0.352, 57.8, 54.7, 61.2
704, 3.86, 0.00047321, 1.82, 3.562, 0.352, 57.6, 54.8, 60.7
768, 3.9, 0.00046429, 1.74, 3.695, 0.338, 56.8, 53.9, 60.1
832, 3.94, 0.00045536, 1.66, 3.676, 0.345, 57.0, 54.8, 59.3
896, 3.83, 0.00044643, 1.59, 3.772, 0.339, 56.7, 54.3, 59.4
960, 3.93, 0.0004375, 1.52, 3.825, 0.334, 56.1, 54.3, 58.0
1024, 4.02, 0.00042857, 1.46, 3.866, 0.346, 56.9, 55.1, 58.8
1088, 3.9, 0.00041964, 1.41, 3.939, 0.328, 55.7, 54.0, 57.6
1152, 3.95, 0.00041071, 1.36, 3.964, 0.33, 55.8, 54.1, 57.7
1216, 3.96, 0.00040179, 1.31, 4.003, 0.336, 56.3, 54.4, 58.4
1280, 4.04, 0.00039286, 1.26, 4.103, 0.339, 56.4, 54.7, 58.3
1344, 3.93, 0.00038393, 1.22, 4.144, 0.332, 56.1, 54.1, 58.2
1408, 3.97, 0.000375, 1.18, 4.165, 0.325, 55.4, 53.9, 57.0
1472, 4.0, 0.00036607, 1.14, 4.186, 0.326, 55.4, 54.0, 57.0
1536, 4.0, 0.00035714, 1.1, 4.265, 0.326, 55.4, 54.2, 56.7
1600, 4.0, 0.00034821, 1.08, 4.304, 0.336, 56.3, 54.3, 58.4
1664, 3.97, 0.00033929, 1.03, 4.314, 0.327, 55.6, 54.0, 57.3
1728, 4.0, 0.00033036, 1.0, 4.415, 0.323, 55.4, 53.5, 57.4
1792, 4.05, 0.00032143, 0.98, 4.427, 0.322, 55.2, 53.9, 56.5
1856, 3.97, 0.0003125, 0.95, 4.475, 0.32, 55.3, 53.4, 57.2
1920, 3.99, 0.00030357, 0.92, 4.51, 0.318, 54.9, 53.6, 56.3
1984, 3.95, 0.00029464, 0.9, 4.56, 0.325, 55.5, 53.9, 57.2
2048, 3.95, 0.00028571, 0.87, 4.583, 0.317, 54.9, 53.4, 56.4
2112, 4.04, 0.00027679, 0.85, 4.6, 0.328, 55.7, 54.0, 57.5
2176, 3.96, 0.00026786, 0.83, 4.623, 0.314, 54.6, 53.4, 55.7
2240, 3.93, 0.00025893, 0.81, 4.682, 0.321, 55.2, 53.6, 57.0
2304, 3.94, 0.00025, 0.79, 4.746, 0.317, 54.8, 53.5, 56.1
2368, 3.99, 0.00024107, 0.77, 4.799, 0.31, 54.5, 52.9, 56.1
2432, 3.98, 0.00023214, 0.75, 4.821, 0.316, 54.8, 53.4, 56.2
2496, 4.02, 0.00022321, 0.74, 4.81, 0.312, 54.5, 53.2, 55.9
2560, 3.95, 0.00021429, 0.72, 4.812, 0.318, 54.9, 53.4, 56.5
2624, 3.97, 0.00020536, 0.7, 4.887, 0.308, 54.2, 53.1, 55.3
2688, 3.93, 0.00019643, 0.69, 4.883, 0.317, 54.9, 53.4, 56.5
2752, 3.92, 0.0001875, 0.68, 4.922, 0.309, 54.2, 53.0, 55.5
2816, 3.91, 0.00017857, 0.67, 4.895, 0.309, 54.3, 53.1, 55.6
2880, 3.98, 0.00016964, 0.65, 4.922, 0.317, 54.9, 53.4, 56.6
2944, 4.01, 0.00016071, 0.64, 4.998, 0.309, 54.5, 52.8, 56.2
3008, 4.03, 0.00015179, 0.63, 4.986, 0.307, 54.3, 52.8, 55.8
3072, 4.0, 0.00014286, 0.62, 5.028, 0.311, 54.5, 53.0, 56.0
3136, 3.9, 0.00013393, 0.61, 5.051, 0.306, 53.9, 52.9, 55.0
3200, 3.87, 0.000125, 0.6, 5.043, 0.304, 53.9, 52.7, 55.2
3264, 3.88, 0.00011607, 0.59, 5.052, 0.312, 54.5, 53.1, 56.0
3328, 3.87, 0.00010714, 0.59, 5.068, 0.316, 54.8, 53.5, 56.1
3392, 3.88, 9.821e-05, 0.58, 5.108, 0.316, 54.8, 53.4, 56.2
3456, 3.88, 8.929e-05, 0.58, 5.124, 0.313, 54.5, 53.2, 55.9
3520, 3.87, 8.036e-05, 0.57, 5.135, 0.308, 54.2, 53.0, 55.4
3584, 3.89, 7.143e-05, 0.56, 5.164, 0.314, 54.5, 53.4, 55.6
3648, 3.88, 6.25e-05, 0.55, 5.146, 0.31, 54.4, 53.0, 55.8
3712, 3.89, 5.357e-05, 0.55, 5.153, 0.319, 54.9, 53.6, 56.2
3776, 3.88, 4.464e-05, 0.55, 5.183, 0.313, 54.5, 53.4, 55.7
3840, 3.86, 3.571e-05, 0.54, 5.179, 0.303, 53.9, 52.7, 55.1
3904, 3.89, 2.679e-05, 0.54, 5.167, 0.311, 54.4, 53.1, 55.9
3968, 3.87, 1.786e-05, 0.54, 5.177, 0.307, 54.1, 53.0, 55.2
4032, 3.87, 8.93e-06, 0.54, 5.192, 0.301, 53.8, 52.4, 55.2
