step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 9.8e-07, n/a, 7.394, 0.011, 14.2, 37.6, 8.7
128, 3.83, 0.000125, 6.07, 4.893, 0.002, 26.1, 36.0, 20.4
256, 3.88, 0.00025, 4.34, 4.281, 0.262, 36.1, 68.6, 24.5
384, 3.83, 0.000375, 3.73, 3.701, 0.359, 44.7, 77.7, 31.4
512, 3.85, 0.0005, 3.32, 3.534, 0.399, 50.2, 78.2, 37.0
640, 3.93, 0.000625, 2.99, 3.531, 0.431, 52.9, 80.8, 39.3
768, 3.86, 0.00075, 2.75, 3.509, 0.474, 54.7, 87.2, 39.8
896, 3.86, 0.000875, 2.57, 3.48, 0.544, 63.2, 87.7, 49.5
1024, 3.79, 0.001, 2.39, 3.383, 0.561, 65.0, 88.2, 51.5
1152, 3.8, 0.00098214, 2.3, 3.351, 0.564, 65.1, 88.5, 51.5
1280, 3.85, 0.00096429, 2.18, 3.35, 0.575, 66.1, 89.1, 52.6
1408, 3.71, 0.00094643, 2.07, 3.298, 0.578, 66.3, 89.3, 52.8
1536, 3.83, 0.00092857, 2.03, 3.24, 0.579, 66.5, 89.2, 53.0
1664, 3.79, 0.00091071, 1.91, 3.258, 0.57, 65.3, 89.6, 51.4
1792, 3.85, 0.00089286, 1.9, 3.275, 0.588, 67.4, 89.6, 54.0
1920, 3.81, 0.000875, 1.85, 3.225, 0.592, 67.5, 90.3, 53.9
2048, 3.83, 0.00085714, 1.83, 3.261, 0.606, 69.1, 90.0, 56.1
2176, 3.86, 0.00083929, 1.84, 3.254, 0.596, 67.9, 90.1, 54.5
2304, 3.7, 0.00082143, 1.81, 3.239, 0.59, 66.9, 90.8, 53.0
2432, 3.81, 0.00080357, 1.75, 3.301, 0.586, 66.7, 90.3, 52.9
2560, 3.86, 0.00078571, 1.73, 3.304, 0.595, 67.9, 90.1, 54.5
2688, 3.71, 0.00076786, 1.72, 3.18, 0.604, 68.5, 90.9, 55.0
2816, 3.79, 0.00075, 1.69, 3.299, 0.611, 69.1, 91.2, 55.7
2944, 3.78, 0.00073214, 1.66, 3.186, 0.608, 69.0, 90.9, 55.6
3072, 3.82, 0.00071429, 1.67, 3.128, 0.611, 69.2, 90.9, 55.9
3200, 3.79, 0.00069643, 1.63, 3.162, 0.614, 69.6, 90.8, 56.4
3328, 3.79, 0.00067857, 1.6, 3.171, 0.604, 68.6, 90.6, 55.2
3456, 3.76, 0.00066071, 1.62, 3.128, 0.595, 67.7, 90.5, 54.1
3584, 3.78, 0.00064286, 1.61, 3.18, 0.587, 67.2, 89.8, 53.7
3712, 3.7, 0.000625, 1.55, 3.244, 0.566, 64.9, 89.5, 50.9
3840, 3.76, 0.00060714, 1.55, 3.267, 0.564, 64.7, 89.4, 50.6
3968, 3.77, 0.00058929, 1.54, 3.177, 0.564, 64.6, 89.5, 50.5
4096, 3.81, 0.00057143, 1.53, 3.205, 0.558, 64.0, 89.3, 49.9
4224, 3.8, 0.00055357, 1.54, 3.237, 0.557, 63.6, 89.9, 49.2
4352, 3.84, 0.00053571, 1.48, 3.292, 0.54, 61.9, 89.2, 47.4
4480, 3.67, 0.00051786, 1.51, 3.266, 0.549, 63.0, 89.2, 48.7
4608, 3.8, 0.0005, 1.5, 3.319, 0.533, 61.6, 88.3, 47.3
