step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 7.3e-07, n/a, 7.307, 0.103, 34.3, 41.9, 29.0
128, 4.25, 9.375e-05, 5.22, 4.419, 0.238, 50.6, 47.4, 54.3
256, 4.49, 0.0001875, 3.39, 3.518, 0.33, 57.2, 51.7, 64.1
384, 4.34, 0.00028125, 2.71, 3.306, 0.358, 58.8, 53.6, 65.3
512, 3.91, 0.000375, 2.38, 3.235, 0.383, 60.4, 54.9, 67.2
640, 3.97, 0.00046875, 2.13, 3.199, 0.4, 61.4, 56.3, 67.5
768, 4.17, 0.0005625, 2.17, 3.201, 0.411, 62.0, 57.0, 68.0
896, 4.02, 0.00065625, 2.05, 3.109, 0.404, 61.5, 56.9, 66.9
1024, 3.85, 0.00075, 2.04, 3.077, 0.406, 61.5, 57.3, 66.3
1152, 4.03, 0.00073661, 1.84, 3.038, 0.409, 61.6, 57.6, 66.1
1280, 4.07, 0.00072321, 1.89, 3.03, 0.408, 61.5, 57.7, 66.0
1408, 3.94, 0.00070982, 1.82, 3.039, 0.419, 62.4, 58.1, 67.3
1536, 3.89, 0.00069643, 1.77, 2.99, 0.426, 62.6, 58.9, 66.9
1664, 4.01, 0.00068304, 1.72, 2.989, 0.428, 62.6, 59.5, 66.1
1792, 4.03, 0.00066964, 1.63, 3.024, 0.437, 63.3, 59.9, 67.1
1920, 3.92, 0.00065625, 1.73, 3.038, 0.427, 62.5, 59.6, 65.7
2048, 4.03, 0.00064286, 1.69, 2.974, 0.432, 62.8, 60.0, 65.9
2176, 3.99, 0.00062946, 1.5, 3.01, 0.429, 62.5, 60.0, 65.1
2304, 3.95, 0.00061607, 1.62, 2.97, 0.433, 62.7, 60.3, 65.4
2432, 3.9, 0.00060268, 1.72, 2.945, 0.428, 62.4, 60.0, 65.0
2560, 4.07, 0.00058929, 1.56, 2.969, 0.43, 62.4, 60.4, 64.6
2688, 4.0, 0.00057589, 1.63, 2.956, 0.43, 62.4, 60.6, 64.2
2816, 3.85, 0.0005625, 1.61, 2.957, 0.428, 62.3, 60.3, 64.5
2944, 3.72, 0.00054911, 1.52, 2.952, 0.424, 62.0, 60.1, 64.0
3072, 4.14, 0.00053571, 1.55, 2.935, 0.429, 62.3, 60.4, 64.3
3200, 4.15, 0.00052232, 1.5, 2.921, 0.427, 62.1, 60.5, 63.9
3328, 3.93, 0.00050893, 1.59, 2.903, 0.433, 62.6, 60.8, 64.5
3456, 3.92, 0.00049554, 1.54, 2.936, 0.433, 62.5, 60.8, 64.4
