step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 7.3e-07, n/a, 7.722, -0.043, 10.9, 28.9, 6.7
128, 4.06, 9.375e-05, 6.48, 5.01, 0.048, 24.3, 41.3, 17.2
256, 3.9, 0.0001875, 4.37, 4.36, 0.214, 31.7, 63.9, 21.1
384, 3.99, 0.00028125, 3.78, 3.689, 0.346, 42.3, 78.3, 29.0
512, 4.14, 0.000375, 3.35, 3.628, 0.372, 44.9, 80.1, 31.2
640, 4.03, 0.00046875, 3.11, 3.558, 0.431, 51.0, 83.9, 36.6
768, 4.14, 0.0005625, 2.79, 3.497, 0.506, 60.8, 83.7, 47.8
896, 3.94, 0.00065625, 2.54, 3.466, 0.53, 62.8, 85.3, 49.7
1024, 4.08, 0.00075, 2.36, 3.475, 0.569, 66.8, 86.2, 54.6
1152, 3.96, 0.00073661, 2.31, 3.412, 0.594, 69.2, 87.1, 57.3
1280, 3.72, 0.00072321, 2.28, 3.323, 0.589, 67.9, 88.7, 55.0
1408, 3.83, 0.00070982, 2.02, 3.359, 0.604, 69.6, 88.5, 57.4
1536, 4.04, 0.00069643, 2.04, 3.65, 0.593, 68.4, 88.6, 55.6
1664, 4.04, 0.00068304, 2.0, 3.425, 0.604, 69.4, 88.8, 57.0
1792, 3.92, 0.00066964, 2.04, 3.528, 0.618, 70.5, 89.8, 58.1
1920, 3.85, 0.00065625, 1.95, 3.201, 0.626, 71.3, 90.0, 59.0
2048, 4.12, 0.00064286, 1.82, 3.196, 0.641, 72.8, 90.1, 61.1
2176, 4.15, 0.00062946, 1.83, 3.3, 0.621, 70.4, 90.9, 57.4
2304, 4.01, 0.00061607, 1.85, 3.151, 0.633, 72.0, 90.0, 60.0
2432, 3.97, 0.00060268, 1.82, 3.4, 0.635, 72.0, 90.6, 59.7
2560, 4.01, 0.00058929, 1.76, 3.277, 0.64, 72.6, 90.4, 60.6
2688, 4.1, 0.00057589, 1.81, 3.326, 0.637, 72.2, 90.5, 60.0
