step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 2.4e-07, n/a, 7.387, 0.012, 14.2, 37.7, 8.8
128, 3.76, 3.125e-05, 6.85, 6.727, -0.003, 13.5, 35.3, 8.3
256, 3.81, 6.25e-05, 5.09, 4.91, 0.04, 23.3, 40.5, 16.4
384, 3.75, 9.375e-05, 4.47, 4.569, 0.158, 29.1, 55.8, 19.7
512, 3.79, 0.000125, 4.11, 4.056, 0.292, 40.8, 69.2, 28.9
640, 3.84, 0.00015625, 3.74, 3.757, 0.338, 44.5, 73.6, 31.9
768, 3.77, 0.0001875, 3.49, 3.619, 0.357, 45.9, 75.6, 33.0
896, 3.75, 0.00021875, 3.28, 3.627, 0.367, 47.4, 75.6, 34.5
1024, 3.71, 0.00025, 3.1, 3.56, 0.379, 47.9, 77.3, 34.7
1152, 3.74, 0.00024554, 2.93, 3.493, 0.418, 52.8, 78.3, 39.8
1280, 3.79, 0.00024107, 2.78, 3.448, 0.469, 58.5, 79.7, 46.2
1408, 3.68, 0.00023661, 2.64, 3.413, 0.508, 62.0, 82.0, 49.8
1536, 3.79, 0.00023214, 2.57, 3.341, 0.513, 61.6, 83.8, 48.8
1664, 3.74, 0.00022768, 2.41, 3.316, 0.523, 62.7, 83.8, 50.1
1792, 3.74, 0.00022321, 2.36, 3.323, 0.529, 63.5, 83.7, 51.2
1920, 3.81, 0.00021875, 2.29, 3.334, 0.534, 63.8, 84.3, 51.4
2048, 3.78, 0.00021429, 2.25, 3.283, 0.546, 65.2, 84.2, 53.2
2176, 3.85, 0.00020982, 2.19, 3.302, 0.543, 64.7, 84.5, 52.4
2304, 3.64, 0.00020536, 2.18, 3.319, 0.547, 65.0, 84.9, 52.7
2432, 3.81, 0.00020089, 2.13, 3.305, 0.547, 65.0, 84.9, 52.7
2560, 3.83, 0.00019643, 2.1, 3.295, 0.559, 66.2, 85.1, 54.2
2688, 3.68, 0.00019196, 2.08, 3.218, 0.561, 66.3, 85.5, 54.2
2816, 3.75, 0.0001875, 2.03, 3.277, 0.559, 66.0, 85.6, 53.8
2944, 3.74, 0.00018304, 2.01, 3.247, 0.566, 66.7, 85.9, 54.4
3072, 3.84, 0.00017857, 2.02, 3.347, 0.571, 67.1, 86.0, 55.1
3200, 3.74, 0.00017411, 1.97, 3.269, 0.566, 66.5, 86.2, 54.2
3328, 3.74, 0.00016964, 1.93, 3.321, 0.571, 67.2, 86.0, 55.1
3456, 3.73, 0.00016518, 1.97, 3.246, 0.578, 67.7, 86.6, 55.5
3584, 3.74, 0.00016071, 1.95, 3.256, 0.577, 67.5, 86.5, 55.4
3712, 3.75, 0.00015625, 1.89, 3.308, 0.575, 67.4, 86.4, 55.2
3840, 3.77, 0.00015179, 1.89, 3.32, 0.581, 68.1, 86.3, 56.2
3968, 3.8, 0.00014732, 1.89, 3.359, 0.581, 67.9, 86.7, 55.8
4096, 3.78, 0.00014286, 1.87, 3.307, 0.582, 67.9, 86.9, 55.7
4224, 3.76, 0.00013839, 1.88, 3.312, 0.579, 67.5, 87.2, 55.1
4352, 3.77, 0.00013393, 1.82, 3.302, 0.582, 67.9, 87.1, 55.7
4480, 3.59, 0.00012946, 1.87, 3.348, 0.583, 67.9, 87.2, 55.6
4608, 3.73, 0.000125, 1.84, 3.318, 0.585, 68.3, 86.8, 56.3
4736, 3.66, 0.00012054, 1.81, 3.353, 0.583, 68.1, 86.9, 55.9
4864, 3.77, 0.00011607, 1.83, 3.311, 0.584, 68.1, 87.1, 55.9
4992, 3.77, 0.00011161, 1.84, 3.313, 0.583, 68.1, 86.9, 55.9
5120, 3.62, 0.00010714, 1.78, 3.335, 0.584, 68.1, 87.2, 55.8
5248, 3.71, 0.00010268, 1.8, 3.362, 0.584, 68.1, 87.0, 55.9
5376, 3.69, 9.821e-05, 1.78, 3.356, 0.582, 67.8, 87.1, 55.6
5504, 3.83, 9.375e-05, 1.79, 3.35, 0.577, 67.6, 86.5, 55.5
5632, 3.73, 8.929e-05, 1.77, 3.352, 0.586, 68.3, 87.0, 56.2
5760, 3.73, 8.482e-05, 1.79, 3.377, 0.583, 68.0, 87.0, 55.8
5888, 3.79, 8.036e-05, 1.76, 3.349, 0.579, 67.6, 86.9, 55.3
6016, 3.68, 7.589e-05, 1.77, 3.4, 0.583, 68.1, 86.8, 56.1
6144, 3.77, 7.143e-05, 1.74, 3.352, 0.584, 68.3, 86.8, 56.3
6272, 3.68, 6.696e-05, 1.77, 3.395, 0.588, 68.5, 87.2, 56.4
6400, 3.85, 6.25e-05, 1.72, 3.43, 0.58, 67.8, 86.9, 55.5
6528, 3.63, 5.804e-05, 1.76, 3.392, 0.581, 67.8, 87.2, 55.4
6656, 3.72, 5.357e-05, 1.76, 3.362, 0.584, 68.2, 86.9, 56.1
6784, 3.72, 4.911e-05, 1.71, 3.403, 0.587, 68.3, 87.3, 56.1
6912, 3.75, 4.464e-05, 1.74, 3.41, 0.584, 68.2, 86.8, 56.2
7040, 3.77, 4.018e-05, 1.73, 3.395, 0.586, 68.3, 87.1, 56.2
7168, 3.69, 3.571e-05, 1.75, 3.395, 0.584, 68.0, 87.2, 55.7
7296, 3.69, 3.125e-05, 1.72, 3.438, 0.581, 67.9, 86.8, 55.7
7424, 3.71, 2.679e-05, 1.7, 3.42, 0.587, 68.4, 87.0, 56.4
7552, 3.71, 2.232e-05, 1.73, 3.397, 0.585, 68.2, 87.1, 56.0
7680, 3.73, 1.786e-05, 1.73, 3.438, 0.585, 68.2, 87.1, 56.0
7808, 3.74, 1.339e-05, 1.73, 3.396, 0.589, 68.4, 87.5, 56.2
7936, 3.67, 8.93e-06, 1.73, 3.41, 0.582, 68.0, 86.8, 55.9
8064, 3.68, 4.46e-06, 1.75, 3.405, 0.586, 68.2, 87.3, 56.0
8192, 3.71, 0.0, 1.68, 3.393, 0.578, 67.7, 86.6, 55.6
