step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 9.8e-07, n/a, 7.398, 0.022, 14.8, 39.3, 9.1
128, 3.81, 0.000125, 6.08, 4.897, -0.003, 25.9, 35.6, 20.3
256, 3.8, 0.00025, 4.34, 4.281, 0.257, 35.8, 67.9, 24.3
384, 3.74, 0.000375, 3.72, 3.693, 0.358, 45.2, 76.7, 32.1
512, 3.75, 0.0005, 3.3, 3.57, 0.394, 50.0, 77.5, 36.9
640, 3.79, 0.000625, 2.95, 3.565, 0.42, 51.2, 81.1, 37.4
768, 3.75, 0.00075, 2.68, 3.456, 0.465, 55.7, 83.6, 41.8
896, 3.72, 0.000875, 2.49, 3.419, 0.484, 57.6, 84.5, 43.7
1024, 3.67, 0.001, 2.3, 3.334, 0.531, 62.6, 85.9, 49.2
1152, 3.67, 0.00098214, 2.17, 3.396, 0.551, 64.4, 87.1, 51.1
1280, 3.75, 0.00096429, 2.09, 3.305, 0.577, 66.7, 88.4, 53.5
1408, 3.62, 0.00094643, 2.01, 3.29, 0.578, 66.9, 88.3, 53.8
1536, 3.7, 0.00092857, 1.99, 3.273, 0.579, 66.7, 88.8, 53.4
1664, 3.68, 0.00091071, 1.88, 3.265, 0.582, 66.6, 89.7, 53.0
1792, 3.71, 0.00089286, 1.86, 3.255, 0.591, 67.6, 89.8, 54.2
1920, 3.69, 0.000875, 1.82, 3.252, 0.603, 69.0, 89.4, 56.2
2048, 3.69, 0.00085714, 1.8, 3.224, 0.6, 68.2, 90.5, 54.7
2176, 3.76, 0.00083929, 1.75, 3.206, 0.6, 68.5, 90.0, 55.3
2304, 3.58, 0.00082143, 1.74, 3.252, 0.595, 67.8, 90.2, 54.4
2432, 3.69, 0.00080357, 1.71, 3.295, 0.593, 67.9, 89.5, 54.6
2560, 3.73, 0.00078571, 1.69, 3.289, 0.598, 68.4, 89.6, 55.3
2688, 3.6, 0.00076786, 1.68, 3.244, 0.596, 68.3, 89.5, 55.2
2816, 3.69, 0.00075, 1.64, 3.244, 0.595, 68.2, 89.5, 55.1
2944, 3.65, 0.00073214, 1.6, 3.29, 0.584, 67.1, 89.2, 53.7
3072, 3.69, 0.00071429, 1.62, 3.217, 0.592, 67.8, 89.5, 54.6
3200, 3.68, 0.00069643, 1.58, 3.134, 0.596, 68.1, 89.8, 54.9
3328, 3.67, 0.00067857, 1.55, 3.279, 0.569, 65.5, 88.8, 51.9
3456, 3.66, 0.00066071, 1.56, 3.289, 0.569, 65.7, 88.7, 52.2
3584, 3.67, 0.00064286, 1.55, 3.311, 0.562, 65.1, 88.2, 51.6
3712, 3.62, 0.000625, 1.49, 3.331, 0.564, 65.1, 88.6, 51.5
3840, 3.66, 0.00060714, 1.5, 3.435, 0.539, 62.4, 88.1, 48.3
3968, 3.67, 0.00058929, 1.48, 3.382, 0.553, 63.9, 88.5, 50.0
4096, 3.7, 0.00057143, 1.47, 3.399, 0.545, 63.1, 88.1, 49.1
4224, 3.68, 0.00055357, 1.47, 3.428, 0.549, 63.5, 88.3, 49.6
4352, 3.72, 0.00053571, 1.42, 3.453, 0.537, 62.4, 87.7, 48.4
4480, 3.55, 0.00051786, 1.43, 3.444, 0.547, 63.3, 88.3, 49.4
4608, 3.67, 0.0005, 1.41, 3.468, 0.534, 61.9, 88.0, 47.7
4736, 3.61, 0.00048214, 1.38, 3.51, 0.532, 61.8, 87.6, 47.7
4864, 3.72, 0.00046429, 1.38, 3.541, 0.53, 61.8, 87.3, 47.8
4992, 3.73, 0.00044643, 1.39, 3.54, 0.536, 62.5, 87.3, 48.7
5120, 3.57, 0.00042857, 1.33, 3.614, 0.528, 61.4, 87.6, 47.2
5248, 3.67, 0.00041071, 1.35, 3.674, 0.532, 62.1, 87.1, 48.2
5376, 3.63, 0.00039286, 1.31, 3.693, 0.528, 61.2, 87.8, 47.0
5504, 3.74, 0.000375, 1.33, 3.689, 0.541, 62.8, 87.9, 48.9
5632, 3.65, 0.00035714, 1.3, 3.714, 0.526, 61.3, 87.2, 47.3
5760, 3.63, 0.00033929, 1.3, 3.684, 0.528, 61.5, 87.2, 47.5
5888, 3.72, 0.00032143, 1.27, 3.68, 0.527, 61.7, 86.7, 47.9
6016, 3.61, 0.00030357, 1.28, 3.717, 0.525, 61.3, 87.0, 47.3
