step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1.5e-07, n/a, 5.751, 0.283, 50.7, 57.4, 45.4
64, 3.75, 9.37e-06, 5.48, 5.622, 0.288, 51.8, 57.0, 47.5
128, 3.74, 1.875e-05, 5.19, 5.336, 0.286, 52.5, 56.0, 49.5
192, 3.74, 2.812e-05, 4.74, 5.007, 0.277, 52.5, 54.8, 50.4
256, 3.74, 3.75e-05, 4.36, 4.729, 0.318, 56.0, 56.6, 55.3
320, 3.73, 4.687e-05, 4.04, 4.456, 0.342, 57.7, 57.8, 57.7
384, 3.73, 5.625e-05, 3.77, 4.207, 0.356, 58.8, 58.5, 59.0
448, 3.73, 6.562e-05, 3.55, 3.995, 0.387, 60.8, 60.3, 61.4
512, 3.72, 7.5e-05, 3.39, 3.871, 0.405, 62.0, 61.5, 62.5
576, 3.73, 7.366e-05, 3.26, 3.783, 0.417, 62.7, 62.5, 63.0
640, 3.72, 7.232e-05, 3.15, 3.703, 0.417, 62.5, 62.7, 62.3
704, 3.73, 7.098e-05, 3.06, 3.635, 0.42, 62.7, 63.0, 62.3
768, 3.9, 6.964e-05, 2.99, 3.581, 0.424, 62.8, 63.5, 62.0
832, 3.8, 6.83e-05, 2.94, 3.55, 0.425, 62.8, 63.8, 61.8
896, 3.79, 6.696e-05, 2.89, 3.557, 0.425, 62.7, 63.8, 61.6
960, 3.79, 6.562e-05, 2.84, 3.531, 0.425, 62.7, 63.9, 61.6
1024, 3.82, 6.429e-05, 2.81, 3.53, 0.419, 62.3, 63.7, 60.9
1088, 3.77, 6.295e-05, 2.77, 3.478, 0.424, 62.5, 64.1, 61.0
1152, 3.8, 6.161e-05, 2.74, 3.504, 0.429, 62.9, 64.4, 61.4
1216, 3.79, 6.027e-05, 2.72, 3.52, 0.424, 62.4, 64.3, 60.7
1280, 3.79, 5.893e-05, 2.69, 3.52, 0.424, 62.4, 64.4, 60.5
1344, 3.8, 5.759e-05, 2.66, 3.479, 0.425, 62.4, 64.5, 60.4
1408, 3.8, 5.625e-05, 2.64, 3.478, 0.43, 62.8, 64.7, 61.1
1472, 3.82, 5.491e-05, 2.62, 3.487, 0.434, 63.0, 65.1, 61.0
