step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1e-07, n/a, 7.726, -0.051, 10.5, 27.8, 6.4
128, 4.14, 1.25e-05, 7.25, 7.495, -0.033, 11.5, 30.6, 7.1
256, 4.06, 2.5e-05, 6.5, 5.732, -0.024, 12.3, 32.1, 7.6
384, 4.1, 3.75e-05, 4.8, 4.949, 0.052, 22.8, 42.3, 15.6
512, 4.31, 5e-05, 4.47, 4.753, 0.077, 23.7, 45.5, 16.0
640, 4.11, 6.25e-05, 4.28, 4.433, 0.153, 28.0, 55.7, 18.7
768, 4.25, 7.5e-05, 3.98, 3.992, 0.047, 24.8, 41.1, 17.8
896, 3.98, 8.75e-05, 3.72, 3.767, 0.058, 25.3, 42.3, 18.0
1024, 4.18, 0.0001, 3.52, 3.668, 0.125, 29.8, 49.9, 21.2
1152, 4.01, 9.821e-05, 3.4, 3.624, 0.189, 36.4, 55.5, 27.1
1280, 3.79, 9.643e-05, 3.3, 3.56, 0.218, 38.8, 58.2, 29.1
1408, 3.91, 9.464e-05, 3.1, 3.545, 0.251, 43.0, 59.9, 33.5
1536, 4.09, 9.286e-05, 3.03, 3.627, 0.271, 43.6, 62.5, 33.5
1664, 4.1, 9.107e-05, 2.93, 3.541, 0.279, 45.2, 62.3, 35.5
1792, 3.97, 8.929e-05, 2.91, 3.507, 0.302, 47.9, 63.3, 38.4
1920, 3.95, 8.75e-05, 2.81, 3.515, 0.326, 50.3, 64.5, 41.3
2048, 4.17, 8.571e-05, 2.66, 3.486, 0.344, 51.8, 65.8, 42.6
2176, 4.18, 8.393e-05, 2.63, 3.493, 0.354, 52.9, 66.1, 44.1
2304, 3.98, 8.214e-05, 2.61, 3.459, 0.361, 53.0, 67.2, 43.8
2432, 4.05, 8.036e-05, 2.56, 3.417, 0.382, 55.2, 67.9, 46.5
2560, 4.04, 7.857e-05, 2.48, 3.416, 0.381, 55.3, 67.6, 46.8
2688, 4.12, 7.679e-05, 2.52, 3.416, 0.391, 55.1, 69.8, 45.5
2816, 4.08, 7.5e-05, 2.34, 3.403, 0.389, 56.5, 67.4, 48.7
2944, 3.78, 7.321e-05, 2.45, 3.402, 0.406, 57.0, 69.9, 48.1
3072, 3.96, 7.143e-05, 2.38, 3.403, 0.4, 56.2, 70.0, 46.9
3200, 4.16, 6.964e-05, 2.38, 3.414, 0.407, 56.7, 70.4, 47.5
