step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 2.4e-07, n/a, 7.722, -0.043, 10.9, 28.9, 6.7
128, 3.92, 3.125e-05, 7.13, 6.999, -0.034, 11.5, 30.4, 7.1
256, 3.94, 6.25e-05, 5.14, 4.884, 0.055, 23.6, 42.5, 16.3
384, 3.92, 9.375e-05, 4.39, 4.581, 0.157, 27.8, 56.6, 18.4
512, 4.16, 0.000125, 4.01, 3.989, 0.24, 33.6, 67.0, 22.4
640, 4.04, 0.00015625, 3.67, 3.671, 0.297, 41.7, 69.0, 29.9
768, 4.13, 0.0001875, 3.4, 3.654, 0.323, 41.3, 74.6, 28.6
896, 4.23, 0.00021875, 3.16, 3.561, 0.357, 46.0, 75.5, 33.1
1024, 4.17, 0.00025, 2.94, 3.542, 0.387, 51.2, 74.4, 39.1
1152, 3.86, 0.00024554, 2.83, 3.551, 0.428, 55.2, 76.7, 43.1
1280, 3.67, 0.00024107, 2.74, 3.471, 0.459, 57.5, 79.4, 45.1
1408, 3.75, 0.00023661, 2.47, 3.479, 0.47, 58.8, 79.5, 46.7
1536, 3.93, 0.00023214, 2.44, 3.454, 0.52, 64.0, 80.9, 52.9
1664, 3.98, 0.00022768, 2.38, 3.409, 0.513, 63.3, 80.6, 52.1
1792, 3.86, 0.00022321, 2.39, 3.37, 0.523, 63.9, 81.6, 52.5
1920, 3.79, 0.00021875, 2.29, 3.353, 0.54, 65.6, 82.0, 54.7
2048, 4.07, 0.00021429, 2.15, 3.312, 0.552, 67.1, 81.8, 56.9
2176, 4.11, 0.00020982, 2.15, 3.363, 0.553, 66.8, 82.5, 56.2
2304, 3.92, 0.00020536, 2.15, 3.291, 0.558, 67.1, 83.1, 56.2
2432, 3.97, 0.00020089, 2.11, 3.283, 0.559, 67.0, 83.5, 55.9
2560, 3.94, 0.00019643, 2.04, 3.241, 0.569, 68.2, 83.3, 57.7
2688, 4.05, 0.00019196, 2.1, 3.235, 0.57, 68.5, 83.0, 58.3
2816, 3.95, 0.0001875, 1.94, 3.259, 0.57, 67.8, 84.4, 56.7
2944, 3.75, 0.00018304, 2.05, 3.256, 0.581, 68.9, 84.5, 58.2
3072, 3.89, 0.00017857, 1.99, 3.256, 0.579, 69.0, 83.9, 58.6
3200, 4.08, 0.00017411, 1.99, 3.208, 0.584, 69.3, 84.5, 58.7
3328, 3.85, 0.00016964, 1.98, 3.213, 0.589, 69.7, 84.6, 59.3
3456, 3.91, 0.00016518, 1.96, 3.24, 0.589, 69.8, 84.5, 59.4
3584, 3.77, 0.00016071, 2.0, 3.288, 0.588, 69.4, 85.3, 58.4
3712, 3.9, 0.00015625, 1.98, 3.199, 0.592, 69.7, 85.3, 58.9
3840, 4.22, 0.00015179, 1.89, 3.199, 0.598, 70.5, 85.1, 60.1
3968, 3.82, 0.00014732, 1.96, 3.218, 0.601, 70.7, 85.1, 60.5
4096, 4.07, 0.00014286, 1.85, 3.232, 0.605, 71.0, 85.4, 60.8
4224, 3.89, 0.00013839, 1.84, 3.221, 0.603, 70.7, 85.7, 60.2
4352, 3.94, 0.00013393, 1.95, 3.22, 0.607, 71.1, 85.6, 60.8
4480, 3.95, 0.00012946, 1.84, 3.207, 0.608, 71.2, 85.7, 60.9
4608, 3.97, 0.000125, 1.88, 3.168, 0.611, 71.5, 85.7, 61.4
4736, 3.84, 0.00012054, 1.84, 3.197, 0.615, 71.8, 86.0, 61.6
4864, 3.82, 0.00011607, 1.89, 3.149, 0.616, 71.8, 86.4, 61.4
4992, 3.95, 0.00011161, 1.82, 3.169, 0.615, 71.5, 86.6, 61.0
5120, 3.8, 0.00010714, 1.88, 3.188, 0.618, 72.0, 86.4, 61.8
5248, 3.94, 0.00010268, 1.78, 3.176, 0.61, 71.1, 86.5, 60.3
5376, 3.82, 9.821e-05, 1.8, 3.189, 0.614, 71.5, 86.3, 61.1
5504, 4.05, 9.375e-05, 1.8, 3.18, 0.616, 71.8, 86.2, 61.5
5632, 3.91, 8.929e-05, 1.77, 3.177, 0.618, 71.9, 86.6, 61.4
5760, 3.79, 8.482e-05, 1.84, 3.153, 0.616, 71.6, 86.8, 60.9
