step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1.5e-07, n/a, 7.279, 0.094, 33.8, 41.1, 28.7
64, 4.0, 9.37e-06, 6.47, 6.799, 0.105, 36.3, 41.4, 32.3
128, 4.01, 1.875e-05, 5.63, 5.682, 0.111, 40.5, 40.5, 40.6
192, 4.07, 2.812e-05, 4.81, 4.922, 0.19, 47.5, 44.5, 50.9
256, 4.06, 3.75e-05, 4.26, 4.397, 0.224, 50.2, 46.1, 55.2
320, 4.0, 4.687e-05, 3.82, 4.018, 0.246, 52.1, 46.8, 58.8
384, 3.99, 5.625e-05, 3.5, 3.748, 0.257, 53.2, 46.9, 61.4
448, 3.95, 6.562e-05, 3.25, 3.578, 0.271, 54.1, 47.5, 63.0
512, 3.99, 7.5e-05, 3.05, 3.494, 0.282, 54.9, 48.0, 64.0
576, 3.9, 7.366e-05, 2.9, 3.447, 0.285, 55.0, 48.2, 64.2
640, 3.94, 7.232e-05, 2.77, 3.408, 0.283, 54.9, 48.1, 63.8
704, 3.95, 7.098e-05, 2.67, 3.408, 0.291, 55.4, 48.5, 64.5
768, 3.9, 6.964e-05, 2.58, 3.41, 0.293, 55.5, 48.6, 64.7
832, 3.92, 6.83e-05, 2.51, 3.409, 0.282, 54.9, 48.1, 63.9
896, 3.93, 6.696e-05, 2.44, 3.432, 0.289, 55.2, 48.5, 64.0
960, 3.92, 6.562e-05, 2.38, 3.428, 0.29, 55.2, 48.5, 64.1
1024, 3.93, 6.429e-05, 2.33, 3.45, 0.286, 55.0, 48.4, 63.8
1088, 3.95, 6.295e-05, 2.28, 3.451, 0.289, 55.2, 48.5, 64.2
1152, 3.93, 6.161e-05, 2.23, 3.459, 0.288, 55.1, 48.5, 63.8
1216, 3.94, 6.027e-05, 2.19, 3.486, 0.283, 54.8, 48.2, 63.6
1280, 3.95, 5.893e-05, 2.15, 3.484, 0.284, 54.8, 48.3, 63.4
1344, 3.93, 5.759e-05, 2.11, 3.506, 0.282, 54.7, 48.2, 63.2
1408, 3.92, 5.625e-05, 2.08, 3.506, 0.283, 54.7, 48.4, 62.9
1472, 4.0, 5.491e-05, 2.05, 3.531, 0.284, 54.8, 48.3, 63.4
1536, 3.92, 5.357e-05, 2.02, 3.557, 0.287, 55.0, 48.6, 63.2
1600, 3.9, 5.223e-05, 1.99, 3.559, 0.284, 54.8, 48.4, 63.2
1664, 3.94, 5.089e-05, 1.96, 3.575, 0.284, 54.7, 48.5, 62.9
1728, 3.96, 4.955e-05, 1.94, 3.582, 0.286, 54.9, 48.6, 63.1
1792, 3.93, 4.821e-05, 1.92, 3.604, 0.284, 54.8, 48.5, 62.9
1856, 3.91, 4.687e-05, 1.89, 3.617, 0.286, 54.9, 48.5, 63.2
1920, 3.94, 4.554e-05, 1.87, 3.632, 0.278, 54.4, 48.1, 62.6
1984, 3.95, 4.42e-05, 1.85, 3.638, 0.284, 54.8, 48.4, 63.1
2048, 3.91, 4.286e-05, 1.83, 3.648, 0.286, 54.9, 48.6, 62.9
2112, 3.94, 4.152e-05, 1.81, 3.653, 0.283, 54.7, 48.5, 62.8
2176, 3.95, 4.018e-05, 1.8, 3.702, 0.281, 54.6, 48.3, 62.8
2240, 3.95, 3.884e-05, 1.78, 3.69, 0.282, 54.6, 48.4, 62.6
2304, 3.91, 3.75e-05, 1.76, 3.699, 0.28, 54.5, 48.3, 62.5
2368, 3.91, 3.616e-05, 1.75, 3.699, 0.286, 54.9, 48.6, 63.0
2432, 3.95, 3.482e-05, 1.73, 3.718, 0.282, 54.6, 48.5, 62.6
2496, 3.95, 3.348e-05, 1.72, 3.733, 0.282, 54.6, 48.4, 62.7
2560, 3.95, 3.214e-05, 1.71, 3.738, 0.274, 54.1, 48.0, 61.9
2624, 3.9, 3.08e-05, 1.7, 3.737, 0.283, 54.7, 48.5, 62.5
2688, 3.97, 2.946e-05, 1.68, 3.776, 0.28, 54.5, 48.4, 62.4
2752, 3.92, 2.812e-05, 1.67, 3.767, 0.284, 54.6, 48.6, 62.4
2816, 3.92, 2.679e-05, 1.66, 3.769, 0.283, 54.6, 48.5, 62.5
2880, 4.01, 2.545e-05, 1.65, 3.799, 0.285, 54.8, 48.7, 62.6
2944, 3.93, 2.411e-05, 1.64, 3.786, 0.279, 54.4, 48.3, 62.3
3008, 3.94, 2.277e-05, 1.63, 3.787, 0.276, 54.2, 48.1, 62.1
3072, 3.94, 2.143e-05, 1.62, 3.795, 0.283, 54.6, 48.6, 62.3
3136, 3.94, 2.009e-05, 1.62, 3.801, 0.279, 54.3, 48.4, 62.0
3200, 4.01, 1.875e-05, 1.61, 3.814, 0.284, 54.6, 48.7, 62.3
3264, 4.02, 1.741e-05, 1.6, 3.805, 0.277, 54.2, 48.3, 61.6
3328, 3.98, 1.607e-05, 1.59, 3.808, 0.283, 54.6, 48.6, 62.3
3392, 4.01, 1.473e-05, 1.59, 3.816, 0.279, 54.3, 48.4, 61.9
3456, 4.0, 1.339e-05, 1.58, 3.828, 0.278, 54.3, 48.3, 62.0
3520, 3.97, 1.205e-05, 1.58, 3.845, 0.277, 54.2, 48.2, 62.0
