step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 4.9e-07, n/a, 5.693, 0.258, 48.8, 55.7, 43.4
64, 3.77, 3.125e-05, 5.35, 5.323, 0.279, 52.2, 55.2, 49.6
128, 3.76, 6.25e-05, 4.57, 4.706, 0.278, 53.5, 53.8, 53.3
192, 3.76, 9.375e-05, 3.96, 4.278, 0.32, 57.1, 55.4, 59.0
256, 3.76, 0.000125, 3.55, 3.987, 0.348, 59.1, 56.7, 61.7
320, 3.74, 0.00015625, 3.25, 3.809, 0.374, 60.9, 58.1, 63.9
384, 3.75, 0.0001875, 3.03, 3.694, 0.41, 62.9, 60.7, 65.2
448, 3.75, 0.00021875, 2.86, 3.635, 0.418, 63.1, 61.7, 64.6
512, 3.75, 0.00025, 2.72, 3.664, 0.433, 64.0, 62.8, 65.2
576, 3.75, 0.00024554, 2.6, 3.6, 0.441, 64.5, 63.3, 65.6
640, 3.75, 0.00024107, 2.52, 3.614, 0.448, 64.8, 63.9, 65.8
704, 3.75, 0.00023661, 2.43, 3.65, 0.446, 64.7, 63.9, 65.5
768, 3.76, 0.00023214, 2.36, 3.706, 0.445, 64.6, 63.8, 65.4
832, 3.76, 0.00022768, 2.3, 3.678, 0.446, 64.7, 64.0, 65.5
896, 3.77, 0.00022321, 2.24, 3.72, 0.445, 64.4, 64.2, 64.6
960, 3.74, 0.00021875, 2.19, 3.733, 0.44, 64.0, 64.0, 64.1
1024, 3.75, 0.00021429, 2.14, 3.71, 0.444, 64.3, 64.4, 64.2
1088, 3.76, 0.00020982, 2.09, 3.76, 0.434, 63.6, 63.9, 63.3
1152, 3.78, 0.00020536, 2.05, 3.76, 0.435, 63.7, 63.9, 63.5
1216, 3.81, 0.00020089, 2.01, 3.788, 0.435, 63.6, 64.0, 63.2
1280, 3.81, 0.00019643, 1.97, 3.818, 0.426, 63.0, 63.7, 62.2
1344, 3.81, 0.00019196, 1.94, 3.802, 0.434, 63.5, 64.0, 63.0
1408, 3.81, 0.0001875, 1.91, 3.84, 0.426, 62.9, 63.7, 62.1
1472, 3.79, 0.00018304, 1.88, 3.833, 0.434, 63.5, 64.0, 63.0
1536, 3.79, 0.00017857, 1.85, 3.857, 0.426, 63.0, 63.6, 62.4
1600, 3.8, 0.00017411, 1.82, 3.899, 0.433, 63.3, 64.2, 62.5
1664, 3.79, 0.00016964, 1.79, 3.922, 0.427, 62.9, 63.8, 62.1
1728, 3.8, 0.00016518, 1.77, 3.916, 0.423, 62.7, 63.5, 61.9
1792, 3.81, 0.00016071, 1.74, 3.951, 0.427, 62.9, 63.9, 61.9
1856, 3.79, 0.00015625, 1.72, 3.939, 0.421, 62.5, 63.5, 61.6
1920, 3.79, 0.00015179, 1.7, 3.961, 0.428, 63.0, 63.9, 62.2
1984, 3.81, 0.00014732, 1.68, 3.974, 0.425, 62.8, 63.6, 62.0
2048, 3.8, 0.00014286, 1.66, 3.972, 0.429, 63.1, 63.9, 62.2
2112, 3.77, 0.00013839, 1.64, 4.022, 0.419, 62.4, 63.4, 61.4
2176, 3.8, 0.00013393, 1.62, 4.039, 0.424, 62.7, 63.8, 61.7
2240, 3.79, 0.00012946, 1.6, 4.044, 0.423, 62.5, 64.0, 61.1
2304, 3.79, 0.000125, 1.59, 4.083, 0.418, 62.2, 63.5, 61.0
2368, 3.78, 0.00012054, 1.57, 4.061, 0.42, 62.3, 63.6, 61.1
2432, 3.82, 0.00011607, 1.56, 4.092, 0.419, 62.3, 63.5, 61.1
2496, 3.82, 0.00011161, 1.54, 4.072, 0.422, 62.5, 63.7, 61.4
2560, 3.79, 0.00010714, 1.53, 4.074, 0.419, 62.3, 63.5, 61.2
2624, 3.8, 0.00010268, 1.52, 4.083, 0.414, 62.1, 63.1, 61.0
2688, 3.8, 9.821e-05, 1.5, 4.132, 0.411, 61.7, 63.2, 60.4
2752, 3.79, 9.375e-05, 1.49, 4.095, 0.417, 62.1, 63.5, 60.8
2816, 3.79, 8.929e-05, 1.48, 4.099, 0.41, 61.7, 63.0, 60.4
2880, 3.8, 8.482e-05, 1.47, 4.181, 0.413, 62.0, 63.1, 60.9
2944, 3.81, 8.036e-05, 1.46, 4.159, 0.414, 61.9, 63.3, 60.5
3008, 3.8, 7.589e-05, 1.45, 4.17, 0.41, 61.6, 63.0, 60.3
3072, 3.78, 7.143e-05, 1.44, 4.214, 0.413, 61.9, 63.2, 60.5
3136, 3.81, 6.696e-05, 1.43, 4.223, 0.41, 61.6, 63.2, 60.0
3200, 3.8, 6.25e-05, 1.42, 4.226, 0.414, 61.9, 63.4, 60.4
3264, 3.8, 5.804e-05, 1.42, 4.188, 0.41, 61.6, 63.2, 60.1
3328, 3.8, 5.357e-05, 1.41, 4.2, 0.406, 61.4, 62.8, 60.1
3392, 3.79, 4.911e-05, 1.4, 4.195, 0.415, 62.0, 63.3, 60.7
3456, 3.81, 4.464e-05, 1.4, 4.244, 0.413, 61.9, 63.3, 60.5
3520, 3.81, 4.018e-05, 1.39, 4.229, 0.41, 61.6, 63.2, 60.1
3584, 3.8, 3.571e-05, 1.39, 4.269, 0.419, 62.2, 63.6, 60.9
3648, 3.81, 3.125e-05, 1.38, 4.276, 0.416, 62.1, 63.3, 60.9
3712, 3.8, 2.679e-05, 1.38, 4.29, 0.416, 62.2, 63.3, 61.1
3776, 3.79, 2.232e-05, 1.38, 4.265, 0.411, 61.7, 63.1, 60.3
3840, 3.79, 1.786e-05, 1.37, 4.271, 0.41, 61.6, 63.1, 60.2
3904, 3.8, 1.339e-05, 1.37, 4.339, 0.405, 61.3, 62.7, 60.0
3968, 3.78, 8.93e-06, 1.37, 4.273, 0.41, 61.7, 63.0, 60.4
4032, 3.79, 4.46e-06, 1.37, 4.269, 0.414, 61.9, 63.4, 60.5
4096, 3.77, 0.0, 1.37, 4.327, 0.413, 61.9, 63.2, 60.6
