step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 7.3e-07, n/a, 7.431, 0.119, 34.9, 43.5, 29.2
128, 3.89, 9.375e-05, 5.36, 4.57, 0.26, 51.5, 49.4, 53.7
256, 3.8, 0.0001875, 3.54, 3.46, 0.398, 60.8, 57.2, 64.9
384, 3.91, 0.00028125, 2.94, 3.306, 0.421, 62.0, 59.3, 65.0
512, 3.94, 0.000375, 2.67, 3.262, 0.44, 62.9, 61.6, 64.4
640, 3.86, 0.00046875, 2.47, 3.267, 0.447, 63.2, 62.4, 64.1
768, 3.97, 0.0005625, 2.29, 3.272, 0.457, 63.3, 64.4, 62.3
896, 3.93, 0.00065625, 2.16, 3.232, 0.484, 65.1, 66.4, 63.9
1024, 3.82, 0.00075, 2.04, 3.172, 0.477, 64.1, 67.1, 61.4
1152, 3.78, 0.00073661, 1.99, 3.455, 0.468, 63.3, 67.2, 59.8
1280, 3.74, 0.00072321, 1.89, 3.226, 0.485, 64.6, 68.0, 61.5
1408, 3.76, 0.00070982, 1.83, 3.283, 0.467, 63.0, 67.6, 59.0
1536, 3.83, 0.00069643, 1.79, 3.264, 0.475, 63.4, 68.3, 59.2
1664, 3.95, 0.00068304, 1.76, 3.319, 0.477, 63.7, 68.4, 59.6
1792, 3.95, 0.00066964, 1.75, 3.319, 0.474, 63.2, 68.5, 58.7
1920, 4.02, 0.00065625, 1.68, 3.283, 0.477, 63.5, 68.7, 59.0
2048, 4.05, 0.00064286, 1.66, 3.305, 0.482, 63.8, 69.2, 59.1
2176, 3.99, 0.00062946, 1.64, 3.289, 0.479, 63.6, 68.9, 59.1
2304, 4.04, 0.00061607, 1.64, 3.369, 0.478, 63.5, 69.0, 58.7
2432, 3.98, 0.00060268, 1.6, 3.362, 0.475, 63.1, 69.1, 58.0
2560, 4.09, 0.00058929, 1.55, 3.354, 0.472, 62.8, 68.9, 57.7
2688, 4.03, 0.00057589, 1.58, 3.375, 0.466, 62.3, 68.8, 56.9
2816, 4.0, 0.0005625, 1.54, 3.375, 0.473, 62.8, 69.2, 57.5
2944, 4.01, 0.00054911, 1.53, 3.428, 0.47, 62.6, 69.1, 57.2
3072, 4.02, 0.00053571, 1.48, 3.435, 0.47, 62.7, 68.8, 57.6
3200, 4.03, 0.00052232, 1.51, 3.51, 0.46, 61.7, 68.6, 56.1
3328, 4.0, 0.00050893, 1.48, 3.525, 0.461, 61.8, 68.6, 56.2
3456, 4.03, 0.00049554, 1.46, 3.499, 0.47, 62.5, 69.3, 56.9
3584, 3.85, 0.00048214, 1.45, 3.567, 0.464, 61.9, 69.1, 56.1
3712, 3.77, 0.00046875, 1.45, 3.506, 0.459, 61.5, 68.8, 55.6
3840, 3.68, 0.00045536, 1.42, 3.541, 0.464, 61.9, 69.1, 55.9
3968, 3.69, 0.00044196, 1.42, 3.582, 0.457, 61.3, 68.9, 55.1
4096, 3.85, 0.00042857, 1.39, 3.608, 0.451, 61.0, 68.1, 55.2
4224, 3.76, 0.00041518, 1.41, 3.58, 0.464, 61.9, 69.1, 56.0
4352, 3.63, 0.00040179, 1.38, 3.565, 0.46, 61.7, 68.7, 55.9
4480, 3.67, 0.00038839, 1.36, 3.609, 0.455, 61.3, 68.3, 55.6
4608, 3.64, 0.000375, 1.37, 3.66, 0.454, 61.2, 68.5, 55.3
4736, 3.63, 0.00036161, 1.36, 3.657, 0.453, 61.0, 68.6, 54.9
4864, 3.64, 0.00034821, 1.35, 3.627, 0.459, 61.5, 68.7, 55.7
4992, 3.67, 0.00033482, 1.33, 3.673, 0.454, 61.3, 68.1, 55.8
5120, 3.6, 0.00032143, 1.33, 3.687, 0.447, 60.5, 68.2, 54.3
5248, 3.65, 0.00030804, 1.33, 3.677, 0.449, 60.7, 68.2, 54.8
5376, 3.73, 0.00029464, 1.31, 3.708, 0.451, 60.8, 68.4, 54.8
5504, 3.74, 0.00028125, 1.31, 3.688, 0.462, 61.8, 68.9, 56.1
5632, 3.84, 0.00026786, 1.29, 3.748, 0.447, 60.6, 68.0, 54.7
5760, 3.88, 0.00025446, 1.3, 3.714, 0.451, 61.0, 68.1, 55.2
5888, 3.8, 0.00024107, 1.29, 3.706, 0.458, 61.5, 68.6, 55.8
6016, 3.87, 0.00022768, 1.26, 3.753, 0.456, 61.3, 68.6, 55.4
6144, 3.85, 0.00021429, 1.29, 3.718, 0.458, 61.4, 68.7, 55.5
6272, 3.79, 0.00020089, 1.27, 3.769, 0.453, 61.0, 68.5, 55.0
6400, 3.85, 0.0001875, 1.27, 3.765, 0.449, 60.8, 68.2, 54.8
6528, 3.88, 0.00017411, 1.27, 3.771, 0.455, 61.2, 68.5, 55.3
6656, 3.81, 0.00016071, 1.26, 3.776, 0.457, 61.4, 68.6, 55.5
6784, 3.83, 0.00014732, 1.24, 3.806, 0.453, 61.0, 68.5, 55.1
6912, 3.76, 0.00013393, 1.26, 3.789, 0.45, 61.0, 68.1, 55.2
7040, 3.75, 0.00012054, 1.25, 3.785, 0.46, 61.7, 68.7, 56.0
7168, 3.89, 0.00010714, 1.23, 3.792, 0.45, 60.9, 68.2, 55.0
7296, 3.78, 9.375e-05, 1.22, 3.766, 0.457, 61.5, 68.6, 55.7
7424, 3.8, 8.036e-05, 1.26, 3.78, 0.449, 60.8, 68.0, 55.0
7552, 3.85, 6.696e-05, 1.22, 3.796, 0.448, 60.8, 68.0, 54.9
7680, 3.88, 5.357e-05, 1.24, 3.794, 0.452, 61.1, 68.2, 55.3
7808, 3.84, 4.018e-05, 1.23, 3.813, 0.445, 60.6, 67.7, 54.8
7936, 3.82, 2.679e-05, 1.22, 3.801, 0.453, 61.2, 68.2, 55.5
8064, 3.86, 1.339e-05, 1.22, 3.83, 0.455, 61.4, 68.3, 55.7
8192, 3.78, 0.0, 1.23, 3.833, 0.453, 61.1, 68.3, 55.3
