step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1e-07, n/a, 5.87, 0.158, 43.3, 47.4, 39.8
64, 3.88, 6.25e-06, 5.6, 5.778, 0.167, 44.4, 47.8, 41.5
128, 3.85, 1.25e-05, 5.38, 5.512, 0.187, 47.3, 48.2, 46.3
192, 3.93, 1.875e-05, 4.97, 5.176, 0.177, 47.8, 46.8, 48.8
256, 3.9, 2.5e-05, 4.54, 4.855, 0.194, 49.8, 47.2, 52.7
320, 3.89, 3.125e-05, 4.23, 4.623, 0.198, 50.4, 47.2, 54.1
384, 3.88, 3.75e-05, 3.98, 4.423, 0.206, 50.9, 47.7, 54.6
448, 3.89, 4.375e-05, 3.75, 4.254, 0.214, 51.4, 48.1, 55.2
512, 3.88, 5e-05, 3.55, 4.171, 0.228, 52.1, 49.0, 55.8
576, 3.87, 4.911e-05, 3.39, 4.05, 0.244, 53.2, 49.8, 57.0
640, 3.93, 4.821e-05, 3.25, 4.013, 0.237, 52.7, 49.6, 56.3
704, 3.89, 4.732e-05, 3.14, 3.937, 0.249, 53.5, 50.3, 57.1
768, 3.92, 4.643e-05, 3.06, 3.881, 0.257, 53.7, 50.9, 56.9
832, 3.9, 4.554e-05, 2.98, 3.85, 0.261, 54.1, 51.1, 57.4
896, 3.87, 4.464e-05, 2.92, 3.827, 0.261, 54.1, 51.1, 57.4
960, 3.9, 4.375e-05, 2.87, 3.816, 0.263, 54.1, 51.3, 57.3
1024, 3.9, 4.286e-05, 2.82, 3.793, 0.265, 54.2, 51.4, 57.4
1088, 3.87, 4.196e-05, 2.77, 3.782, 0.273, 54.7, 52.0, 57.7
1152, 3.76, 4.107e-05, 2.74, 3.791, 0.273, 54.6, 52.0, 57.4
1216, 3.73, 4.018e-05, 2.7, 3.752, 0.275, 54.7, 52.1, 57.6
1280, 3.73, 3.929e-05, 2.67, 3.747, 0.279, 54.9, 52.5, 57.4
1344, 3.7, 3.839e-05, 2.64, 3.761, 0.28, 54.9, 52.6, 57.4
1408, 3.7, 3.75e-05, 2.61, 3.735, 0.282, 55.0, 52.8, 57.3
1472, 3.7, 3.661e-05, 2.58, 3.736, 0.287, 55.3, 53.0, 57.9
1536, 3.72, 3.571e-05, 2.56, 3.722, 0.278, 54.6, 52.5, 56.9
1600, 3.71, 3.482e-05, 2.53, 3.751, 0.292, 55.5, 53.4, 57.8
1664, 3.7, 3.393e-05, 2.51, 3.715, 0.293, 55.6, 53.6, 57.7
1728, 3.72, 3.304e-05, 2.49, 3.743, 0.288, 55.2, 53.2, 57.4
