step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 4.9e-07, n/a, 7.431, 0.119, 34.9, 43.5, 29.2
64, 3.94, 3.125e-05, 6.28, 6.222, 0.132, 39.1, 43.1, 35.7
128, 3.94, 6.25e-05, 4.94, 4.896, 0.241, 50.0, 48.5, 51.6
192, 3.94, 9.375e-05, 4.07, 4.076, 0.303, 54.9, 51.3, 59.0
256, 3.96, 0.000125, 3.53, 3.617, 0.371, 59.2, 55.5, 63.3
320, 3.95, 0.00015625, 3.21, 3.419, 0.406, 61.3, 58.0, 64.9
384, 3.94, 0.0001875, 3.01, 3.322, 0.419, 61.9, 59.2, 65.0
448, 4.02, 0.00021875, 2.86, 3.283, 0.427, 62.4, 59.9, 65.0
512, 4.05, 0.00025, 2.74, 3.265, 0.44, 63.1, 61.1, 65.4
576, 4.05, 0.00024554, 2.63, 3.256, 0.443, 63.2, 61.3, 65.3
640, 4.02, 0.00024107, 2.54, 3.257, 0.446, 63.3, 62.0, 64.6
704, 3.99, 0.00023661, 2.46, 3.235, 0.447, 63.3, 62.2, 64.4
768, 4.15, 0.00023214, 2.39, 3.219, 0.452, 63.5, 62.9, 64.1
832, 4.03, 0.00022768, 2.33, 3.229, 0.455, 63.6, 63.3, 64.0
896, 3.98, 0.00022321, 2.27, 3.255, 0.451, 63.3, 63.3, 63.3
960, 4.03, 0.00021875, 2.21, 3.244, 0.458, 63.7, 63.7, 63.7
1024, 3.96, 0.00021429, 2.16, 3.248, 0.456, 63.5, 63.7, 63.4
1088, 3.99, 0.00020982, 2.12, 3.273, 0.454, 63.3, 64.0, 62.6
1152, 3.99, 0.00020536, 2.09, 3.284, 0.451, 62.9, 63.9, 62.0
1216, 4.38, 0.00020089, 2.05, 3.278, 0.46, 63.6, 64.5, 62.6
1280, 4.16, 0.00019643, 2.02, 3.305, 0.457, 63.4, 64.3, 62.4
1344, 4.11, 0.00019196, 1.98, 3.297, 0.461, 63.7, 64.6, 62.9
1408, 4.01, 0.0001875, 1.95, 3.325, 0.456, 63.2, 64.4, 62.2
1472, 4.05, 0.00018304, 1.92, 3.317, 0.456, 63.2, 64.5, 62.0
1536, 4.06, 0.00017857, 1.9, 3.339, 0.456, 63.2, 64.5, 61.9
1600, 4.08, 0.00017411, 1.88, 3.355, 0.455, 63.1, 64.7, 61.5
1664, 4.06, 0.00016964, 1.85, 3.351, 0.452, 62.9, 64.4, 61.4
1728, 3.98, 0.00016518, 1.83, 3.359, 0.456, 63.1, 64.6, 61.7
1792, 3.93, 0.00016071, 1.81, 3.384, 0.449, 62.6, 64.4, 60.8
1856, 3.92, 0.00015625, 1.79, 3.382, 0.454, 63.0, 64.7, 61.3
1920, 3.91, 0.00015179, 1.77, 3.413, 0.448, 62.5, 64.4, 60.6
1984, 3.92, 0.00014732, 1.75, 3.392, 0.448, 62.5, 64.3, 60.7
2048, 3.89, 0.00014286, 1.74, 3.423, 0.443, 62.2, 64.0, 60.4
2112, 3.86, 0.00013839, 1.72, 3.436, 0.45, 62.6, 64.6, 60.7
2176, 3.88, 0.00013393, 1.7, 3.459, 0.445, 62.2, 64.4, 60.1
2240, 3.92, 0.00012946, 1.69, 3.459, 0.452, 62.7, 64.9, 60.7
2304, 3.93, 0.000125, 1.68, 3.491, 0.447, 62.3, 64.6, 60.2
2368, 3.88, 0.00012054, 1.66, 3.478, 0.449, 62.4, 64.7, 60.3
2432, 4.0, 0.00011607, 1.65, 3.494, 0.444, 62.1, 64.3, 60.0
2496, 3.85, 0.00011161, 1.64, 3.52, 0.446, 62.1, 64.9, 59.5
2560, 3.95, 0.00010714, 1.63, 3.519, 0.447, 62.3, 64.7, 60.1
2624, 4.02, 0.00010268, 1.62, 3.518, 0.444, 62.1, 64.4, 59.9
2688, 3.92, 9.821e-05, 1.61, 3.54, 0.443, 61.9, 64.5, 59.5
2752, 4.01, 9.375e-05, 1.6, 3.57, 0.451, 62.5, 65.1, 60.1
2816, 3.97, 8.929e-05, 1.59, 3.54, 0.44, 61.7, 64.4, 59.2
2880, 4.0, 8.482e-05, 1.58, 3.566, 0.445, 62.1, 64.5, 59.8
2944, 3.94, 8.036e-05, 1.57, 3.576, 0.443, 61.9, 64.6, 59.4
3008, 3.94, 7.589e-05, 1.56, 3.57, 0.45, 62.4, 65.0, 60.0
3072, 3.99, 7.143e-05, 1.56, 3.597, 0.441, 61.7, 64.4, 59.3
3136, 3.92, 6.696e-05, 1.55, 3.593, 0.445, 62.0, 64.8, 59.5
3200, 3.95, 6.25e-05, 1.54, 3.597, 0.443, 61.9, 64.4, 59.6
3264, 3.96, 5.804e-05, 1.54, 3.604, 0.445, 62.0, 64.8, 59.5
3328, 3.96, 5.357e-05, 1.53, 3.623, 0.445, 62.0, 64.7, 59.5
3392, 4.12, 4.911e-05, 1.53, 3.613, 0.447, 62.2, 64.8, 59.8
3456, 3.97, 4.464e-05, 1.52, 3.633, 0.446, 62.1, 64.8, 59.6
3520, 3.96, 4.018e-05, 1.52, 3.63, 0.444, 62.0, 64.6, 59.5
3584, 3.94, 3.571e-05, 1.51, 3.623, 0.443, 61.8, 64.6, 59.3
3648, 4.02, 3.125e-05, 1.51, 3.639, 0.436, 61.4, 64.2, 58.7
3712, 4.0, 2.679e-05, 1.51, 3.622, 0.444, 61.9, 64.7, 59.4
3776, 3.95, 2.232e-05, 1.5, 3.628, 0.439, 61.6, 64.3, 59.1
3840, 4.06, 1.786e-05, 1.5, 3.651, 0.442, 61.8, 64.6, 59.1
3904, 3.97, 1.339e-05, 1.5, 3.638, 0.443, 61.9, 64.6, 59.4
3968, 3.94, 8.93e-06, 1.5, 3.637, 0.448, 62.2, 65.0, 59.6
4032, 3.94, 4.46e-06, 1.5, 3.647, 0.444, 62.0, 64.7, 59.5
4096, 4.05, 0.0, 1.5, 3.643, 0.443, 61.9, 64.5, 59.6
