step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 4.9e-07, n/a, 5.751, 0.283, 50.7, 57.4, 45.4
128, 3.92, 6.25e-05, 4.93, 4.836, 0.317, 56.0, 56.4, 55.6
256, 4.12, 0.000125, 3.73, 4.136, 0.38, 60.8, 59.2, 62.4
384, 3.79, 0.0001875, 3.17, 3.775, 0.425, 63.6, 61.9, 65.5
512, 4.05, 0.00025, 2.88, 3.548, 0.463, 65.9, 64.7, 67.1
640, 3.9, 0.0003125, 2.65, 3.408, 0.476, 66.7, 65.5, 67.9
768, 4.22, 0.000375, 2.57, 3.385, 0.48, 66.9, 65.9, 67.9
896, 3.95, 0.0004375, 2.49, 3.338, 0.492, 67.7, 66.6, 68.9
1024, 3.97, 0.0005, 2.29, 3.357, 0.491, 67.4, 67.1, 67.7
1152, 4.02, 0.00049107, 2.29, 3.315, 0.499, 67.9, 67.9, 67.9
1280, 3.86, 0.00048214, 2.21, 3.327, 0.504, 68.2, 68.1, 68.3
1408, 3.9, 0.00047321, 2.12, 3.283, 0.501, 67.9, 68.1, 67.8
1536, 3.82, 0.00046429, 2.15, 3.292, 0.503, 68.0, 68.4, 67.5
1664, 3.96, 0.00045536, 2.12, 3.306, 0.512, 68.6, 68.9, 68.2
1792, 4.03, 0.00044643, 2.01, 3.278, 0.508, 68.3, 68.9, 67.8
1920, 3.8, 0.0004375, 2.05, 3.261, 0.508, 68.3, 68.8, 67.7
2048, 4.0, 0.00042857, 2.01, 3.306, 0.513, 68.6, 69.1, 68.2
2176, 4.01, 0.00041964, 1.93, 3.311, 0.514, 68.6, 69.4, 67.8
2304, 3.72, 0.00041071, 2.02, 3.275, 0.508, 68.0, 69.4, 66.7
2432, 3.93, 0.00040179, 1.9, 3.25, 0.516, 68.6, 70.0, 67.3
2560, 3.99, 0.00039286, 1.92, 3.275, 0.517, 68.6, 70.2, 67.0
2688, 3.84, 0.00038393, 1.98, 3.252, 0.516, 68.6, 70.0, 67.3
2816, 3.97, 0.000375, 1.89, 3.233, 0.513, 68.4, 69.9, 66.9
2944, 3.94, 0.00036607, 1.9, 3.256, 0.51, 68.1, 69.8, 66.6
3072, 3.84, 0.00035714, 1.88, 3.264, 0.515, 68.4, 70.4, 66.5
3200, 3.92, 0.00034821, 1.89, 3.258, 0.516, 68.6, 70.0, 67.1
3328, 3.83, 0.00033929, 1.84, 3.229, 0.51, 68.0, 70.0, 66.1
3456, 3.96, 0.00033036, 1.88, 3.244, 0.515, 68.3, 70.5, 66.2
3584, 3.93, 0.00032143, 1.86, 3.223, 0.52, 68.7, 70.7, 66.8
3712, 3.86, 0.0003125, 1.87, 3.206, 0.522, 68.9, 70.8, 67.0
