step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 7.3e-07, n/a, 5.87, 0.158, 43.3, 47.4, 39.8
128, 3.91, 9.375e-05, 4.84, 4.614, 0.201, 50.3, 47.6, 53.4
256, 3.83, 0.0001875, 3.48, 3.829, 0.28, 55.4, 51.9, 59.5
384, 3.94, 0.00028125, 2.84, 3.554, 0.321, 58.4, 53.7, 64.0
512, 3.86, 0.000375, 2.6, 3.457, 0.341, 59.2, 55.3, 63.8
640, 3.92, 0.00046875, 2.4, 3.433, 0.366, 61.0, 56.4, 66.4
768, 3.81, 0.0005625, 2.32, 3.407, 0.377, 61.4, 57.6, 65.8
896, 3.97, 0.00065625, 2.23, 3.394, 0.388, 61.5, 59.3, 63.9
1024, 3.91, 0.00075, 2.13, 3.426, 0.385, 61.4, 58.9, 64.1
1152, 3.82, 0.00073661, 2.1, 3.466, 0.388, 61.3, 59.7, 63.0
1280, 3.99, 0.00072321, 1.98, 3.338, 0.403, 62.1, 60.9, 63.4
1408, 3.79, 0.00070982, 2.0, 3.417, 0.39, 60.9, 60.8, 60.9
1536, 4.0, 0.00069643, 1.89, 3.399, 0.402, 61.7, 61.4, 62.0
1664, 3.89, 0.00068304, 1.91, 3.423, 0.388, 60.7, 60.8, 60.6
1792, 3.83, 0.00066964, 1.89, 3.463, 0.401, 61.6, 61.6, 61.5
1920, 3.89, 0.00065625, 1.84, 3.444, 0.393, 60.8, 61.5, 60.1
2048, 3.9, 0.00064286, 1.81, 3.428, 0.397, 61.0, 61.9, 60.1
2176, 3.85, 0.00062946, 1.78, 3.55, 0.386, 60.2, 61.3, 59.3
2304, 3.91, 0.00061607, 1.81, 3.458, 0.396, 60.9, 61.9, 59.9
2432, 3.89, 0.00060268, 1.73, 3.534, 0.39, 60.4, 61.6, 59.2
2560, 3.93, 0.00058929, 1.74, 3.546, 0.393, 60.5, 62.0, 59.0
2688, 3.83, 0.00057589, 1.75, 3.523, 0.388, 60.0, 61.9, 58.2
2816, 3.99, 0.0005625, 1.69, 3.528, 0.392, 60.3, 62.3, 58.4
2944, 3.86, 0.00054911, 1.7, 3.635, 0.387, 59.7, 62.3, 57.4
3072, 3.89, 0.00053571, 1.65, 3.636, 0.382, 59.4, 61.9, 57.1
3200, 3.93, 0.00052232, 1.65, 3.61, 0.384, 59.4, 62.2, 56.8
3328, 3.87, 0.00050893, 1.66, 3.611, 0.388, 59.6, 62.7, 56.8
3456, 3.87, 0.00049554, 1.64, 3.666, 0.39, 59.8, 62.6, 57.3
3584, 3.82, 0.00048214, 1.64, 3.708, 0.386, 59.4, 62.6, 56.5
3712, 3.91, 0.00046875, 1.61, 3.675, 0.391, 59.8, 62.8, 57.0
3840, 3.92, 0.00045536, 1.58, 3.715, 0.391, 59.7, 62.9, 56.8
3968, 3.87, 0.00044196, 1.58, 3.716, 0.384, 59.1, 62.6, 56.0
4096, 3.92, 0.00042857, 1.57, 3.734, 0.389, 59.5, 63.0, 56.3
4224, 3.82, 0.00041518, 1.57, 3.713, 0.39, 59.5, 63.2, 56.3
4352, 3.99, 0.00040179, 1.52, 3.71, 0.387, 59.3, 62.9, 56.1
4480, 3.79, 0.00038839, 1.56, 3.793, 0.394, 59.9, 63.3, 56.8
4608, 3.83, 0.000375, 1.54, 3.782, 0.389, 59.4, 63.1, 56.1
4736, 3.92, 0.00036161, 1.53, 3.771, 0.389, 59.4, 63.1, 56.1
4864, 3.84, 0.00034821, 1.51, 3.842, 0.392, 59.7, 63.1, 56.6
4992, 3.97, 0.00033482, 1.48, 3.808, 0.389, 59.4, 63.2, 56.0
5120, 3.83, 0.00032143, 1.52, 3.841, 0.392, 59.6, 63.4, 56.2
5248, 3.83, 0.00030804, 1.49, 3.879, 0.388, 59.3, 63.1, 55.8
5376, 3.98, 0.00029464, 1.42, 3.867, 0.391, 59.5, 63.3, 56.1
5504, 3.72, 0.00028125, 1.5, 3.871, 0.393, 59.6, 63.5, 56.2
5632, 3.89, 0.00026786, 1.46, 3.93, 0.394, 59.8, 63.4, 56.5
5760, 3.83, 0.00025446, 1.44, 3.912, 0.39, 59.5, 63.1, 56.2
5888, 3.93, 0.00024107, 1.44, 3.879, 0.389, 59.3, 63.3, 55.9
6016, 3.77, 0.00022768, 1.44, 3.934, 0.392, 59.6, 63.4, 56.2
6144, 3.96, 0.00021429, 1.42, 3.912, 0.39, 59.4, 63.3, 56.1
6272, 3.8, 0.00020089, 1.43, 3.951, 0.384, 59.0, 63.0, 55.5
6400, 3.86, 0.0001875, 1.39, 3.997, 0.391, 59.5, 63.4, 56.0
6528, 3.94, 0.00017411, 1.41, 3.972, 0.39, 59.5, 63.1, 56.4
6656, 3.8, 0.00016071, 1.41, 3.996, 0.395, 59.7, 63.7, 56.2
6784, 3.88, 0.00014732, 1.37, 4.007, 0.39, 59.4, 63.3, 56.0
6912, 3.78, 0.00013393, 1.41, 4.053, 0.386, 59.1, 63.0, 55.7
7040, 3.88, 0.00012054, 1.38, 4.041, 0.39, 59.5, 63.3, 56.1
7168, 3.8, 0.00010714, 1.39, 4.058, 0.386, 59.2, 63.0, 55.8
7296, 3.86, 9.375e-05, 1.36, 4.076, 0.384, 59.0, 62.9, 55.6
7424, 3.76, 8.036e-05, 1.38, 4.085, 0.385, 59.2, 62.9, 55.9
7552, 3.87, 6.696e-05, 1.35, 3.995, 0.383, 59.0, 62.7, 55.7
7680, 3.94, 5.357e-05, 1.37, 4.038, 0.386, 59.2, 63.0, 55.8
7808, 3.8, 4.018e-05, 1.37, 4.072, 0.387, 59.2, 63.1, 55.8
7936, 3.87, 2.679e-05, 1.35, 4.085, 0.382, 58.9, 62.6, 55.6
8064, 3.87, 1.339e-05, 1.35, 4.034, 0.383, 59.0, 62.7, 55.7
