step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 9.8e-07, n/a, 5.857, 0.159, 43.3, 47.4, 39.9
128, 4.03, 0.000125, 4.71, 4.456, 0.217, 51.9, 48.1, 56.4
256, 4.0, 0.00025, 3.29, 3.704, 0.301, 57.2, 52.4, 62.9
384, 3.83, 0.000375, 2.74, 3.457, 0.325, 58.5, 54.0, 63.8
512, 4.26, 0.0005, 2.47, 3.405, 0.348, 59.7, 55.6, 64.5
640, 4.16, 0.000625, 2.44, 3.342, 0.371, 60.9, 57.4, 64.7
768, 3.94, 0.00075, 2.31, 3.287, 0.388, 61.6, 59.1, 64.2
896, 3.92, 0.000875, 2.19, 3.272, 0.388, 61.6, 59.2, 64.1
1024, 4.01, 0.001, 2.12, 3.279, 0.394, 61.3, 60.8, 61.8
1152, 3.91, 0.00098214, 2.08, 3.172, 0.407, 62.4, 61.0, 63.9
1280, 4.12, 0.00096429, 1.97, 3.21, 0.41, 62.4, 61.6, 63.4
1408, 4.18, 0.00094643, 2.07, 3.201, 0.411, 62.2, 62.3, 62.1
1536, 4.07, 0.00092857, 1.98, 3.199, 0.401, 61.5, 61.7, 61.2
1664, 4.02, 0.00091071, 1.95, 3.198, 0.41, 61.9, 62.7, 61.1
1792, 3.94, 0.00089286, 1.99, 3.188, 0.416, 62.2, 63.1, 61.4
1920, 3.94, 0.000875, 1.96, 3.285, 0.43, 63.1, 64.1, 62.1
2048, 3.95, 0.00085714, 1.87, 3.156, 0.424, 62.2, 64.7, 60.0
2176, 3.95, 0.00083929, 1.94, 3.18, 0.423, 62.2, 64.4, 60.2
2304, 3.92, 0.00082143, 1.92, 3.155, 0.417, 61.4, 64.7, 58.4
2432, 3.99, 0.00080357, 1.75, 3.198, 0.424, 61.9, 65.1, 59.0
2560, 3.89, 0.00078571, 1.83, 3.154, 0.438, 63.1, 65.6, 60.8
2688, 4.15, 0.00076786, 1.83, 3.112, 0.422, 61.6, 65.5, 58.1
2816, 4.19, 0.00075, 1.79, 3.169, 0.44, 62.8, 66.5, 59.5
2944, 3.89, 0.00073214, 1.87, 3.171, 0.442, 63.1, 66.6, 59.8
3072, 3.85, 0.00071429, 1.84, 3.116, 0.442, 62.9, 66.7, 59.6
3200, 4.23, 0.00069643, 1.82, 3.124, 0.443, 62.8, 67.2, 59.0
3328, 4.05, 0.00067857, 1.81, 3.113, 0.445, 63.0, 67.1, 59.4
3456, 3.82, 0.00066071, 1.76, 3.117, 0.443, 62.9, 67.2, 59.0
3584, 4.11, 0.00064286, 1.78, 3.148, 0.436, 62.2, 67.1, 57.9
3712, 4.0, 0.000625, 1.77, 3.172, 0.445, 62.7, 67.7, 58.3
3840, 4.11, 0.00060714, 1.73, 3.138, 0.444, 62.5, 68.0, 57.9
3968, 4.12, 0.00058929, 1.73, 3.153, 0.446, 62.3, 68.7, 57.0
4096, 3.83, 0.00057143, 1.73, 3.093, 0.449, 62.8, 68.5, 57.9
4224, 4.06, 0.00055357, 1.83, 3.086, 0.444, 62.5, 68.1, 57.7
4352, 4.04, 0.00053571, 1.71, 3.087, 0.449, 62.8, 68.5, 58.0
4480, 3.98, 0.00051786, 1.76, 3.083, 0.442, 62.2, 68.1, 57.3
4608, 3.83, 0.0005, 1.75, 3.099, 0.442, 62.2, 68.2, 57.3
4736, 4.02, 0.00048214, 1.63, 3.09, 0.447, 62.4, 68.7, 57.1
4864, 4.06, 0.00046429, 1.65, 3.076, 0.448, 62.4, 68.8, 57.1
4992, 4.03, 0.00044643, 1.66, 3.04, 0.453, 62.9, 69.1, 57.7
5120, 3.88, 0.00042857, 1.77, 3.092, 0.448, 62.6, 68.7, 57.4
5248, 3.97, 0.00041071, 1.7, 3.071, 0.444, 62.1, 68.7, 56.7
5376, 4.24, 0.00039286, 1.65, 3.06, 0.45, 62.6, 69.0, 57.3
5504, 3.81, 0.000375, 1.75, 3.068, 0.446, 62.2, 68.9, 56.6
5632, 3.99, 0.00035714, 1.69, 3.036, 0.45, 62.5, 69.2, 57.0
5760, 4.01, 0.00033929, 1.67, 3.031, 0.45, 62.4, 69.5, 56.6
5888, 3.98, 0.00032143, 1.65, 3.045, 0.451, 62.6, 69.2, 57.1
6016, 4.06, 0.00030357, 1.72, 3.029, 0.451, 62.5, 69.4, 56.8
6144, 4.04, 0.00028571, 1.6, 3.055, 0.445, 62.1, 68.9, 56.5
6272, 4.14, 0.00026786, 1.62, 3.04, 0.457, 62.9, 69.7, 57.4
6400, 4.09, 0.00025, 1.57, 3.077, 0.452, 62.5, 69.5, 56.8
6528, 4.01, 0.00023214, 1.66, 3.076, 0.451, 62.5, 69.4, 56.8
6656, 3.85, 0.00021429, 1.74, 3.056, 0.449, 62.4, 69.2, 56.7
6784, 4.06, 0.00019643, 1.67, 3.069, 0.455, 62.7, 69.7, 57.0
6912, 4.18, 0.00017857, 1.64, 3.074, 0.454, 62.7, 69.6, 57.0
7040, 3.85, 0.00016071, 1.64, 3.053, 0.449, 62.2, 69.4, 56.4
7168, 4.01, 0.00014286, 1.63, 3.065, 0.451, 62.4, 69.6, 56.6
7296, 3.97, 0.000125, 1.61, 3.079, 0.453, 62.6, 69.6, 56.9
7424, 4.04, 0.00010714, 1.64, 3.069, 0.456, 62.8, 69.8, 57.0
7552, 4.02, 8.929e-05, 1.66, 3.071, 0.455, 62.7, 69.9, 56.8
7680, 4.11, 7.143e-05, 1.53, 3.083, 0.455, 62.7, 69.8, 57.0
7808, 4.07, 5.357e-05, 1.6, 3.063, 0.45, 62.3, 69.5, 56.5
7936, 3.94, 3.571e-05, 1.57, 3.057, 0.453, 62.6, 69.6, 57.0
8064, 3.94, 1.786e-05, 1.63, 3.063, 0.451, 62.5, 69.4, 56.8
8192, 3.8, 0.0, 1.64, 3.064, 0.454, 62.6, 69.7, 56.8
