step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 2.4e-07, n/a, 7.279, 0.094, 33.8, 41.1, 28.7
128, 4.01, 3.125e-05, 5.77, 5.274, 0.151, 44.6, 42.4, 47.0
256, 4.23, 6.25e-05, 4.12, 4.064, 0.246, 51.9, 47.0, 58.0
384, 4.17, 9.375e-05, 3.25, 3.57, 0.297, 55.7, 49.0, 64.5
512, 4.03, 0.000125, 2.8, 3.363, 0.311, 56.7, 49.3, 66.7
640, 4.15, 0.00015625, 2.48, 3.293, 0.318, 57.2, 49.6, 67.3
768, 4.35, 0.0001875, 2.45, 3.217, 0.327, 57.7, 50.2, 67.9
896, 4.21, 0.00021875, 2.29, 3.173, 0.326, 57.4, 50.5, 66.6
1024, 4.03, 0.00025, 2.25, 3.126, 0.339, 58.2, 51.3, 67.2
1152, 4.23, 0.00024554, 2.03, 3.127, 0.338, 58.1, 51.3, 66.9
1280, 4.23, 0.00024107, 2.07, 3.109, 0.347, 58.6, 51.8, 67.4
1408, 4.1, 0.00023661, 1.98, 3.09, 0.353, 59.0, 52.2, 67.7
1536, 4.06, 0.00023214, 1.92, 3.081, 0.35, 58.8, 52.1, 67.4
1664, 4.24, 0.00022768, 1.85, 3.051, 0.355, 59.2, 52.3, 68.1
1792, 4.15, 0.00022321, 1.76, 3.037, 0.36, 59.4, 52.6, 68.3
1920, 4.03, 0.00021875, 1.85, 3.05, 0.363, 59.6, 52.7, 68.6
2048, 4.13, 0.00021429, 1.81, 3.027, 0.362, 59.5, 52.9, 67.9
2176, 3.98, 0.00020982, 1.6, 3.037, 0.365, 59.7, 52.8, 68.7
2304, 4.02, 0.00020536, 1.73, 3.013, 0.372, 60.2, 53.3, 69.1
2432, 4.01, 0.00020089, 1.83, 3.008, 0.37, 60.0, 53.2, 68.7
2560, 4.15, 0.00019643, 1.65, 2.993, 0.377, 60.5, 53.6, 69.4
2688, 4.04, 0.00019196, 1.73, 2.996, 0.375, 60.3, 53.4, 69.2
2816, 3.94, 0.0001875, 1.7, 2.982, 0.38, 60.6, 53.8, 69.4
2944, 3.86, 0.00018304, 1.61, 3.003, 0.39, 61.3, 54.2, 70.5
3072, 4.21, 0.00017857, 1.63, 2.998, 0.384, 60.8, 54.0, 69.6
3200, 4.3, 0.00017411, 1.59, 2.995, 0.384, 60.8, 54.1, 69.5
3328, 4.0, 0.00016964, 1.68, 2.966, 0.392, 61.3, 54.4, 70.2
3456, 3.99, 0.00016518, 1.63, 2.984, 0.391, 61.3, 54.4, 70.2
3584, 4.16, 0.00016071, 1.62, 2.965, 0.397, 61.6, 54.7, 70.6
3712, 4.2, 0.00015625, 1.63, 2.972, 0.395, 61.6, 54.5, 70.6
3840, 4.03, 0.00015179, 1.56, 2.95, 0.398, 61.7, 54.7, 70.8
3968, 3.9, 0.00014732, 1.63, 2.965, 0.4, 61.8, 54.9, 70.8
4096, 3.95, 0.00014286, 1.63, 2.959, 0.403, 62.1, 54.8, 71.6
4224, 4.33, 0.00013839, 1.51, 2.963, 0.399, 61.8, 54.8, 70.7
