step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1e-07, n/a, 7.279, 0.094, 33.8, 41.1, 28.7
128, 3.89, 1.25e-05, 6.17, 6.138, 0.085, 37.2, 39.2, 35.4
256, 3.91, 2.5e-05, 4.84, 4.857, 0.19, 47.6, 44.5, 51.2
384, 3.89, 3.75e-05, 3.99, 4.087, 0.248, 52.1, 47.1, 58.2
512, 3.88, 5e-05, 3.45, 3.66, 0.278, 54.5, 48.0, 63.1
640, 3.92, 6.25e-05, 3.07, 3.458, 0.296, 55.8, 48.7, 65.1
768, 3.93, 7.5e-05, 2.82, 3.365, 0.31, 56.7, 49.3, 66.6
896, 3.98, 8.75e-05, 2.58, 3.307, 0.311, 56.8, 49.3, 66.9
1024, 3.78, 0.0001, 2.51, 3.266, 0.313, 56.8, 49.4, 66.8
1152, 3.94, 9.821e-05, 2.35, 3.254, 0.321, 57.3, 49.9, 67.3
1280, 3.92, 9.643e-05, 2.28, 3.22, 0.327, 57.7, 50.2, 67.8
1408, 4.03, 9.464e-05, 2.17, 3.221, 0.324, 57.5, 50.1, 67.3
1536, 3.84, 9.286e-05, 2.2, 3.2, 0.329, 57.8, 50.3, 67.8
1664, 3.91, 9.107e-05, 2.09, 3.194, 0.321, 57.3, 49.9, 67.3
1792, 3.9, 8.929e-05, 2.07, 3.196, 0.323, 57.4, 50.0, 67.3
1920, 3.93, 8.75e-05, 2.04, 3.197, 0.328, 57.7, 50.4, 67.3
2048, 3.83, 8.571e-05, 2.01, 3.198, 0.325, 57.5, 50.3, 67.1
2176, 3.97, 8.393e-05, 1.95, 3.186, 0.324, 57.4, 50.2, 67.1
2304, 3.89, 8.214e-05, 1.91, 3.171, 0.327, 57.6, 50.4, 67.3
2432, 3.85, 8.036e-05, 1.94, 3.167, 0.323, 57.3, 50.2, 66.8
2560, 3.78, 7.857e-05, 1.91, 3.174, 0.326, 57.5, 50.4, 67.1
2688, 3.81, 7.679e-05, 1.9, 3.205, 0.323, 57.3, 50.4, 66.4
2816, 3.88, 7.5e-05, 1.87, 3.188, 0.322, 57.2, 50.2, 66.5
