step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1.5e-07, n/a, 7.09, 0.03, 15.3, 40.6, 9.4
64, 3.75, 9.37e-06, 6.72, 7.02, -0.016, 12.6, 33.3, 7.7
128, 3.65, 1.875e-05, 6.58, 6.794, -0.069, 9.4, 24.9, 5.8
192, 3.69, 2.812e-05, 6.19, 6.066, -0.115, 8.4, 19.3, 5.4
256, 3.67, 3.75e-05, 5.12, 5.034, -0.083, 16.2, 26.6, 11.7
320, 3.65, 4.687e-05, 4.71, 4.869, -0.072, 19.7, 28.7, 15.0
384, 3.69, 5.625e-05, 4.64, 4.763, -0.053, 22.1, 30.8, 17.2
448, 3.7, 6.562e-05, 4.56, 4.662, -0.049, 23.4, 31.3, 18.6
512, 3.63, 7.5e-05, 4.47, 4.511, -0.047, 26.8, 32.0, 23.0
576, 3.72, 7.366e-05, 4.31, 4.241, -0.052, 29.4, 32.1, 27.1
640, 3.67, 7.232e-05, 4.15, 4.05, -0.06, 31.6, 31.9, 31.3
704, 3.65, 7.098e-05, 4.01, 3.939, -0.068, 31.4, 31.5, 31.3
768, 3.63, 6.964e-05, 3.9, 3.843, -0.072, 31.3, 31.2, 31.3
832, 3.58, 6.83e-05, 3.8, 3.785, -0.078, 30.6, 30.8, 30.4
896, 3.62, 6.696e-05, 3.73, 3.756, -0.067, 31.9, 31.6, 32.2
960, 3.61, 6.562e-05, 3.66, 3.724, -0.076, 30.8, 31.0, 30.7
1024, 3.59, 6.429e-05, 3.61, 3.727, -0.069, 31.9, 31.5, 32.3
1088, 3.57, 6.295e-05, 3.56, 3.714, -0.074, 31.2, 31.1, 31.2
1152, 3.58, 6.161e-05, 3.51, 3.72, -0.078, 30.9, 30.9, 31.0
1216, 3.57, 6.027e-05, 3.46, 3.765, -0.068, 32.1, 31.6, 32.6
1280, 3.59, 5.893e-05, 3.42, 3.746, -0.07, 31.7, 31.4, 31.9
1344, 3.58, 5.759e-05, 3.37, 3.781, -0.071, 31.6, 31.3, 32.0
1408, 3.59, 5.625e-05, 3.33, 3.821, -0.059, 33.2, 32.2, 34.1
1472, 3.57, 5.491e-05, 3.29, 3.838, -0.067, 32.2, 31.7, 32.9
1536, 3.56, 5.357e-05, 3.25, 3.86, -0.068, 32.4, 31.6, 33.1
1600, 3.57, 5.223e-05, 3.21, 3.868, -0.067, 32.4, 31.7, 33.1
1664, 3.58, 5.089e-05, 3.18, 3.875, -0.06, 33.2, 32.2, 34.2
1728, 3.57, 4.955e-05, 3.14, 3.931, -0.055, 33.5, 32.5, 34.6
1792, 3.58, 4.821e-05, 3.11, 3.924, -0.06, 32.8, 32.1, 33.6
1856, 3.62, 4.687e-05, 3.07, 3.999, -0.05, 34.0, 32.8, 35.3
1920, 3.58, 4.554e-05, 3.04, 3.942, -0.053, 33.5, 32.6, 34.5
1984, 3.59, 4.42e-05, 3.02, 3.974, -0.056, 33.3, 32.4, 34.2
2048, 3.56, 4.286e-05, 2.99, 4.021, -0.053, 33.7, 32.6, 34.8
2112, 3.57, 4.152e-05, 2.96, 4.029, -0.053, 33.5, 32.6, 34.5
2176, 3.58, 4.018e-05, 2.93, 4.05, -0.044, 34.4, 33.2, 35.8
2240, 3.6, 3.884e-05, 2.91, 4.085, -0.04, 34.8, 33.4, 36.4
2304, 3.57, 3.75e-05, 2.89, 4.074, -0.053, 33.6, 32.6, 34.6
2368, 3.56, 3.616e-05, 2.87, 4.083, -0.051, 33.6, 32.7, 34.5
2432, 3.57, 3.482e-05, 2.85, 4.1, -0.051, 33.7, 32.7, 34.8
2496, 3.62, 3.348e-05, 2.82, 4.142, -0.055, 33.3, 32.4, 34.2
2560, 3.62, 3.214e-05, 2.81, 4.158, -0.057, 33.3, 32.3, 34.3
2624, 3.58, 3.08e-05, 2.79, 4.174, -0.049, 33.9, 32.9, 35.0
2688, 3.58, 2.946e-05, 2.77, 4.172, -0.039, 34.3, 33.4, 35.3
2752, 3.62, 2.812e-05, 2.75, 4.181, -0.048, 33.7, 32.9, 34.6
2816, 3.57, 2.679e-05, 2.74, 4.212, -0.039, 34.5, 33.4, 35.5
2880, 3.58, 2.545e-05, 2.72, 4.242, -0.054, 33.2, 32.5, 33.9
2944, 3.63, 2.411e-05, 2.71, 4.218, -0.058, 33.0, 32.2, 33.7
3008, 3.61, 2.277e-05, 2.7, 4.248, -0.049, 33.6, 32.8, 34.5
3072, 3.61, 2.143e-05, 2.68, 4.25, -0.046, 34.0, 33.0, 35.1
3136, 3.61, 2.009e-05, 2.67, 4.284, -0.045, 34.1, 33.1, 35.1
