step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 9.8e-07, n/a, 7.279, 0.094, 33.8, 41.1, 28.7
64, 3.86, 6.25e-05, 5.84, 5.233, 0.154, 44.6, 42.7, 46.7
128, 3.88, 0.000125, 4.22, 4.032, 0.245, 51.9, 46.9, 58.2
192, 3.87, 0.0001875, 3.36, 3.514, 0.285, 54.9, 48.4, 63.5
256, 3.86, 0.00025, 2.89, 3.419, 0.307, 56.3, 49.6, 64.9
320, 3.86, 0.0003125, 2.58, 3.422, 0.304, 55.9, 49.7, 63.9
384, 3.86, 0.000375, 2.35, 3.468, 0.296, 55.4, 49.4, 63.1
448, 3.87, 0.0004375, 2.14, 3.505, 0.304, 55.6, 50.1, 62.4
512, 3.85, 0.0005, 1.97, 3.517, 0.313, 56.2, 50.6, 63.2
576, 3.86, 0.00049107, 1.84, 3.716, 0.305, 55.7, 50.3, 62.2
640, 3.86, 0.00048214, 1.69, 3.796, 0.293, 54.8, 49.7, 61.1
704, 3.87, 0.00047321, 1.57, 3.851, 0.298, 55.2, 49.9, 61.7
768, 3.86, 0.00046429, 1.45, 3.877, 0.299, 55.2, 50.1, 61.4
832, 3.85, 0.00045536, 1.36, 4.015, 0.294, 54.8, 49.9, 60.7
896, 3.86, 0.00044643, 1.28, 4.115, 0.29, 54.5, 49.8, 60.3
960, 3.87, 0.0004375, 1.19, 4.198, 0.292, 54.7, 49.8, 60.5
1024, 3.87, 0.00042857, 1.12, 4.25, 0.297, 54.8, 50.4, 60.0
1088, 3.88, 0.00041964, 1.04, 4.377, 0.283, 53.9, 49.5, 59.0
1152, 3.87, 0.00041071, 0.99, 4.501, 0.288, 54.2, 50.0, 59.1
1216, 3.86, 0.00040179, 0.93, 4.512, 0.276, 53.6, 49.1, 58.9
1280, 3.87, 0.00039286, 0.87, 4.589, 0.286, 54.1, 49.7, 59.5
