step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1e-07, n/a, 5.857, 0.159, 43.3, 47.4, 39.9
128, 4.02, 1.25e-05, 5.44, 5.527, 0.177, 46.6, 47.6, 45.8
256, 4.07, 2.5e-05, 4.65, 4.88, 0.186, 49.6, 46.6, 53.0
384, 3.89, 3.75e-05, 4.04, 4.505, 0.212, 51.5, 47.8, 55.9
512, 4.27, 5e-05, 3.59, 4.213, 0.239, 53.3, 49.2, 58.3
640, 4.19, 6.25e-05, 3.31, 4.009, 0.26, 54.7, 50.2, 60.0
768, 3.97, 7.5e-05, 3.05, 3.846, 0.278, 55.7, 51.3, 61.0
896, 3.93, 8.75e-05, 2.84, 3.722, 0.297, 57.1, 52.1, 63.0
1024, 4.01, 0.0001, 2.68, 3.645, 0.31, 57.8, 52.9, 63.7
1152, 3.92, 9.821e-05, 2.58, 3.551, 0.312, 58.0, 52.9, 64.1
1280, 4.07, 9.643e-05, 2.47, 3.543, 0.327, 58.8, 53.9, 64.6
1408, 4.13, 9.464e-05, 2.52, 3.454, 0.337, 59.4, 54.5, 65.3
1536, 4.05, 9.286e-05, 2.41, 3.447, 0.339, 59.5, 54.6, 65.4
1664, 4.0, 9.107e-05, 2.37, 3.452, 0.34, 59.4, 54.9, 64.7
1792, 3.9, 8.929e-05, 2.41, 3.426, 0.347, 59.9, 55.3, 65.3
1920, 3.9, 8.75e-05, 2.31, 3.363, 0.354, 60.2, 55.6, 65.7
2048, 3.91, 8.571e-05, 2.24, 3.363, 0.356, 60.4, 55.8, 65.9
2176, 3.91, 8.393e-05, 2.32, 3.369, 0.361, 60.6, 56.2, 65.9
2304, 3.9, 8.214e-05, 2.29, 3.339, 0.364, 60.8, 56.4, 65.9
2432, 3.95, 8.036e-05, 2.12, 3.339, 0.365, 60.8, 56.5, 65.8
2560, 3.87, 7.857e-05, 2.2, 3.347, 0.369, 61.0, 56.9, 65.8
2688, 4.09, 7.679e-05, 2.19, 3.327, 0.373, 61.3, 57.0, 66.3
2816, 4.13, 7.5e-05, 2.14, 3.321, 0.374, 61.3, 57.2, 65.9
2944, 3.86, 7.321e-05, 2.22, 3.307, 0.37, 61.0, 57.0, 65.7
3072, 3.79, 7.143e-05, 2.2, 3.292, 0.371, 61.1, 57.1, 65.6
3200, 4.16, 6.964e-05, 2.17, 3.3, 0.377, 61.4, 57.4, 66.1
3328, 4.0, 6.786e-05, 2.16, 3.28, 0.379, 61.5, 57.5, 66.1
3456, 3.78, 6.607e-05, 2.1, 3.296, 0.378, 61.5, 57.5, 66.1
3584, 4.04, 6.429e-05, 2.13, 3.297, 0.376, 61.3, 57.5, 65.6
3712, 3.94, 6.25e-05, 2.12, 3.275, 0.387, 62.0, 58.2, 66.3
3840, 4.07, 6.071e-05, 2.07, 3.287, 0.386, 61.9, 58.2, 66.1
3968, 4.12, 5.893e-05, 2.07, 3.29, 0.387, 61.8, 58.4, 65.7
4096, 3.83, 5.714e-05, 2.06, 3.283, 0.39, 62.0, 58.6, 65.8
4224, 4.03, 5.536e-05, 2.18, 3.278, 0.396, 62.4, 58.9, 66.3
4352, 4.03, 5.357e-05, 2.05, 3.262, 0.395, 62.4, 58.7, 66.6
4480, 3.98, 5.179e-05, 2.11, 3.26, 0.397, 62.4, 59.0, 66.3
4608, 3.81, 5e-05, 2.09, 3.271, 0.399, 62.6, 59.1, 66.5
4736, 4.02, 4.821e-05, 1.96, 3.255, 0.396, 62.4, 58.9, 66.5
