step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 4.9e-07, n/a, 7.279, 0.094, 33.8, 41.1, 28.7
128, 3.87, 6.25e-05, 5.41, 4.728, 0.21, 48.9, 45.7, 52.6
256, 4.1, 0.000125, 3.58, 3.648, 0.285, 54.8, 48.5, 63.1
384, 4.02, 0.0001875, 2.79, 3.37, 0.314, 56.8, 49.7, 66.4
512, 3.87, 0.00025, 2.44, 3.264, 0.324, 57.5, 49.9, 67.8
640, 3.92, 0.0003125, 2.19, 3.214, 0.336, 58.0, 51.1, 67.1
768, 4.14, 0.000375, 2.22, 3.18, 0.347, 58.7, 51.8, 67.7
896, 3.97, 0.0004375, 2.06, 3.097, 0.351, 58.8, 52.3, 67.2
1024, 3.84, 0.0005, 2.04, 3.057, 0.358, 59.2, 52.6, 67.8
1152, 4.04, 0.00049107, 1.84, 3.042, 0.368, 59.9, 53.2, 68.5
1280, 4.03, 0.00048214, 1.88, 3.046, 0.377, 60.5, 53.6, 69.3
1408, 3.92, 0.00047321, 1.8, 3.041, 0.387, 61.1, 54.1, 70.2
1536, 3.89, 0.00046429, 1.76, 3.005, 0.376, 60.3, 53.7, 68.7
1664, 4.01, 0.00045536, 1.7, 2.977, 0.388, 61.0, 54.4, 69.6
1792, 4.0, 0.00044643, 1.62, 2.999, 0.39, 61.2, 54.3, 70.2
1920, 3.89, 0.0004375, 1.71, 3.048, 0.387, 61.0, 54.4, 69.4
2048, 4.05, 0.00042857, 1.67, 2.977, 0.385, 60.8, 54.4, 68.9
2176, 3.95, 0.00041964, 1.48, 2.974, 0.385, 60.7, 54.7, 68.2
2304, 3.96, 0.00041071, 1.6, 2.961, 0.387, 60.8, 54.9, 68.2
2432, 3.9, 0.00040179, 1.7, 2.95, 0.387, 60.8, 54.9, 68.1
2560, 4.02, 0.00039286, 1.53, 2.968, 0.388, 60.9, 54.9, 68.2
2688, 3.99, 0.00038393, 1.61, 2.973, 0.383, 60.5, 54.8, 67.5
2816, 3.82, 0.000375, 1.58, 2.958, 0.392, 61.1, 55.1, 68.5
2944, 3.7, 0.00036607, 1.49, 2.943, 0.401, 61.7, 55.6, 69.3
3072, 4.07, 0.00035714, 1.52, 2.927, 0.393, 61.2, 55.2, 68.7
3200, 4.12, 0.00034821, 1.48, 2.926, 0.399, 61.5, 55.5, 69.0
3328, 4.07, 0.00033929, 1.56, 2.923, 0.399, 61.5, 55.6, 68.8
3456, 4.14, 0.00033036, 1.51, 2.927, 0.4, 61.7, 55.5, 69.4
3584, 4.35, 0.00032143, 1.51, 2.917, 0.4, 61.6, 55.6, 68.9
3712, 4.38, 0.0003125, 1.52, 2.926, 0.401, 61.7, 55.7, 69.1
3840, 4.18, 0.00030357, 1.45, 2.911, 0.398, 61.4, 55.8, 68.3
3968, 4.06, 0.00029464, 1.52, 2.92, 0.411, 62.3, 56.1, 70.0
4096, 4.13, 0.00028571, 1.52, 2.914, 0.399, 61.6, 55.4, 69.3
4224, 4.53, 0.00027679, 1.4, 2.961, 0.399, 61.5, 55.8, 68.3
4352, 4.17, 0.00026786, 1.51, 2.904, 0.401, 61.6, 55.8, 68.9
4480, 3.95, 0.00025893, 1.51, 2.884, 0.401, 61.6, 55.9, 68.6
4608, 4.36, 0.00025, 1.4, 2.891, 0.4, 61.6, 55.8, 68.7
4736, 4.08, 0.00024107, 1.47, 2.906, 0.4, 61.5, 55.9, 68.4
4864, 4.37, 0.00023214, 1.42, 2.901, 0.397, 61.4, 55.5, 68.6
4992, 3.95, 0.00022321, 1.4, 2.904, 0.404, 61.8, 55.9, 69.2
5120, 4.11, 0.00021429, 1.4, 2.877, 0.408, 62.0, 56.2, 69.2
5248, 4.08, 0.00020536, 1.38, 2.919, 0.399, 61.5, 55.8, 68.5
5376, 3.86, 0.00019643, 1.45, 2.881, 0.399, 61.5, 55.8, 68.4
