step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 7.3e-07, n/a, 7.307, 0.103, 34.3, 41.9, 29.0
128, 3.98, 9.375e-05, 5.22, 4.379, 0.244, 51.1, 47.6, 55.3
256, 4.15, 0.0001875, 3.42, 3.45, 0.332, 57.4, 51.7, 64.6
384, 4.16, 0.00028125, 2.77, 3.293, 0.351, 58.4, 53.2, 64.7
512, 4.14, 0.000375, 2.47, 3.24, 0.372, 59.6, 54.6, 65.6
640, 3.92, 0.00046875, 2.22, 3.166, 0.378, 59.9, 55.3, 65.3
768, 3.86, 0.0005625, 2.1, 3.189, 0.386, 60.2, 56.1, 65.1
896, 3.9, 0.00065625, 1.93, 3.143, 0.395, 60.8, 56.7, 65.5
1024, 3.71, 0.00075, 1.96, 3.129, 0.395, 60.8, 56.7, 65.5
1152, 3.82, 0.00073661, 1.83, 3.141, 0.387, 59.9, 57.0, 63.2
1280, 3.86, 0.00072321, 1.78, 3.146, 0.415, 61.9, 58.5, 65.7
1408, 3.92, 0.00070982, 1.69, 3.14, 0.411, 61.3, 58.8, 64.1
1536, 3.76, 0.00069643, 1.74, 3.155, 0.416, 61.7, 59.1, 64.6
1664, 3.82, 0.00068304, 1.64, 3.117, 0.409, 61.1, 59.0, 63.5
1792, 3.82, 0.00066964, 1.64, 3.22, 0.402, 60.5, 58.7, 62.4
1920, 4.01, 0.00065625, 1.62, 3.248, 0.404, 60.6, 58.9, 62.5
2048, 3.8, 0.00064286, 1.6, 3.182, 0.411, 61.2, 59.3, 63.2
2176, 3.94, 0.00062946, 1.54, 3.124, 0.418, 61.6, 59.7, 63.7
2304, 3.87, 0.00061607, 1.52, 3.131, 0.413, 61.3, 59.4, 63.3
2432, 3.85, 0.00060268, 1.54, 3.245, 0.409, 61.0, 59.3, 62.7
2560, 3.79, 0.00058929, 1.52, 3.253, 0.401, 60.4, 58.8, 62.2
2688, 3.84, 0.00057589, 1.51, 3.223, 0.406, 60.7, 59.2, 62.3
2816, 3.89, 0.0005625, 1.49, 3.249, 0.402, 60.5, 58.9, 62.1
2944, 3.9, 0.00054911, 1.44, 3.253, 0.404, 60.5, 59.2, 61.8
3072, 3.85, 0.00053571, 1.45, 3.272, 0.406, 60.6, 59.5, 61.8
3200, 3.83, 0.00052232, 1.43, 3.294, 0.402, 60.4, 59.0, 61.9
3328, 3.88, 0.00050893, 1.42, 3.289, 0.403, 60.6, 58.9, 62.4
3456, 3.78, 0.00049554, 1.42, 3.297, 0.405, 60.6, 59.3, 62.0
3584, 3.85, 0.00048214, 1.4, 3.294, 0.401, 60.3, 59.2, 61.4
3712, 3.85, 0.00046875, 1.38, 3.347, 0.401, 60.3, 59.2, 61.4
3840, 3.83, 0.00045536, 1.4, 3.336, 0.403, 60.4, 59.3, 61.5
3968, 3.9, 0.00044196, 1.33, 3.316, 0.403, 60.4, 59.2, 61.6
4096, 3.87, 0.00042857, 1.37, 3.35, 0.4, 60.3, 59.0, 61.6
4224, 3.8, 0.00041518, 1.37, 3.349, 0.405, 60.6, 59.4, 61.8
4352, 3.83, 0.00040179, 1.32, 3.389, 0.395, 59.8, 58.9, 60.8
4480, 3.86, 0.00038839, 1.33, 3.395, 0.403, 60.3, 59.3, 61.4
4608, 3.82, 0.000375, 1.33, 3.407, 0.4, 60.1, 59.3, 61.0
4736, 3.88, 0.00036161, 1.3, 3.376, 0.398, 59.9, 59.2, 60.7
4864, 3.89, 0.00034821, 1.3, 3.457, 0.395, 59.8, 59.0, 60.6
4992, 3.86, 0.00033482, 1.31, 3.463, 0.396, 59.8, 59.1, 60.5
5120, 3.75, 0.00032143, 1.3, 3.488, 0.393, 59.6, 58.8, 60.4
5248, 3.94, 0.00030804, 1.25, 3.461, 0.399, 60.0, 59.2, 60.9
5376, 3.79, 0.00029464, 1.31, 3.474, 0.398, 59.9, 59.2, 60.6
5504, 3.86, 0.00028125, 1.26, 3.447, 0.403, 60.3, 59.5, 61.1
5632, 3.78, 0.00026786, 1.26, 3.45, 0.395, 59.9, 58.9, 60.9
5760, 3.82, 0.00025446, 1.28, 3.486, 0.4, 60.1, 59.4, 60.8
5888, 3.76, 0.00024107, 1.22, 3.504, 0.395, 59.7, 59.0, 60.5
6016, 4.02, 0.00022768, 1.24, 3.495, 0.393, 59.6, 58.9, 60.4
6144, 3.94, 0.00021429, 1.25, 3.527, 0.395, 59.7, 59.1, 60.4
6272, 3.99, 0.00020089, 1.24, 3.552, 0.398, 60.0, 59.1, 60.8
6400, 3.9, 0.0001875, 1.23, 3.543, 0.399, 60.1, 59.3, 60.9
6528, 3.81, 0.00017411, 1.22, 3.552, 0.397, 59.9, 59.1, 60.7
6656, 3.85, 0.00016071, 1.21, 3.56, 0.392, 59.6, 58.8, 60.4
6784, 3.85, 0.00014732, 1.2, 3.566, 0.392, 59.5, 58.9, 60.1
6912, 3.8, 0.00013393, 1.22, 3.549, 0.399, 59.9, 59.3, 60.6
7040, 3.87, 0.00012054, 1.21, 3.568, 0.398, 59.9, 59.3, 60.7
7168, 3.98, 0.00010714, 1.19, 3.541, 0.399, 60.0, 59.3, 60.7
7296, 3.78, 9.375e-05, 1.2, 3.581, 0.393, 59.6, 59.1, 60.0
7424, 3.85, 8.036e-05, 1.19, 3.586, 0.397, 59.8, 59.3, 60.3
7552, 3.88, 6.696e-05, 1.19, 3.573, 0.393, 59.6, 58.9, 60.2
7680, 3.89, 5.357e-05, 1.17, 3.603, 0.392, 59.5, 58.9, 60.1
7808, 3.76, 4.018e-05, 1.2, 3.596, 0.392, 59.5, 58.9, 60.1
7936, 3.91, 2.679e-05, 1.19, 3.583, 0.398, 60.0, 59.1, 61.0
8064, 3.83, 1.339e-05, 1.16, 3.607, 0.39, 59.4, 58.6, 60.3
8192, 3.84, 0.0, 1.19, 3.601, 0.389, 59.3, 58.6, 60.1
