step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 7.3e-07, n/a, 5.693, 0.258, 48.8, 55.7, 43.4
128, 3.92, 9.375e-05, 4.73, 4.597, 0.29, 54.9, 54.0, 55.7
256, 3.78, 0.0001875, 3.47, 3.857, 0.384, 61.7, 58.3, 65.4
384, 3.83, 0.00028125, 2.91, 3.555, 0.431, 64.6, 60.8, 69.0
512, 3.77, 0.000375, 2.67, 3.493, 0.459, 66.3, 62.6, 70.4
640, 3.87, 0.00046875, 2.49, 3.431, 0.47, 66.8, 63.7, 70.3
768, 3.78, 0.0005625, 2.38, 3.433, 0.482, 67.4, 65.0, 70.0
896, 3.87, 0.00065625, 2.25, 3.374, 0.488, 67.8, 65.4, 70.3
1024, 3.88, 0.00075, 2.21, 3.398, 0.495, 67.7, 67.3, 68.2
1152, 3.79, 0.00073661, 2.13, 3.365, 0.504, 68.3, 67.7, 69.0
1280, 3.85, 0.00072321, 2.03, 3.397, 0.497, 67.7, 67.8, 67.5
1408, 3.87, 0.00070982, 2.0, 3.342, 0.504, 68.0, 68.7, 67.3
1536, 3.78, 0.00069643, 1.98, 3.382, 0.503, 67.7, 69.2, 66.3
1664, 3.88, 0.00068304, 1.91, 3.367, 0.511, 68.3, 69.6, 66.9
1792, 3.83, 0.00066964, 1.9, 3.408, 0.506, 67.9, 69.4, 66.4
1920, 3.94, 0.00065625, 1.85, 3.356, 0.511, 68.3, 69.6, 67.0
2048, 3.82, 0.00064286, 1.84, 3.452, 0.509, 68.0, 69.8, 66.3
2176, 3.89, 0.00062946, 1.81, 3.457, 0.51, 68.1, 69.8, 66.6
2304, 3.85, 0.00061607, 1.78, 3.431, 0.505, 67.6, 69.9, 65.4
2432, 3.78, 0.00060268, 1.78, 3.448, 0.513, 68.3, 70.0, 66.7
2560, 3.88, 0.00058929, 1.74, 3.475, 0.507, 67.6, 70.5, 64.9
2688, 3.85, 0.00057589, 1.74, 3.41, 0.51, 67.9, 70.2, 65.8
2816, 3.83, 0.0005625, 1.73, 3.428, 0.511, 68.0, 70.3, 65.8
2944, 3.86, 0.00054911, 1.71, 3.491, 0.503, 67.4, 70.1, 64.9
3072, 3.85, 0.00053571, 1.7, 3.514, 0.503, 67.3, 70.4, 64.5
