step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1e-07, n/a, 7.089, 0.031, 15.4, 40.8, 9.5
64, 3.7, 6.25e-06, 6.73, 7.045, -0.003, 13.3, 35.4, 8.2
128, 3.84, 1.25e-05, 6.64, 6.904, -0.057, 10.1, 26.7, 6.2
192, 3.92, 1.875e-05, 6.42, 6.562, -0.092, 8.5, 21.6, 5.3
256, 3.92, 2.5e-05, 5.81, 5.533, -0.097, 9.4, 21.8, 6.0
320, 3.89, 3.125e-05, 4.9, 5.003, -0.089, 16.0, 26.0, 11.6
384, 3.87, 3.75e-05, 4.71, 4.878, -0.072, 19.1, 28.5, 14.3
448, 3.89, 4.375e-05, 4.65, 4.792, -0.065, 20.3, 29.4, 15.5
512, 3.92, 5e-05, 4.59, 4.715, -0.053, 21.8, 30.7, 16.8
576, 3.88, 4.911e-05, 4.53, 4.634, -0.057, 22.4, 30.5, 17.7
640, 3.87, 4.821e-05, 4.45, 4.534, -0.055, 24.3, 31.0, 19.9
704, 3.91, 4.732e-05, 4.35, 4.376, -0.066, 25.0, 30.4, 21.2
768, 3.83, 4.643e-05, 4.24, 4.189, -0.059, 28.3, 31.4, 25.7
832, 3.88, 4.554e-05, 4.14, 4.074, -0.053, 30.9, 32.2, 29.7
896, 3.89, 4.464e-05, 4.05, 4.001, -0.058, 31.2, 32.0, 30.4
960, 3.87, 4.375e-05, 3.98, 3.936, -0.059, 31.4, 32.0, 30.9
1024, 3.86, 4.286e-05, 3.92, 3.872, -0.063, 31.1, 31.7, 30.5
1088, 3.82, 4.196e-05, 3.86, 3.822, -0.069, 30.5, 31.2, 29.9
1152, 3.89, 4.107e-05, 3.8, 3.797, -0.061, 30.9, 31.7, 30.1
1216, 3.87, 4.018e-05, 3.76, 3.775, -0.06, 31.1, 31.9, 30.3
1280, 3.9, 3.929e-05, 3.72, 3.739, -0.059, 31.2, 31.9, 30.6
1344, 3.86, 3.839e-05, 3.68, 3.74, -0.056, 31.6, 32.1, 31.0
1408, 3.85, 3.75e-05, 3.65, 3.715, -0.056, 31.5, 32.1, 31.0
1472, 3.86, 3.661e-05, 3.62, 3.708, -0.057, 31.6, 32.1, 31.0
1536, 3.89, 3.571e-05, 3.59, 3.709, -0.055, 31.9, 32.2, 31.6
1600, 3.83, 3.482e-05, 3.57, 3.706, -0.065, 31.0, 31.5, 30.5
1664, 3.82, 3.393e-05, 3.54, 3.697, -0.063, 31.2, 31.7, 30.7
1728, 3.83, 3.304e-05, 3.52, 3.736, -0.061, 31.4, 31.8, 30.9
1792, 3.84, 3.214e-05, 3.5, 3.705, -0.06, 31.4, 31.9, 31.0
1856, 3.84, 3.125e-05, 3.47, 3.714, -0.063, 31.3, 31.7, 30.9
1920, 3.86, 3.036e-05, 3.45, 3.732, -0.063, 31.3, 31.7, 30.9
1984, 3.85, 2.946e-05, 3.43, 3.761, -0.065, 31.2, 31.6, 30.8
2048, 3.86, 2.857e-05, 3.41, 3.739, -0.068, 31.1, 31.4, 30.8
2112, 3.87, 2.768e-05, 3.39, 3.743, -0.058, 31.7, 32.0, 31.4
2176, 3.91, 2.679e-05, 3.38, 3.75, -0.061, 31.6, 31.9, 31.3
2240, 3.88, 2.589e-05, 3.36, 3.752, -0.061, 31.5, 31.8, 31.2
2304, 3.84, 2.5e-05, 3.34, 3.758, -0.065, 31.5, 31.7, 31.3
2368, 3.87, 2.411e-05, 3.33, 3.753, -0.065, 31.2, 31.6, 30.9
2432, 3.8, 2.321e-05, 3.31, 3.737, -0.062, 31.7, 31.9, 31.6
2496, 3.85, 2.232e-05, 3.3, 3.778, -0.061, 31.9, 31.9, 31.8
2560, 3.83, 2.143e-05, 3.28, 3.798, -0.06, 31.9, 32.0, 31.8
2624, 3.83, 2.054e-05, 3.27, 3.779, -0.069, 31.2, 31.4, 31.0
2688, 3.86, 1.964e-05, 3.26, 3.8, -0.061, 31.8, 31.9, 31.6
2752, 3.86, 1.875e-05, 3.25, 3.787, -0.062, 31.8, 31.8, 31.8
2816, 3.83, 1.786e-05, 3.23, 3.8, -0.066, 31.5, 31.6, 31.5
2880, 3.79, 1.696e-05, 3.23, 3.808, -0.064, 31.7, 31.7, 31.7
2944, 3.83, 1.607e-05, 3.22, 3.813, -0.067, 31.5, 31.5, 31.5
3008, 3.82, 1.518e-05, 3.21, 3.837, -0.063, 31.7, 31.8, 31.5
3072, 3.86, 1.429e-05, 3.2, 3.828, -0.063, 31.8, 31.8, 31.9
3136, 3.83, 1.339e-05, 3.19, 3.823, -0.062, 31.9, 31.9, 32.0
3200, 3.81, 1.25e-05, 3.18, 3.818, -0.062, 31.9, 31.9, 31.9
3264, 3.84, 1.161e-05, 3.17, 3.841, -0.064, 31.9, 31.8, 32.1
3328, 3.84, 1.071e-05, 3.17, 3.825, -0.071, 31.1, 31.3, 31.0
3392, 3.85, 9.82e-06, 3.16, 3.866, -0.062, 31.8, 31.9, 31.8
3456, 3.83, 8.93e-06, 3.15, 3.847, -0.063, 31.8, 31.8, 31.8
3520, 3.82, 8.04e-06, 3.15, 3.851, -0.061, 32.1, 31.9, 32.2
3584, 3.81, 7.14e-06, 3.14, 3.852, -0.066, 31.6, 31.6, 31.5
3648, 3.8, 6.25e-06, 3.14, 3.853, -0.063, 31.8, 31.8, 31.7
3712, 3.84, 5.36e-06, 3.14, 3.864, -0.062, 31.9, 31.8, 31.9
3776, 3.86, 4.46e-06, 3.13, 3.844, -0.065, 31.7, 31.7, 31.8
3840, 3.8, 3.57e-06, 3.13, 3.882, -0.072, 31.1, 31.2, 31.1
3904, 3.51, 2.68e-06, 3.13, 3.865, -0.066, 31.6, 31.6, 31.6
3968, 3.53, 1.79e-06, 3.13, 3.836, -0.064, 31.7, 31.7, 31.7
4032, 3.49, 8.9e-07, 3.13, 3.86, -0.064, 31.8, 31.7, 31.9
4096, 3.35, 0.0, 3.13, 3.849, -0.063, 31.9, 31.8, 32.0
