step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 4.9e-07, n/a, 7.398, 0.022, 14.8, 39.3, 9.1
128, 3.85, 6.25e-05, 6.56, 5.422, -0.05, 11.1, 28.1, 6.9
256, 3.78, 0.000125, 4.61, 4.707, 0.1, 26.3, 47.9, 18.1
384, 3.77, 0.0001875, 4.15, 4.022, 0.298, 38.6, 73.1, 26.2
512, 3.75, 0.00025, 3.68, 3.669, 0.353, 44.3, 76.9, 31.1
640, 3.83, 0.0003125, 3.37, 3.602, 0.372, 46.5, 77.9, 33.2
768, 3.8, 0.000375, 3.11, 3.552, 0.396, 49.6, 78.5, 36.2
896, 3.8, 0.0004375, 2.89, 3.569, 0.414, 50.6, 80.7, 36.8
1024, 3.74, 0.0005, 2.67, 3.486, 0.441, 53.5, 81.9, 39.7
1152, 3.74, 0.00049107, 2.48, 3.645, 0.471, 57.8, 81.3, 44.9
1280, 3.84, 0.00048214, 2.34, 3.451, 0.492, 59.6, 82.8, 46.5
1408, 3.69, 0.00047321, 2.22, 3.367, 0.489, 59.6, 82.3, 46.7
1536, 3.78, 0.00046429, 2.19, 3.332, 0.509, 61.2, 83.7, 48.2
1664, 3.76, 0.00045536, 2.05, 3.298, 0.519, 62.1, 84.3, 49.1
1792, 3.77, 0.00044643, 2.03, 3.319, 0.524, 62.2, 85.1, 49.0
1920, 3.77, 0.0004375, 1.98, 3.248, 0.52, 61.6, 85.2, 48.3
2048, 3.77, 0.00042857, 1.97, 3.284, 0.533, 62.9, 85.8, 49.7
2176, 3.8, 0.00041964, 1.93, 3.228, 0.53, 62.3, 86.2, 48.8
2304, 3.63, 0.00041071, 1.9, 3.354, 0.534, 62.4, 87.1, 48.6
2432, 3.72, 0.00040179, 1.86, 3.277, 0.529, 62.1, 86.5, 48.4
2560, 3.77, 0.00039286, 1.83, 3.278, 0.532, 62.6, 86.2, 49.2
2688, 3.64, 0.00038393, 1.82, 3.204, 0.547, 64.1, 86.6, 50.9
