step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 9.8e-07, n/a, 7.724, -0.044, 10.9, 28.9, 6.7
128, 3.91, 0.000125, 6.26, 4.875, 0.061, 25.1, 42.9, 17.8
256, 3.88, 0.00025, 4.24, 4.048, 0.275, 36.0, 71.4, 24.1
384, 3.93, 0.000375, 3.61, 3.787, 0.347, 45.3, 74.5, 32.5
512, 4.13, 0.0005, 3.21, 3.725, 0.379, 46.5, 79.2, 33.0
640, 4.0, 0.000625, 2.95, 3.553, 0.452, 55.0, 81.8, 41.4
768, 4.11, 0.00075, 2.62, 3.612, 0.482, 58.8, 82.0, 45.8
896, 3.98, 0.000875, 2.44, 3.45, 0.551, 64.9, 86.2, 52.0
1024, 4.15, 0.001, 2.27, 3.366, 0.568, 67.1, 85.3, 55.3
1152, 3.97, 0.00098214, 2.26, 3.395, 0.575, 67.6, 86.0, 55.6
1280, 3.72, 0.00096429, 2.19, 3.276, 0.583, 66.9, 89.4, 53.4
1408, 3.81, 0.00094643, 1.95, 3.237, 0.6, 68.9, 89.1, 56.2
1536, 4.0, 0.00092857, 1.97, 3.915, 0.546, 63.1, 88.4, 49.0
1664, 4.05, 0.00091071, 1.98, 3.364, 0.592, 67.7, 89.9, 54.2
1792, 3.91, 0.00089286, 2.0, 3.309, 0.61, 69.7, 89.6, 57.1
1920, 3.88, 0.000875, 1.9, 3.16, 0.617, 70.4, 89.7, 58.0
2048, 4.13, 0.00085714, 1.78, 3.183, 0.625, 71.6, 89.0, 59.9
2176, 4.16, 0.00083929, 1.79, 3.155, 0.612, 69.8, 90.1, 56.9
2304, 4.03, 0.00082143, 1.81, 3.172, 0.62, 70.7, 89.8, 58.3
2432, 4.05, 0.00080357, 1.79, 3.096, 0.621, 70.6, 90.4, 57.9
2560, 4.06, 0.00078571, 1.77, 3.112, 0.626, 71.4, 89.7, 59.3
2688, 4.15, 0.00076786, 1.79, 3.045, 0.626, 71.2, 90.0, 59.0
2816, 4.04, 0.00075, 1.65, 3.045, 0.623, 70.8, 90.4, 58.2
2944, 3.83, 0.00073214, 1.75, 3.078, 0.621, 70.7, 90.1, 58.2
3072, 3.98, 0.00071429, 1.7, 3.125, 0.626, 71.6, 89.2, 59.8
3200, 4.14, 0.00069643, 1.69, 3.026, 0.636, 72.3, 90.0, 60.4
3328, 3.92, 0.00067857, 1.69, 3.104, 0.627, 71.3, 90.2, 58.9
3456, 4.03, 0.00066071, 1.67, 3.246, 0.622, 70.8, 90.0, 58.3
3584, 3.85, 0.00064286, 1.73, 3.097, 0.62, 70.8, 89.7, 58.4
3712, 3.98, 0.000625, 1.71, 3.113, 0.616, 70.5, 89.4, 58.2
3840, 4.25, 0.00060714, 1.62, 3.068, 0.629, 71.7, 89.7, 59.8
3968, 3.91, 0.00058929, 1.69, 3.134, 0.624, 71.3, 89.4, 59.3
4096, 4.13, 0.00057143, 1.58, 3.12, 0.626, 71.6, 89.2, 59.8
4224, 3.96, 0.00055357, 1.58, 3.138, 0.622, 70.8, 90.0, 58.4
4352, 3.96, 0.00053571, 1.67, 3.059, 0.628, 71.6, 89.8, 59.6
4480, 3.99, 0.00051786, 1.59, 2.997, 0.626, 71.2, 90.2, 58.8
4608, 4.02, 0.0005, 1.62, 2.97, 0.632, 71.8, 90.3, 59.6
4736, 3.93, 0.00048214, 1.58, 2.978, 0.635, 72.1, 90.2, 60.1
4864, 3.87, 0.00046429, 1.62, 2.989, 0.631, 71.8, 89.9, 59.8
4992, 4.03, 0.00044643, 1.57, 2.979, 0.627, 71.6, 89.6, 59.6
5120, 3.91, 0.00042857, 1.62, 2.966, 0.627, 71.5, 89.8, 59.3
5248, 3.99, 0.00041071, 1.53, 3.043, 0.623, 71.2, 89.6, 59.0
5376, 3.92, 0.00039286, 1.55, 3.142, 0.624, 71.1, 89.9, 58.8
5504, 4.19, 0.000375, 1.55, 3.093, 0.634, 72.1, 89.9, 60.3
5632, 3.99, 0.00035714, 1.53, 3.064, 0.632, 72.0, 89.8, 60.1
5760, 3.9, 0.00033929, 1.59, 2.99, 0.631, 71.8, 90.0, 59.7
5888, 4.12, 0.00032143, 1.59, 3.0, 0.628, 71.4, 90.4, 59.0
6016, 3.89, 0.00030357, 1.48, 3.038, 0.632, 71.9, 90.0, 59.9
6144, 4.03, 0.00028571, 1.55, 3.007, 0.634, 72.1, 90.0, 60.1
