step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 4.9e-07, n/a, 7.387, 0.012, 14.2, 37.7, 8.8
128, 3.86, 6.25e-05, 6.55, 5.352, -0.048, 11.1, 28.4, 6.9
256, 3.83, 0.000125, 4.59, 4.692, 0.116, 27.4, 49.9, 18.8
384, 3.81, 0.0001875, 4.13, 4.082, 0.296, 42.2, 68.4, 30.5
512, 3.78, 0.00025, 3.67, 3.631, 0.356, 44.9, 76.7, 31.7
640, 3.85, 0.0003125, 3.35, 3.572, 0.367, 47.3, 75.8, 34.3
768, 3.79, 0.000375, 3.09, 3.55, 0.41, 52.5, 77.2, 39.7
896, 3.79, 0.0004375, 2.89, 3.524, 0.44, 54.9, 79.6, 41.9
1024, 3.72, 0.0005, 2.68, 3.44, 0.438, 53.4, 81.4, 39.8
1152, 3.76, 0.00049107, 2.5, 3.437, 0.463, 57.0, 81.0, 44.0
1280, 3.82, 0.00048214, 2.37, 3.349, 0.474, 58.2, 81.4, 45.3
1408, 3.69, 0.00047321, 2.27, 3.369, 0.48, 58.7, 81.8, 45.8
1536, 3.73, 0.00046429, 2.23, 3.273, 0.495, 60.0, 82.7, 47.0
1664, 3.76, 0.00045536, 2.09, 3.322, 0.492, 59.2, 83.5, 45.9
1792, 3.79, 0.00044643, 2.07, 3.352, 0.496, 59.9, 83.1, 46.8
1920, 3.8, 0.0004375, 2.02, 3.263, 0.506, 60.4, 84.4, 47.1
2048, 3.8, 0.00042857, 2.0, 3.226, 0.495, 59.0, 84.5, 45.3
2176, 3.94, 0.00041964, 1.95, 3.245, 0.501, 59.9, 84.3, 46.4
2304, 3.65, 0.00041071, 1.96, 3.213, 0.503, 59.7, 85.1, 46.0
2432, 3.82, 0.00040179, 1.91, 3.298, 0.506, 60.2, 84.7, 46.7
2560, 3.82, 0.00039286, 1.89, 3.232, 0.513, 60.6, 85.7, 46.8
2688, 3.71, 0.00038393, 1.87, 3.15, 0.514, 60.8, 85.3, 47.3
2816, 3.8, 0.000375, 1.84, 3.192, 0.51, 59.9, 86.1, 46.0
2944, 3.76, 0.00036607, 1.81, 3.198, 0.509, 60.1, 85.7, 46.3
3072, 3.8, 0.00035714, 1.82, 3.203, 0.513, 60.1, 86.6, 46.1
3200, 3.78, 0.00034821, 1.77, 3.178, 0.507, 59.5, 86.3, 45.4
3328, 3.77, 0.00033929, 1.74, 3.149, 0.521, 61.1, 86.3, 47.3
3456, 3.76, 0.00033036, 1.77, 3.22, 0.514, 60.4, 86.3, 46.4
3584, 3.78, 0.00032143, 1.75, 3.18, 0.513, 60.3, 86.1, 46.4
3712, 3.82, 0.0003125, 1.7, 3.206, 0.517, 60.6, 86.5, 46.7
3840, 3.81, 0.00030357, 1.71, 3.223, 0.514, 60.6, 85.8, 46.9
3968, 3.82, 0.00029464, 1.7, 3.276, 0.519, 61.0, 86.2, 47.2
4096, 3.8, 0.00028571, 1.69, 3.227, 0.515, 60.4, 86.4, 46.5
4224, 3.78, 0.00027679, 1.7, 3.232, 0.515, 60.1, 86.9, 45.9
4352, 3.79, 0.00026786, 1.64, 3.219, 0.517, 60.9, 86.0, 47.1
4480, 3.61, 0.00025893, 1.68, 3.259, 0.516, 60.5, 86.4, 46.5
4608, 3.76, 0.00025, 1.66, 3.216, 0.514, 60.4, 86.3, 46.4
4736, 3.69, 0.00024107, 1.63, 3.289, 0.518, 60.6, 86.6, 46.7
4864, 3.93, 0.00023214, 1.64, 3.241, 0.518, 60.9, 86.3, 47.0
4992, 3.97, 0.00022321, 1.66, 3.235, 0.517, 60.4, 86.8, 46.3
