step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 2.4e-07, n/a, 5.693, 0.258, 48.8, 55.7, 43.4
128, 4.45, 3.125e-05, 5.1, 5.053, 0.264, 52.1, 53.5, 50.8
256, 4.05, 6.25e-05, 4.08, 4.449, 0.311, 57.0, 54.2, 60.2
384, 4.04, 9.375e-05, 3.45, 4.136, 0.349, 60.0, 55.4, 65.5
512, 3.99, 0.000125, 3.11, 3.755, 0.393, 62.8, 57.5, 69.2
640, 4.14, 0.00015625, 2.85, 3.524, 0.42, 64.5, 58.8, 71.5
768, 4.3, 0.0001875, 2.77, 3.523, 0.428, 64.8, 59.5, 71.2
896, 4.15, 0.00021875, 2.57, 3.459, 0.439, 65.4, 60.5, 71.1
1024, 4.12, 0.00025, 2.5, 3.454, 0.454, 66.3, 61.3, 72.2
1152, 4.09, 0.00024554, 2.39, 3.438, 0.456, 66.3, 61.7, 71.6
1280, 4.24, 0.00024107, 2.37, 3.391, 0.462, 66.6, 62.5, 71.3
1408, 4.05, 0.00023661, 2.31, 3.364, 0.474, 67.3, 63.2, 71.9
1536, 4.3, 0.00023214, 2.24, 3.353, 0.47, 67.0, 63.4, 71.0
1664, 4.13, 0.00022768, 2.15, 3.341, 0.474, 67.1, 64.1, 70.3
1792, 4.09, 0.00022321, 2.23, 3.347, 0.486, 67.7, 65.0, 70.7
1920, 3.92, 0.00021875, 2.2, 3.262, 0.48, 67.3, 64.7, 70.1
2048, 4.2, 0.00021429, 2.14, 3.314, 0.481, 67.3, 65.2, 69.6
2176, 4.13, 0.00020982, 2.0, 3.263, 0.489, 67.8, 65.6, 70.1
2304, 4.09, 0.00020536, 2.09, 3.264, 0.485, 67.5, 65.4, 69.7
2432, 4.09, 0.00020089, 2.15, 3.241, 0.491, 67.8, 65.8, 70.0
2560, 4.02, 0.00019643, 1.98, 3.264, 0.493, 68.0, 66.2, 69.8
2688, 4.23, 0.00019196, 2.02, 3.256, 0.49, 67.7, 66.1, 69.4
2816, 4.16, 0.0001875, 2.03, 3.279, 0.492, 67.7, 66.7, 68.7
2944, 4.19, 0.00018304, 2.16, 3.229, 0.495, 67.9, 66.8, 68.9
3072, 4.08, 0.00017857, 1.99, 3.214, 0.505, 68.6, 67.3, 69.9
3200, 4.31, 0.00017411, 1.94, 3.213, 0.51, 68.9, 67.6, 70.3
3328, 4.02, 0.00016964, 2.0, 3.205, 0.51, 68.8, 67.9, 69.7
3456, 3.99, 0.00016518, 2.0, 3.212, 0.51, 68.9, 67.7, 70.1
3584, 4.16, 0.00016071, 1.89, 3.193, 0.509, 68.8, 67.7, 69.8
3712, 4.13, 0.00015625, 1.93, 3.215, 0.508, 68.6, 67.9, 69.3
3840, 3.9, 0.00015179, 1.97, 3.203, 0.512, 68.9, 68.0, 69.8
3968, 4.25, 0.00014732, 1.93, 3.186, 0.511, 68.9, 67.9, 69.8
4096, 4.11, 0.00014286, 1.96, 3.187, 0.516, 69.1, 68.5, 69.7
4224, 4.18, 0.00013839, 1.91, 3.212, 0.509, 68.6, 68.1, 69.2
4352, 4.2, 0.00013393, 1.94, 3.199, 0.513, 68.9, 68.3, 69.4
4480, 4.0, 0.00012946, 1.92, 3.186, 0.511, 68.7, 68.3, 69.2
4608, 4.12, 0.000125, 1.91, 3.157, 0.51, 68.6, 68.4, 68.8
4736, 4.05, 0.00012054, 1.94, 3.144, 0.509, 68.6, 68.4, 68.8
4864, 4.01, 0.00011607, 1.99, 3.189, 0.517, 69.2, 68.6, 69.7
4992, 4.17, 0.00011161, 1.84, 3.17, 0.513, 68.8, 68.5, 69.2
5120, 4.08, 0.00010714, 1.87, 3.152, 0.515, 69.0, 68.6, 69.3
5248, 4.05, 0.00010268, 1.83, 3.162, 0.511, 68.7, 68.5, 68.9
5376, 4.2, 9.821e-05, 1.93, 3.177, 0.51, 68.6, 68.6, 68.5
5504, 4.33, 9.375e-05, 1.85, 3.165, 0.516, 69.0, 68.7, 69.3
5632, 3.8, 8.929e-05, 1.97, 3.186, 0.511, 68.7, 68.6, 68.7
5760, 4.17, 8.482e-05, 1.79, 3.182, 0.515, 68.9, 68.7, 69.1
5888, 4.14, 8.036e-05, 1.96, 3.174, 0.514, 68.9, 68.8, 69.0
6016, 4.26, 7.589e-05, 1.84, 3.183, 0.513, 68.7, 68.8, 68.6
6144, 4.02, 7.143e-05, 1.82, 3.173, 0.514, 68.9, 68.7, 69.1
6272, 4.03, 6.696e-05, 1.9, 3.153, 0.521, 69.3, 69.0, 69.6
6400, 4.02, 6.25e-05, 1.89, 3.163, 0.512, 68.8, 68.6, 69.0
6528, 4.01, 5.804e-05, 1.9, 3.148, 0.512, 68.7, 68.7, 68.7
6656, 4.22, 5.357e-05, 1.8, 3.159, 0.518, 69.1, 69.0, 69.2
6784, 3.97, 4.911e-05, 1.89, 3.148, 0.519, 69.1, 69.1, 69.2
6912, 4.08, 4.464e-05, 1.86, 3.169, 0.519, 69.1, 69.1, 69.1
7040, 4.18, 4.018e-05, 1.81, 3.153, 0.517, 69.0, 69.1, 68.9
7168, 4.13, 3.571e-05, 1.94, 3.156, 0.517, 69.1, 69.0, 69.1
7296, 4.07, 3.125e-05, 1.8, 3.142, 0.519, 69.2, 69.1, 69.2
7424, 4.13, 2.679e-05, 1.89, 3.161, 0.519, 69.2, 69.0, 69.5
7552, 4.12, 2.232e-05, 1.87, 3.162, 0.516, 69.0, 68.9, 69.1
7680, 4.03, 1.786e-05, 1.88, 3.171, 0.521, 69.3, 69.2, 69.4
7808, 4.06, 1.339e-05, 1.8, 3.152, 0.513, 68.8, 68.7, 68.8
7936, 3.99, 8.93e-06, 1.85, 3.15, 0.515, 68.9, 68.9, 68.9
8064, 4.08, 4.46e-06, 1.93, 3.146, 0.519, 69.1, 69.0, 69.3
8192, 4.2, 0.0, 1.8, 3.16, 0.514, 68.9, 68.8, 68.9
