step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1e-07, n/a, 7.722, -0.043, 10.9, 28.9, 6.7
128, 4.06, 1.25e-05, 7.25, 7.502, -0.019, 12.3, 32.8, 7.6
256, 4.01, 2.5e-05, 6.48, 5.685, -0.011, 12.9, 34.1, 8.0
384, 4.02, 3.75e-05, 4.79, 4.946, 0.054, 22.8, 42.5, 15.6
512, 4.17, 5e-05, 4.47, 4.751, 0.096, 24.7, 48.0, 16.6
640, 4.03, 6.25e-05, 4.27, 4.488, 0.196, 30.0, 62.0, 19.8
768, 4.17, 7.5e-05, 4.01, 4.023, 0.195, 32.7, 59.3, 22.6
896, 3.98, 8.75e-05, 3.74, 3.777, 0.212, 33.5, 61.7, 23.0
1024, 4.12, 0.0001, 3.54, 3.671, 0.271, 38.9, 67.3, 27.3
1152, 3.94, 9.821e-05, 3.41, 3.603, 0.291, 41.6, 68.0, 30.0
1280, 3.74, 9.643e-05, 3.32, 3.567, 0.318, 42.8, 71.8, 30.5
1408, 3.84, 9.464e-05, 3.13, 3.576, 0.338, 45.7, 72.3, 33.4
1536, 4.01, 9.286e-05, 3.06, 3.655, 0.364, 48.7, 73.4, 36.5
1664, 4.06, 9.107e-05, 2.96, 3.535, 0.356, 47.5, 73.4, 35.2
1792, 3.92, 8.929e-05, 2.93, 3.521, 0.377, 49.9, 74.1, 37.7
1920, 3.87, 8.75e-05, 2.83, 3.511, 0.391, 51.9, 74.2, 39.9
2048, 4.11, 8.571e-05, 2.68, 3.496, 0.404, 53.1, 75.1, 41.1
2176, 4.19, 8.393e-05, 2.64, 3.503, 0.418, 55.2, 74.7, 43.8
2304, 4.02, 8.214e-05, 2.62, 3.496, 0.443, 56.5, 77.6, 44.4
2432, 4.0, 8.036e-05, 2.56, 3.48, 0.463, 58.4, 78.9, 46.3
2560, 4.04, 7.857e-05, 2.48, 3.466, 0.474, 59.7, 78.8, 48.0
2688, 4.12, 7.679e-05, 2.51, 3.45, 0.487, 60.9, 79.5, 49.3
2816, 4.0, 7.5e-05, 2.34, 3.433, 0.503, 62.5, 80.0, 51.3
2944, 3.81, 7.321e-05, 2.45, 3.401, 0.515, 63.7, 80.5, 52.7
3072, 3.93, 7.143e-05, 2.37, 3.414, 0.516, 63.6, 80.7, 52.4
3200, 4.14, 6.964e-05, 2.36, 3.441, 0.519, 64.2, 80.3, 53.5
3328, 3.9, 6.786e-05, 2.35, 3.4, 0.518, 63.9, 80.6, 52.9
3456, 3.96, 6.607e-05, 2.31, 3.376, 0.525, 65.0, 80.0, 54.8
3584, 3.82, 6.429e-05, 2.35, 3.36, 0.53, 65.2, 80.6, 54.8
3712, 4.01, 6.25e-05, 2.33, 3.335, 0.543, 66.1, 81.9, 55.4
3840, 4.3, 6.071e-05, 2.22, 3.331, 0.536, 65.7, 81.1, 55.3
3968, 3.86, 5.893e-05, 2.3, 3.344, 0.545, 66.4, 81.7, 55.9
4096, 4.11, 5.714e-05, 2.17, 3.33, 0.541, 66.2, 81.2, 55.9
4224, 3.95, 5.536e-05, 2.16, 3.368, 0.545, 66.6, 81.0, 56.6
4352, 3.98, 5.357e-05, 2.27, 3.37, 0.546, 66.6, 81.4, 56.4
4480, 3.96, 5.179e-05, 2.15, 3.338, 0.544, 66.7, 81.0, 56.7
4608, 4.03, 5e-05, 2.19, 3.321, 0.547, 66.9, 81.0, 57.0
4736, 3.89, 4.821e-05, 2.14, 3.338, 0.554, 67.6, 81.2, 58.0
4864, 3.85, 4.643e-05, 2.19, 3.308, 0.546, 66.8, 81.0, 56.8
4992, 4.0, 4.464e-05, 2.12, 3.316, 0.549, 67.0, 81.4, 57.0
5120, 3.87, 4.286e-05, 2.18, 3.314, 0.56, 68.0, 81.6, 58.3
5248, 3.96, 4.107e-05, 2.08, 3.322, 0.553, 67.2, 81.8, 57.1
5376, 3.9, 3.929e-05, 2.09, 3.308, 0.556, 67.5, 81.8, 57.4
5504, 4.1, 3.75e-05, 2.09, 3.296, 0.563, 68.2, 81.9, 58.4
5632, 3.95, 3.571e-05, 2.06, 3.293, 0.551, 67.2, 81.5, 57.1
5760, 3.84, 3.393e-05, 2.13, 3.276, 0.558, 67.9, 81.5, 58.2
5888, 4.07, 3.214e-05, 2.14, 3.278, 0.564, 68.1, 82.2, 58.2
6016, 3.84, 3.036e-05, 2.0, 3.314, 0.559, 67.7, 81.9, 57.7
6144, 3.98, 2.857e-05, 2.09, 3.285, 0.561, 68.0, 81.9, 58.1
6272, 3.89, 2.679e-05, 2.06, 3.301, 0.567, 68.4, 82.3, 58.5
6400, 3.86, 2.5e-05, 2.16, 3.27, 0.568, 68.4, 82.5, 58.4
6528, 4.11, 2.321e-05, 2.07, 3.297, 0.568, 68.5, 82.3, 58.7
6656, 3.84, 2.143e-05, 2.05, 3.277, 0.566, 68.5, 82.1, 58.8
6784, 3.9, 1.964e-05, 2.09, 3.246, 0.566, 68.4, 82.0, 58.8
6912, 3.93, 1.786e-05, 2.08, 3.272, 0.568, 68.6, 82.2, 58.8
7040, 4.17, 1.607e-05, 2.05, 3.269, 0.568, 68.5, 82.3, 58.6
7168, 3.86, 1.429e-05, 1.97, 3.261, 0.568, 68.5, 82.2, 58.7
7296, 3.75, 1.25e-05, 2.16, 3.259, 0.565, 68.4, 81.9, 58.7
7424, 3.79, 1.071e-05, 2.03, 3.254, 0.568, 68.5, 82.4, 58.7
7552, 4.0, 8.93e-06, 2.04, 3.26, 0.571, 68.8, 82.3, 59.2
7680, 4.07, 7.14e-06, 2.02, 3.247, 0.568, 68.5, 82.5, 58.6
7808, 4.18, 5.36e-06, 2.0, 3.254, 0.568, 68.6, 82.2, 58.8
7936, 4.06, 3.57e-06, 2.06, 3.246, 0.569, 68.7, 82.0, 59.1
8064, 4.1, 1.79e-06, 2.03, 3.253, 0.572, 69.0, 82.4, 59.3
8192, 3.98, 0.0, 1.99, 3.269, 0.57, 68.7, 82.4, 58.9
