step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 9.8e-07, n/a, 5.87, 0.158, 43.3, 47.4, 39.8
128, 4.08, 0.000125, 4.72, 4.471, 0.219, 51.4, 48.7, 54.4
256, 4.0, 0.00025, 3.3, 3.684, 0.304, 57.0, 53.2, 61.3
384, 4.01, 0.000375, 2.73, 3.463, 0.344, 59.6, 55.2, 64.8
512, 3.93, 0.0005, 2.51, 3.446, 0.373, 61.3, 56.9, 66.4
640, 3.97, 0.000625, 2.33, 3.429, 0.381, 61.8, 57.5, 66.7
768, 3.83, 0.00075, 2.26, 3.329, 0.395, 62.1, 59.5, 64.8
896, 3.97, 0.000875, 2.17, 3.299, 0.395, 61.5, 60.5, 62.5
1024, 3.93, 0.001, 2.09, 3.412, 0.386, 60.9, 60.1, 61.7
1152, 3.83, 0.00098214, 2.05, 3.416, 0.407, 62.1, 61.7, 62.4
1280, 4.01, 0.00096429, 1.96, 3.384, 0.407, 61.8, 62.3, 61.4
1408, 3.84, 0.00094643, 1.98, 3.397, 0.408, 61.8, 62.4, 61.1
1536, 4.05, 0.00092857, 1.86, 3.452, 0.408, 61.5, 62.9, 60.1
1664, 3.92, 0.00091071, 1.88, 3.429, 0.415, 61.9, 63.6, 60.2
1792, 3.9, 0.00089286, 1.85, 3.424, 0.417, 62.1, 63.6, 60.7
1920, 4.09, 0.000875, 1.81, 3.521, 0.397, 60.0, 63.4, 57.0
2048, 3.93, 0.00085714, 1.78, 3.548, 0.407, 60.9, 63.9, 58.1
2176, 3.86, 0.00083929, 1.73, 3.535, 0.404, 60.7, 63.8, 57.9
2304, 3.95, 0.00082143, 1.76, 3.504, 0.412, 61.1, 64.4, 58.0
2432, 3.94, 0.00080357, 1.7, 3.585, 0.403, 60.2, 64.3, 56.6
2560, 3.94, 0.00078571, 1.7, 3.556, 0.395, 59.5, 64.1, 55.5
2688, 3.91, 0.00076786, 1.7, 3.494, 0.399, 59.6, 64.6, 55.3
2816, 4.02, 0.00075, 1.64, 3.564, 0.404, 60.3, 64.4, 56.6
2944, 3.91, 0.00073214, 1.64, 3.657, 0.393, 59.2, 64.1, 55.0
3072, 3.9, 0.00071429, 1.64, 3.698, 0.399, 59.7, 64.4, 55.6
3200, 4.0, 0.00069643, 1.61, 3.659, 0.405, 59.9, 65.2, 55.5
3328, 3.9, 0.00067857, 1.62, 3.654, 0.403, 59.8, 65.0, 55.4
3456, 3.95, 0.00066071, 1.59, 3.682, 0.399, 59.4, 65.0, 54.7
3584, 3.88, 0.00064286, 1.6, 3.675, 0.399, 59.3, 65.2, 54.3
3712, 3.95, 0.000625, 1.57, 3.777, 0.402, 59.5, 65.2, 54.7
3840, 3.97, 0.00060714, 1.53, 3.767, 0.398, 59.0, 65.4, 53.7
3968, 3.98, 0.00058929, 1.53, 3.794, 0.393, 58.5, 65.2, 53.1
4096, 4.04, 0.00057143, 1.52, 3.784, 0.404, 59.4, 65.7, 54.2
4224, 3.89, 0.00055357, 1.52, 3.72, 0.401, 59.4, 65.3, 54.4
4352, 4.08, 0.00053571, 1.46, 3.767, 0.399, 59.3, 65.1, 54.4
4480, 3.87, 0.00051786, 1.5, 3.801, 0.402, 59.5, 65.3, 54.6
4608, 3.86, 0.0005, 1.48, 3.839, 0.401, 59.2, 65.5, 54.1
4736, 3.99, 0.00048214, 1.47, 3.768, 0.41, 60.1, 65.8, 55.3
4864, 3.92, 0.00046429, 1.45, 3.806, 0.411, 60.0, 66.0, 55.0
4992, 4.07, 0.00044643, 1.42, 3.888, 0.401, 59.4, 65.3, 54.4
5120, 3.97, 0.00042857, 1.46, 3.851, 0.4, 59.3, 65.2, 54.3
5248, 3.94, 0.00041071, 1.43, 3.914, 0.393, 58.5, 65.2, 53.1
5376, 4.09, 0.00039286, 1.36, 3.908, 0.4, 59.2, 65.4, 54.1
5504, 3.89, 0.000375, 1.44, 3.849, 0.4, 59.2, 65.3, 54.1
5632, 4.03, 0.00035714, 1.4, 3.908, 0.407, 59.8, 65.8, 54.7
5760, 3.92, 0.00033929, 1.38, 3.972, 0.402, 59.3, 65.5, 54.2
5888, 4.08, 0.00032143, 1.38, 3.983, 0.397, 58.9, 65.2, 53.7
6016, 3.93, 0.00030357, 1.37, 3.962, 0.396, 58.9, 65.1, 53.8
6144, 4.11, 0.00028571, 1.35, 3.993, 0.398, 59.1, 65.1, 54.2
6272, 3.92, 0.00026786, 1.37, 3.983, 0.394, 58.8, 64.9, 53.7
6400, 4.05, 0.00025, 1.32, 3.966, 0.399, 59.0, 65.5, 53.7
6528, 4.08, 0.00023214, 1.34, 4.014, 0.394, 58.9, 64.9, 53.9
6656, 3.92, 0.00021429, 1.34, 3.999, 0.403, 59.4, 65.5, 54.4
6784, 4.04, 0.00019643, 1.3, 4.025, 0.395, 59.0, 64.9, 54.0
