step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 4.9e-07, n/a, 5.857, 0.159, 43.3, 47.4, 39.9
128, 4.05, 6.25e-05, 4.99, 4.795, 0.192, 50.2, 46.7, 54.2
256, 4.07, 0.000125, 3.71, 4.046, 0.249, 54.1, 49.5, 59.7
384, 3.89, 0.0001875, 3.05, 3.665, 0.289, 56.4, 51.9, 61.7
512, 4.32, 0.00025, 2.67, 3.522, 0.302, 57.3, 52.5, 63.0
640, 4.23, 0.0003125, 2.6, 3.458, 0.331, 58.9, 54.3, 64.4
768, 3.99, 0.000375, 2.47, 3.437, 0.344, 59.3, 55.7, 63.4
896, 3.99, 0.0004375, 2.33, 3.396, 0.355, 60.0, 56.4, 64.0
1024, 4.04, 0.0005, 2.23, 3.361, 0.36, 60.1, 57.1, 63.4
1152, 3.95, 0.00049107, 2.17, 3.269, 0.373, 60.9, 57.8, 64.3
1280, 4.14, 0.00048214, 2.06, 3.277, 0.381, 61.2, 58.6, 64.1
1408, 4.19, 0.00047321, 2.14, 3.263, 0.381, 61.0, 59.1, 63.0
1536, 4.08, 0.00046429, 2.05, 3.258, 0.381, 61.0, 59.1, 63.1
1664, 4.07, 0.00045536, 2.02, 3.275, 0.382, 60.8, 59.5, 62.1
1792, 3.97, 0.00044643, 2.09, 3.246, 0.389, 61.2, 60.0, 62.4
1920, 3.97, 0.0004375, 2.0, 3.303, 0.394, 61.4, 60.6, 62.4
2048, 3.97, 0.00042857, 1.94, 3.156, 0.385, 60.7, 60.3, 61.1
2176, 3.96, 0.00041964, 2.03, 3.134, 0.382, 60.4, 60.3, 60.6
2304, 3.95, 0.00041071, 2.01, 3.172, 0.386, 60.7, 60.5, 60.9
2432, 4.01, 0.00040179, 1.83, 3.19, 0.385, 60.7, 60.3, 61.0
2560, 3.91, 0.00039286, 1.92, 3.177, 0.393, 61.1, 61.0, 61.2
2688, 4.16, 0.00038393, 1.92, 3.186, 0.39, 60.6, 61.3, 59.9
2816, 4.2, 0.000375, 1.88, 3.182, 0.398, 61.3, 61.4, 61.3
2944, 3.92, 0.00036607, 1.96, 3.127, 0.394, 61.0, 61.4, 60.6
3072, 3.88, 0.00035714, 1.94, 3.137, 0.39, 60.7, 61.1, 60.3
3200, 4.21, 0.00034821, 1.91, 3.141, 0.39, 60.4, 61.7, 59.1
3328, 4.06, 0.00033929, 1.91, 3.142, 0.399, 61.1, 62.0, 60.2
3456, 3.85, 0.00033036, 1.85, 3.151, 0.401, 61.2, 62.2, 60.3
3584, 4.13, 0.00032143, 1.88, 3.167, 0.392, 60.4, 61.9, 59.0
3712, 4.0, 0.0003125, 1.87, 3.158, 0.404, 61.3, 62.5, 60.2
3840, 4.14, 0.00030357, 1.83, 3.162, 0.407, 61.5, 62.9, 60.0
3968, 4.16, 0.00029464, 1.83, 3.136, 0.397, 60.6, 62.7, 58.6
4096, 3.86, 0.00028571, 1.82, 3.144, 0.413, 61.6, 63.6, 59.7
4224, 4.12, 0.00027679, 1.93, 3.089, 0.403, 60.9, 63.2, 58.8
4352, 4.09, 0.00026786, 1.81, 3.096, 0.406, 61.1, 63.2, 59.1
4480, 4.05, 0.00025893, 1.86, 3.081, 0.408, 61.2, 63.5, 59.1
4608, 3.86, 0.00025, 1.84, 3.088, 0.413, 61.4, 64.2, 58.8
4736, 4.08, 0.00024107, 1.72, 3.096, 0.414, 61.6, 64.0, 59.4
4864, 4.12, 0.00023214, 1.75, 3.083, 0.413, 61.5, 64.0, 59.1
4992, 4.07, 0.00022321, 1.76, 3.065, 0.417, 61.6, 64.4, 59.1
5120, 3.89, 0.00021429, 1.87, 3.12, 0.418, 61.6, 64.6, 58.9
5248, 4.0, 0.00020536, 1.79, 3.11, 0.42, 61.8, 64.7, 59.2
5376, 4.27, 0.00019643, 1.74, 3.094, 0.419, 61.7, 64.7, 58.9
5504, 3.86, 0.0001875, 1.85, 3.086, 0.423, 62.1, 64.7, 59.6
5632, 4.04, 0.00017857, 1.78, 3.076, 0.424, 62.1, 64.9, 59.5
5760, 4.03, 0.00016964, 1.76, 3.079, 0.42, 61.7, 64.9, 58.8
5888, 4.03, 0.00016071, 1.75, 3.078, 0.421, 61.8, 64.8, 59.1
6016, 4.1, 0.00015179, 1.82, 3.084, 0.421, 61.7, 65.1, 58.7
6144, 4.06, 0.00014286, 1.7, 3.092, 0.42, 61.6, 65.0, 58.6
6272, 4.2, 0.00013393, 1.71, 3.061, 0.43, 62.5, 65.4, 59.9
6400, 4.16, 0.000125, 1.67, 3.101, 0.421, 61.7, 65.0, 58.7
6528, 4.05, 0.00011607, 1.76, 3.087, 0.422, 61.8, 65.0, 58.9
6656, 3.87, 0.00010714, 1.85, 3.097, 0.421, 61.7, 64.9, 58.9
6784, 4.09, 9.821e-05, 1.78, 3.111, 0.423, 61.9, 65.0, 59.1
6912, 4.14, 8.929e-05, 1.75, 3.089, 0.421, 61.7, 64.9, 58.8
7040, 3.92, 8.036e-05, 1.74, 3.087, 0.418, 61.5, 64.9, 58.4
7168, 3.96, 7.143e-05, 1.74, 3.092, 0.419, 61.5, 65.0, 58.4
7296, 4.03, 6.25e-05, 1.72, 3.103, 0.419, 61.6, 64.9, 58.6
7424, 4.11, 5.357e-05, 1.75, 3.089, 0.421, 61.7, 64.9, 58.8
7552, 4.09, 4.464e-05, 1.76, 3.075, 0.423, 61.7, 65.2, 58.6
7680, 4.19, 3.571e-05, 1.63, 3.097, 0.422, 61.8, 65.1, 58.9
7808, 4.16, 2.679e-05, 1.7, 3.094, 0.421, 61.7, 65.0, 58.8
7936, 4.12, 1.786e-05, 1.67, 3.085, 0.424, 61.9, 65.2, 59.0
8064, 4.02, 8.93e-06, 1.74, 3.093, 0.421, 61.6, 65.1, 58.6
8192, 3.96, 0.0, 1.75, 3.089, 0.426, 62.0, 65.3, 59.0
