step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 2e-07, n/a, 5.87, 0.164, 43.8, 47.8, 40.3
64, 3.75, 1.25e-05, 5.56, 5.687, 0.182, 46.0, 48.5, 43.8
128, 3.72, 2.5e-05, 5.16, 5.25, 0.191, 48.5, 47.8, 49.1
192, 3.72, 3.75e-05, 4.59, 4.798, 0.196, 49.8, 47.5, 52.3
256, 3.73, 5e-05, 4.16, 4.464, 0.21, 50.9, 48.1, 54.0
320, 3.74, 6.25e-05, 3.84, 4.245, 0.221, 51.3, 48.9, 53.9
384, 3.73, 7.5e-05, 3.56, 4.048, 0.251, 53.0, 50.9, 55.2
448, 3.72, 8.75e-05, 3.33, 3.895, 0.27, 54.1, 52.2, 56.3
512, 3.71, 0.0001, 3.14, 3.822, 0.271, 54.1, 52.3, 56.1
576, 3.75, 9.821e-05, 3.0, 3.775, 0.286, 54.9, 53.3, 56.6
640, 3.71, 9.643e-05, 2.89, 3.741, 0.283, 54.5, 53.4, 55.7
704, 3.7, 9.464e-05, 2.8, 3.711, 0.29, 55.0, 53.9, 56.2
768, 3.7, 9.286e-05, 2.72, 3.651, 0.299, 55.3, 54.6, 56.1
832, 3.7, 9.107e-05, 2.66, 3.634, 0.308, 56.0, 55.2, 56.9
896, 3.7, 8.929e-05, 2.6, 3.655, 0.309, 56.0, 55.3, 56.7
960, 3.71, 8.75e-05, 2.56, 3.66, 0.307, 55.8, 55.2, 56.4
1024, 3.69, 8.571e-05, 2.52, 3.674, 0.309, 55.8, 55.4, 56.2
1088, 3.69, 8.393e-05, 2.48, 3.632, 0.31, 56.0, 55.5, 56.5
1152, 3.71, 8.214e-05, 2.45, 3.645, 0.312, 56.0, 55.7, 56.4
1216, 3.67, 8.036e-05, 2.41, 3.668, 0.306, 55.5, 55.4, 55.6
1280, 3.68, 7.857e-05, 2.38, 3.656, 0.311, 55.9, 55.7, 56.1
1344, 3.71, 7.679e-05, 2.36, 3.672, 0.315, 56.2, 55.9, 56.5
1408, 3.68, 7.5e-05, 2.33, 3.634, 0.311, 55.8, 55.8, 55.8
1472, 3.68, 7.321e-05, 2.3, 3.67, 0.31, 55.7, 55.7, 55.6
1536, 3.7, 7.143e-05, 2.28, 3.645, 0.307, 55.5, 55.6, 55.3
1600, 3.69, 6.964e-05, 2.26, 3.657, 0.309, 55.6, 55.8, 55.3
1664, 3.7, 6.786e-05, 2.24, 3.684, 0.315, 55.9, 56.1, 55.7
1728, 3.7, 6.607e-05, 2.22, 3.672, 0.311, 55.6, 56.0, 55.2
1792, 3.69, 6.429e-05, 2.2, 3.69, 0.31, 55.5, 56.0, 55.0
1856, 3.72, 6.25e-05, 2.18, 3.694, 0.31, 55.6, 55.9, 55.3
