step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 4.9e-07, n/a, 5.87, 0.164, 43.8, 47.8, 40.3
128, 4.01, 6.25e-05, 5.01, 4.829, 0.191, 49.6, 47.0, 52.6
256, 3.9, 0.000125, 3.76, 4.06, 0.261, 54.0, 51.1, 57.3
384, 4.03, 0.0001875, 3.06, 3.656, 0.316, 57.5, 54.4, 60.9
512, 3.96, 0.00025, 2.75, 3.545, 0.351, 59.5, 56.5, 62.7
640, 4.0, 0.0003125, 2.52, 3.462, 0.378, 61.3, 57.9, 65.2
768, 3.81, 0.000375, 2.42, 3.382, 0.384, 61.5, 58.6, 64.6
896, 3.98, 0.0004375, 2.32, 3.446, 0.386, 61.1, 59.6, 62.8
1024, 3.95, 0.0005, 2.22, 3.394, 0.389, 61.6, 59.1, 64.4
1152, 3.86, 0.00049107, 2.18, 3.395, 0.391, 61.4, 60.0, 62.8
1280, 4.06, 0.00048214, 2.07, 3.439, 0.392, 61.3, 60.5, 62.0
1408, 3.84, 0.00047321, 2.1, 3.373, 0.393, 61.1, 61.0, 61.2
1536, 4.01, 0.00046429, 1.96, 3.35, 0.409, 62.0, 62.1, 62.0
1664, 4.01, 0.00045536, 1.99, 3.379, 0.402, 61.4, 62.1, 60.7
1792, 3.93, 0.00044643, 1.97, 3.382, 0.408, 61.9, 62.2, 61.6
1920, 3.92, 0.0004375, 1.92, 3.379, 0.412, 62.0, 62.8, 61.4
2048, 3.97, 0.00042857, 1.9, 3.438, 0.41, 62.0, 62.4, 61.6
2176, 3.9, 0.00041964, 1.86, 3.505, 0.394, 60.4, 62.3, 58.5
2304, 3.94, 0.00041071, 1.89, 3.428, 0.406, 61.4, 62.9, 60.0
2432, 3.92, 0.00040179, 1.82, 3.467, 0.398, 60.7, 62.6, 58.9
2560, 3.94, 0.00039286, 1.83, 3.483, 0.402, 60.8, 63.1, 58.8
2688, 3.85, 0.00038393, 1.85, 3.505, 0.391, 59.7, 62.9, 56.9
2816, 4.03, 0.000375, 1.78, 3.48, 0.408, 61.2, 63.4, 59.2
2944, 3.9, 0.00036607, 1.79, 3.539, 0.388, 59.7, 62.6, 57.0
3072, 3.93, 0.00035714, 1.75, 3.529, 0.398, 60.3, 63.3, 57.5
3200, 3.94, 0.00034821, 1.76, 3.493, 0.409, 61.0, 64.2, 58.0
3328, 3.92, 0.00033929, 1.77, 3.52, 0.409, 60.9, 64.3, 57.8
3456, 3.92, 0.00033036, 1.74, 3.549, 0.402, 60.2, 64.0, 56.9
3584, 3.88, 0.00032143, 1.75, 3.508, 0.411, 60.9, 64.6, 57.6
3712, 4.0, 0.0003125, 1.72, 3.594, 0.407, 60.6, 64.3, 57.4
3840, 3.94, 0.00030357, 1.68, 3.531, 0.41, 60.8, 64.5, 57.6
3968, 3.89, 0.00029464, 1.7, 3.632, 0.405, 60.2, 64.5, 56.5
4096, 3.9, 0.00028571, 1.69, 3.586, 0.405, 60.4, 64.4, 56.9
4224, 3.85, 0.00027679, 1.69, 3.624, 0.401, 60.1, 64.1, 56.5
4352, 3.97, 0.00026786, 1.63, 3.593, 0.397, 59.7, 64.0, 55.9
4480, 3.77, 0.00025893, 1.69, 3.661, 0.399, 59.8, 64.2, 56.1
4608, 3.83, 0.00025, 1.67, 3.641, 0.403, 60.2, 64.3, 56.6
4736, 3.91, 0.00024107, 1.65, 3.571, 0.407, 60.4, 64.8, 56.5
4864, 3.91, 0.00023214, 1.65, 3.674, 0.402, 60.0, 64.5, 56.0
4992, 3.97, 0.00022321, 1.61, 3.641, 0.404, 60.1, 64.5, 56.3
5120, 3.76, 0.00021429, 1.66, 3.59, 0.402, 60.0, 64.6, 56.0
5248, 3.8, 0.00020536, 1.64, 3.647, 0.397, 59.6, 64.2, 55.7
5376, 3.94, 0.00019643, 1.56, 3.653, 0.397, 59.6, 64.3, 55.5
