step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 1e-07, n/a, 7.279, 0.094, 33.8, 41.1, 28.7
64, 3.87, 6.25e-06, 6.52, 6.956, 0.104, 35.7, 41.6, 31.2
128, 3.97, 1.25e-05, 5.89, 6.097, 0.095, 37.9, 39.9, 36.1
192, 3.83, 1.875e-05, 5.13, 5.268, 0.144, 44.0, 42.0, 46.2
256, 3.86, 2.5e-05, 4.59, 4.762, 0.202, 48.4, 45.2, 52.1
320, 3.83, 3.125e-05, 4.16, 4.348, 0.233, 50.9, 46.6, 56.0
384, 3.83, 3.75e-05, 3.81, 4.029, 0.244, 51.9, 46.8, 58.1
448, 3.84, 4.375e-05, 3.55, 3.808, 0.254, 53.0, 46.8, 61.1
512, 3.84, 5e-05, 3.32, 3.643, 0.269, 54.1, 47.4, 62.9
576, 3.84, 4.911e-05, 3.15, 3.547, 0.279, 54.7, 47.9, 63.7
640, 3.88, 4.821e-05, 3.02, 3.482, 0.283, 54.9, 48.1, 63.9
704, 3.82, 4.732e-05, 2.91, 3.462, 0.283, 54.9, 48.0, 64.1
768, 3.85, 4.643e-05, 2.83, 3.432, 0.291, 55.4, 48.4, 64.8
832, 3.84, 4.554e-05, 2.75, 3.414, 0.281, 54.8, 47.9, 64.0
896, 3.82, 4.464e-05, 2.69, 3.418, 0.287, 55.2, 48.3, 64.2
960, 3.85, 4.375e-05, 2.63, 3.403, 0.29, 55.3, 48.4, 64.7
1024, 3.86, 4.286e-05, 2.57, 3.419, 0.284, 55.0, 48.1, 64.1
1088, 3.83, 4.196e-05, 2.53, 3.412, 0.287, 55.2, 48.3, 64.3
1152, 3.84, 4.107e-05, 2.48, 3.41, 0.29, 55.3, 48.5, 64.5
1216, 3.83, 4.018e-05, 2.44, 3.418, 0.283, 54.9, 48.0, 64.1
1280, 3.82, 3.929e-05, 2.41, 3.417, 0.289, 55.3, 48.3, 64.6
1344, 3.82, 3.839e-05, 2.37, 3.422, 0.284, 55.0, 48.1, 64.2
1408, 3.84, 3.75e-05, 2.34, 3.439, 0.285, 55.0, 48.2, 64.0
1472, 3.83, 3.661e-05, 2.31, 3.455, 0.288, 55.2, 48.4, 64.3
1536, 3.83, 3.571e-05, 2.28, 3.464, 0.292, 55.5, 48.6, 64.6
1600, 3.82, 3.482e-05, 2.25, 3.457, 0.286, 55.1, 48.4, 63.9
1664, 3.82, 3.393e-05, 2.22, 3.473, 0.285, 55.0, 48.3, 63.8
1728, 3.83, 3.304e-05, 2.2, 3.472, 0.286, 55.0, 48.4, 63.9
1792, 3.82, 3.214e-05, 2.18, 3.479, 0.287, 55.1, 48.4, 63.9
1856, 3.83, 3.125e-05, 2.16, 3.497, 0.288, 55.2, 48.4, 64.2
1920, 3.82, 3.036e-05, 2.14, 3.505, 0.286, 55.0, 48.4, 63.8
1984, 3.81, 2.946e-05, 2.12, 3.501, 0.291, 55.3, 48.6, 64.1
2048, 3.81, 2.857e-05, 2.1, 3.519, 0.28, 54.6, 48.1, 63.2
2112, 3.82, 2.768e-05, 2.08, 3.52, 0.288, 55.1, 48.5, 63.9
2176, 3.82, 2.679e-05, 2.07, 3.545, 0.285, 55.0, 48.4, 63.7
2240, 3.81, 2.589e-05, 2.05, 3.534, 0.288, 55.1, 48.5, 63.7
2304, 3.79, 2.5e-05, 2.03, 3.548, 0.283, 54.8, 48.2, 63.5
2368, 3.79, 2.411e-05, 2.02, 3.548, 0.286, 55.0, 48.5, 63.6
2432, 3.8, 2.321e-05, 2.01, 3.553, 0.284, 54.9, 48.4, 63.3
2496, 3.8, 2.232e-05, 2.0, 3.568, 0.282, 54.7, 48.2, 63.3
2560, 3.81, 2.143e-05, 1.98, 3.565, 0.281, 54.6, 48.2, 63.0
2624, 3.8, 2.054e-05, 1.97, 3.578, 0.282, 54.7, 48.3, 63.0
2688, 3.79, 1.964e-05, 1.96, 3.599, 0.284, 54.8, 48.4, 63.2
2752, 3.79, 1.875e-05, 1.95, 3.586, 0.283, 54.7, 48.4, 63.1
2816, 3.81, 1.786e-05, 1.94, 3.592, 0.285, 54.9, 48.4, 63.3
2880, 3.79, 1.696e-05, 1.93, 3.602, 0.284, 54.8, 48.4, 63.2
2944, 3.79, 1.607e-05, 1.92, 3.601, 0.276, 54.3, 47.9, 62.9
3008, 3.82, 1.518e-05, 1.91, 3.591, 0.282, 54.7, 48.3, 63.1
3072, 3.81, 1.429e-05, 1.91, 3.599, 0.284, 54.8, 48.4, 63.2
3136, 3.78, 1.339e-05, 1.9, 3.6, 0.285, 54.8, 48.4, 63.2
3200, 3.8, 1.25e-05, 1.89, 3.62, 0.285, 54.8, 48.5, 63.0
3264, 3.78, 1.161e-05, 1.89, 3.609, 0.281, 54.6, 48.3, 62.6
3328, 3.81, 1.071e-05, 1.88, 3.619, 0.278, 54.4, 48.1, 62.5
3392, 3.79, 9.82e-06, 1.88, 3.624, 0.284, 54.8, 48.4, 63.1
3456, 3.8, 8.93e-06, 1.87, 3.624, 0.283, 54.8, 48.3, 63.2
3520, 3.8, 8.04e-06, 1.87, 3.644, 0.28, 54.5, 48.2, 62.7
3584, 3.79, 7.14e-06, 1.87, 3.622, 0.282, 54.6, 48.4, 62.7
3648, 3.79, 6.25e-06, 1.86, 3.655, 0.28, 54.5, 48.2, 62.7
3712, 3.8, 5.36e-06, 1.86, 3.644, 0.279, 54.5, 48.1, 62.7
3776, 3.79, 4.46e-06, 1.86, 3.636, 0.28, 54.5, 48.2, 62.8
3840, 3.77, 3.57e-06, 1.85, 3.647, 0.281, 54.6, 48.4, 62.6
3904, 3.78, 2.68e-06, 1.85, 3.638, 0.277, 54.3, 48.1, 62.4
3968, 3.78, 1.79e-06, 1.85, 3.64, 0.282, 54.6, 48.3, 62.9
4032, 3.76, 8.9e-07, 1.85, 3.668, 0.289, 55.1, 48.7, 63.5
