step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 4.9e-07, n/a, 5.873, 0.173, 44.7, 48.2, 41.6
128, 3.95, 6.25e-05, 5.04, 4.901, 0.222, 50.7, 49.6, 51.9
256, 3.89, 0.000125, 3.8, 4.124, 0.31, 56.0, 55.4, 56.6
384, 3.96, 0.0001875, 3.11, 3.726, 0.352, 58.2, 58.7, 57.7
512, 3.9, 0.00025, 2.8, 3.491, 0.383, 60.2, 60.7, 59.8
640, 3.97, 0.0003125, 2.57, 3.449, 0.398, 61.1, 61.9, 60.3
768, 3.8, 0.000375, 2.47, 3.363, 0.398, 60.9, 62.3, 59.5
896, 3.98, 0.0004375, 2.37, 3.391, 0.408, 61.3, 63.3, 59.3
1024, 3.91, 0.0005, 2.28, 3.367, 0.411, 61.3, 63.8, 58.9
1152, 3.82, 0.00049107, 2.22, 3.397, 0.413, 61.2, 64.4, 58.3
1280, 4.02, 0.00048214, 2.12, 3.326, 0.427, 62.2, 65.3, 59.5
1408, 3.81, 0.00047321, 2.13, 3.338, 0.428, 62.1, 65.7, 58.8
1536, 4.04, 0.00046429, 2.01, 3.324, 0.433, 62.4, 66.1, 59.1
1664, 3.92, 0.00045536, 2.03, 3.386, 0.432, 62.2, 66.4, 58.5
1792, 3.81, 0.00044643, 2.01, 3.341, 0.433, 62.3, 66.3, 58.8
1920, 3.91, 0.0004375, 1.96, 3.311, 0.438, 62.5, 66.9, 58.6
2048, 3.96, 0.00042857, 1.93, 3.345, 0.437, 62.4, 66.8, 58.6
2176, 3.86, 0.00041964, 1.89, 3.351, 0.431, 61.8, 66.7, 57.6
2304, 3.95, 0.00041071, 1.92, 3.353, 0.428, 61.6, 66.4, 57.5
2432, 3.86, 0.00040179, 1.86, 3.332, 0.437, 62.3, 67.0, 58.2
2560, 3.97, 0.00039286, 1.86, 3.32, 0.441, 62.4, 67.5, 58.0
2688, 3.87, 0.00038393, 1.87, 3.374, 0.43, 61.5, 67.2, 56.7
2816, 4.01, 0.000375, 1.81, 3.369, 0.434, 61.9, 67.2, 57.3
2944, 3.84, 0.00036607, 1.82, 3.365, 0.429, 61.3, 67.2, 56.4
3072, 3.89, 0.00035714, 1.77, 3.375, 0.442, 62.3, 67.9, 57.5
3200, 3.96, 0.00034821, 1.78, 3.387, 0.438, 62.1, 67.6, 57.4
3328, 3.86, 0.00033929, 1.8, 3.394, 0.434, 61.7, 67.5, 56.8
3456, 3.86, 0.00033036, 1.77, 3.399, 0.431, 61.4, 67.5, 56.4
3584, 3.89, 0.00032143, 1.78, 3.396, 0.435, 61.7, 67.6, 56.7
3712, 3.94, 0.0003125, 1.76, 3.439, 0.427, 60.9, 67.4, 55.6
3840, 3.92, 0.00030357, 1.72, 3.386, 0.428, 61.1, 67.5, 55.8
3968, 3.85, 0.00029464, 1.74, 3.438, 0.426, 60.8, 67.5, 55.3
4096, 3.95, 0.00028571, 1.72, 3.422, 0.437, 61.5, 68.4, 55.8
4224, 3.86, 0.00027679, 1.73, 3.435, 0.44, 61.8, 68.5, 56.3
4352, 4.01, 0.00026786, 1.67, 3.416, 0.436, 61.4, 68.3, 55.8
4480, 3.77, 0.00025893, 1.73, 3.461, 0.437, 61.4, 68.6, 55.6
4608, 3.85, 0.00025, 1.71, 3.393, 0.445, 62.2, 68.7, 56.9
4736, 3.97, 0.00024107, 1.68, 3.415, 0.448, 62.4, 68.9, 57.0
4864, 3.9, 0.00023214, 1.68, 3.457, 0.438, 61.6, 68.5, 55.9
4992, 3.96, 0.00022321, 1.66, 3.468, 0.443, 61.9, 69.0, 56.1
5120, 3.85, 0.00021429, 1.7, 3.447, 0.438, 61.5, 68.7, 55.7
5248, 3.86, 0.00020536, 1.68, 3.474, 0.44, 61.7, 68.6, 56.1
5376, 4.09, 0.00019643, 1.6, 3.478, 0.436, 61.3, 68.5, 55.4
5504, 3.73, 0.0001875, 1.69, 3.456, 0.437, 61.4, 68.6, 55.6
5632, 3.91, 0.00017857, 1.66, 3.451, 0.438, 61.5, 68.7, 55.7
5760, 3.9, 0.00016964, 1.65, 3.492, 0.439, 61.6, 68.8, 55.7
5888, 3.96, 0.00016071, 1.64, 3.457, 0.438, 61.5, 68.8, 55.6
6016, 3.78, 0.00015179, 1.66, 3.495, 0.436, 61.3, 68.6, 55.4
